Airline,Airline ID,Source airport,Destination airport
LS,3026,AGP,BLK
LS,3026,AGP,EDI
LS,3026,AGP,EMA
LS,3026,AGP,GLA
LS,3026,AGP,LBA
LS,3026,AGP,MAN
LS,3026,AGP,NCL
LS,3026,ALC,BFS
LS,3026,ALC,BLK
LS,3026,ALC,EDI
LS,3026,ALC,EMA
LS,3026,ALC,GLA
LS,3026,ALC,LBA
LS,3026,ALC,MAN
LS,3026,ALC,NCL
LS,3026,AMS,LBA
LS,3026,BCN,GLA
LS,3026,BCN,LBA
LS,3026,BCN,MAN
LS,3026,BFS,AGP
LS,3026,BFS,ALC
LS,3026,BFS,DBV
LS,3026,BFS,FAO
LS,3026,BFS,MJV
LS,3026,BFS,PMI
LS,3026,BFS,REU
LS,3026,BJV,EMA
LS,3026,BJV,GLA
LS,3026,BJV,LBA
LS,3026,BJV,MAN
LS,3026,BJV,NCL
LS,3026,BLK,AGP
LS,3026,BLK,ALC
LS,3026,BLK,DLM
LS,3026,BLK,FAO
LS,3026,BLK,PMI
LS,3026,BUD,EDI
LS,3026,BUD,EMA
LS,3026,BUD,LBA
LS,3026,BUD,MAN
LS,3026,CDG,EMA
LS,3026,CDG,LBA
LS,3026,CDG,MAN
LS,3026,DBV,BFS
LS,3026,DBV,EDI
LS,3026,DBV,EMA
LS,3026,DBV,LBA
LS,3026,DBV,MAN
LS,3026,DBV,NCL
LS,3026,DLM,BLK
LS,3026,DLM,EMA
LS,3026,DLM,GLA
LS,3026,DLM,LBA
LS,3026,DLM,MAN
LS,3026,DLM,NCL
LS,3026,DUS,LBA
LS,3026,EDI,AGP
LS,3026,EDI,ALC
LS,3026,EDI,BUD
LS,3026,EDI,DBV
LS,3026,EDI,FAO
LS,3026,EDI,MAH
LS,3026,EDI,MJV
LS,3026,EDI,PMI
LS,3026,EDI,PRG
LS,3026,EDI,VCE
LS,3026,EMA,AGP
LS,3026,EMA,ALC
LS,3026,EMA,BJV
LS,3026,EMA,BUD
LS,3026,EMA,CDG
LS,3026,EMA,DBV
LS,3026,EMA,DLM
LS,3026,EMA,FAO
LS,3026,EMA,FNC
LS,3026,EMA,HER
LS,3026,EMA,IBZ
LS,3026,EMA,MAH
LS,3026,EMA,MJV
LS,3026,EMA,PMI
LS,3026,EMA,PRG
LS,3026,EMA,RHO
LS,3026,FAO,BFS
LS,3026,FAO,BLK
LS,3026,FAO,EDI
LS,3026,FAO,EMA
LS,3026,FAO,GLA
LS,3026,FAO,LBA
LS,3026,FAO,MAN
LS,3026,FAO,NCL
LS,3026,FCO,GLA
LS,3026,FCO,LBA
LS,3026,FCO,MAN
LS,3026,FCO,NCL
LS,3026,FNC,EMA
LS,3026,FNC,LBA
LS,3026,FNC,MAN
LS,3026,GLA,AGP
LS,3026,GLA,ALC
LS,3026,GLA,BCN
LS,3026,GLA,BJV
LS,3026,GLA,DLM
LS,3026,GLA,FAO
LS,3026,GLA,FCO
LS,3026,GLA,HER
LS,3026,GLA,IBZ
LS,3026,GLA,PMI
LS,3026,GLA,RHO
LS,3026,HER,EMA
LS,3026,HER,GLA
LS,3026,HER,LBA
LS,3026,HER,MAN
LS,3026,HER,NCL
LS,3026,IBZ,EMA
LS,3026,IBZ,GLA
LS,3026,IBZ,LBA
LS,3026,IBZ,MAN
LS,3026,IBZ,NCL
LS,3026,JER,LBA
LS,3026,JER,MAN
LS,3026,KGS,LBA
LS,3026,KGS,MAN
LS,3026,KRK,NCL
LS,3026,LBA,AGP
LS,3026,LBA,ALC
LS,3026,LBA,AMS
LS,3026,LBA,BCN
LS,3026,LBA,BJV
LS,3026,LBA,BUD
LS,3026,LBA,CDG
LS,3026,LBA,DBV
LS,3026,LBA,DLM
LS,3026,LBA,DUS
LS,3026,LBA,FAO
LS,3026,LBA,FCO
LS,3026,LBA,FNC
LS,3026,LBA,HER
LS,3026,LBA,IBZ
LS,3026,LBA,JER
LS,3026,LBA,KGS
LS,3026,LBA,MAH
LS,3026,LBA,MJV
LS,3026,LBA,NCE
LS,3026,LBA,PMI
LS,3026,LBA,PRG
LS,3026,LBA,PSA
LS,3026,LBA,RHO
LS,3026,LBA,VCE
LS,3026,LBA,ZTH
LS,3026,MAH,EDI
LS,3026,MAH,EMA
LS,3026,MAH,LBA
LS,3026,MAH,MAN
LS,3026,MAH,NCL
LS,3026,MAN,AGP
LS,3026,MAN,ALC
LS,3026,MAN,BCN
LS,3026,MAN,BJV
LS,3026,MAN,BUD
LS,3026,MAN,CDG
LS,3026,MAN,DBV
LS,3026,MAN,DLM
LS,3026,MAN,FAO
LS,3026,MAN,FCO
LS,3026,MAN,FNC
LS,3026,MAN,HER
LS,3026,MAN,IBZ
LS,3026,MAN,JER
LS,3026,MAN,KGS
LS,3026,MAN,MAH
LS,3026,MAN,MJV
LS,3026,MAN,NCE
LS,3026,MAN,PMI
LS,3026,MAN,PRG
LS,3026,MAN,PSA
LS,3026,MAN,PUY
LS,3026,MAN,REU
LS,3026,MAN,RHO
LS,3026,MAN,SPU
LS,3026,MAN,TLS
LS,3026,MAN,VCE
LS,3026,MAN,VIE
LS,3026,MAN,ZTH
LS,3026,MJV,BFS
LS,3026,MJV,EDI
LS,3026,MJV,EMA
LS,3026,MJV,LBA
LS,3026,MJV,MAN
LS,3026,MJV,NCL
LS,3026,NCE,LBA
LS,3026,NCE,MAN
LS,3026,NCL,AGP
LS,3026,NCL,ALC
LS,3026,NCL,BJV
LS,3026,NCL,DBV
LS,3026,NCL,DLM
LS,3026,NCL,FAO
LS,3026,NCL,FCO
LS,3026,NCL,HER
LS,3026,NCL,IBZ
LS,3026,NCL,KRK
LS,3026,NCL,MAH
LS,3026,NCL,MJV
LS,3026,NCL,PMI
LS,3026,NCL,PRG
LS,3026,NCL,PSA
LS,3026,NCL,REU
LS,3026,NCL,RHO
LS,3026,NCL,VCE
LS,3026,PMI,BFS
LS,3026,PMI,BLK
LS,3026,PMI,EDI
LS,3026,PMI,EMA
LS,3026,PMI,GLA
LS,3026,PMI,LBA
LS,3026,PMI,MAN
LS,3026,PMI,NCL
LS,3026,PRG,EDI
LS,3026,PRG,EMA
LS,3026,PRG,LBA
LS,3026,PRG,MAN
LS,3026,PRG,NCL
LS,3026,PSA,LBA
LS,3026,PSA,MAN
LS,3026,PSA,NCL
LS,3026,PUY,MAN
LS,3026,REU,BFS
LS,3026,REU,MAN
LS,3026,REU,NCL
LS,3026,RHO,EMA
LS,3026,RHO,GLA
LS,3026,RHO,LBA
LS,3026,RHO,MAN
LS,3026,RHO,NCL
LS,3026,SPU,MAN
LS,3026,TLS,MAN
LS,3026,VCE,EDI
LS,3026,VCE,LBA
LS,3026,VCE,MAN
LS,3026,VCE,NCL
LS,3026,VIE,MAN
LS,3026,ZTH,LBA
LS,3026,ZTH,MAN
LT,19610,BRU,VNO
LT,19610,CDG,VNO
LT,19610,MUC,VNO
LT,19610,PRG,VNO
LT,19610,TLL,VNO
LT,19610,TXL,VNO
LT,19610,VNO,BRU
LT,19610,VNO,CDG
LT,19610,VNO,MUC
LT,19610,VNO,PRG
LT,19610,VNO,TLL
LT,19610,VNO,TXL
LX,4559,AGP,GVA
LX,4559,AGP,ZRH
LX,4559,AMS,ZRH
LX,4559,ARN,GVA
LX,4559,ARN,ZRH
LX,4559,ATH,GVA
LX,4559,ATH,ZRH
LX,4559,AYT,ZRH
LX,4559,BCN,BSL
LX,4559,BCN,GVA
LX,4559,BCN,ZRH
LX,4559,BEG,GVA
LX,4559,BEG,ZRH
LX,4559,BHX,ZRH
LX,4559,BRU,BSL
LX,4559,BRU,GVA
LX,4559,BRU,LIN
LX,4559,BRU,ZRH
LX,4559,BSL,BCN
LX,4559,BSL,BRU
LX,4559,BSL,FCO
LX,4559,BSL,FRA
LX,4559,BSL,HAM
LX,4559,BSL,LCY
LX,4559,BSL,MUC
LX,4559,BSL,PRG
LX,4559,BSL,VIE
LX,4559,BUD,ZRH
LX,4559,CDG,GVA
LX,4559,CDG,ZRH
LX,4559,CGN,ZRH
LX,4559,CPH,GVA
LX,4559,CPH,ZRH
LX,4559,CTA,GVA
LX,4559,CTA,ZRH
LX,4559,DBV,ZRH
LX,4559,DUB,ZRH
LX,4559,DUS,ZRH
LX,4559,FCO,BSL
LX,4559,FCO,GVA
LX,4559,FCO,ZRH
LX,4559,FLR,ZRH
LX,4559,FNC,ZRH
LX,4559,FRA,BSL
LX,4559,FRA,GVA
LX,4559,FRA,ZRH
LX,4559,GVA,AGP
LX,4559,GVA,ARN
LX,4559,GVA,ATH
LX,4559,GVA,BCN
LX,4559,GVA,BEG
LX,4559,GVA,BRU
LX,4559,GVA,CDG
LX,4559,GVA,CPH
LX,4559,GVA,CTA
LX,4559,GVA,FCO
LX,4559,GVA,FRA
LX,4559,GVA,HER
LX,4559,GVA,LCY
LX,4559,GVA,LHR
LX,4559,GVA,LIS
LX,4559,GVA,MAD
LX,4559,GVA,MUC
LX,4559,GVA,NCE
LX,4559,GVA,OLB
LX,4559,GVA,OPO
LX,4559,GVA,PMI
LX,4559,GVA,PRG
LX,4559,GVA,PRN
LX,4559,GVA,VIE
LX,4559,GVA,WAW
LX,4559,GVA,ZRH
LX,4559,HAJ,ZRH
LX,4559,HAM,BSL
LX,4559,HAM,ZRH
LX,4559,HER,GVA
LX,4559,HER,ZRH
LX,4559,KBP,ZRH
LX,4559,LCY,BSL
LX,4559,LCY,GVA
LX,4559,LCY,ZRH
LX,4559,LHR,GVA
LX,4559,LHR,ZRH
LX,4559,LIN,BRU
LX,4559,LIS,GVA
LX,4559,LIS,ZRH
LX,4559,LJU,ZRH
LX,4559,LUG,ZRH
LX,4559,LUX,ZRH
LX,4559,LYS,ZRH
LX,4559,MAD,GVA
LX,4559,MAD,ZRH
LX,4559,MAN,ZRH
LX,4559,MLA,ZRH
LX,4559,MUC,BSL
LX,4559,MUC,GVA
LX,4559,MUC,ZRH
LX,4559,MXP,ZRH
LX,4559,NCE,GVA
LX,4559,NCE,ZRH
LX,4559,NUE,ZRH
LX,4559,OLB,GVA
LX,4559,OPO,GVA
LX,4559,OPO,ZRH
LX,4559,OSL,ZRH
LX,4559,OTP,ZRH
LX,4559,PMI,GVA
LX,4559,PMI,ZRH
LX,4559,PRG,BSL
LX,4559,PRG,GVA
LX,4559,PRG,ZRH
LX,4559,PRN,GVA
LX,4559,PRN,ZRH
LX,4559,SKP,ZRH
LX,4559,SPU,ZRH
LX,4559,STR,ZRH
LX,4559,TXL,ZRH
LX,4559,VCE,ZRH
LX,4559,VIE,BSL
LX,4559,VIE,GVA
LX,4559,VIE,ZRH
LX,4559,VLC,ZRH
LX,4559,WAW,GVA
LX,4559,WAW,ZRH
LX,4559,ZAG,ZRH
LX,4559,ZRH,AGP
LX,4559,ZRH,AMS
LX,4559,ZRH,ARN
LX,4559,ZRH,ATH
LX,4559,ZRH,AYT
LX,4559,ZRH,BCN
LX,4559,ZRH,BEG
LX,4559,ZRH,BHX
LX,4559,ZRH,BRU
LX,4559,ZRH,BUD
LX,4559,ZRH,CDG
LX,4559,ZRH,CGN
LX,4559,ZRH,CPH
LX,4559,ZRH,CTA
LX,4559,ZRH,DBV
LX,4559,ZRH,DUB
LX,4559,ZRH,DUS
LX,4559,ZRH,FCO
LX,4559,ZRH,FLR
LX,4559,ZRH,FNC
LX,4559,ZRH,FRA
LX,4559,ZRH,GVA
LX,4559,ZRH,HAJ
LX,4559,ZRH,HAM
LX,4559,ZRH,HER
LX,4559,ZRH,KBP
LX,4559,ZRH,LCY
LX,4559,ZRH,LHR
LX,4559,ZRH,LIS
LX,4559,ZRH,LJU
LX,4559,ZRH,LUG
LX,4559,ZRH,LUX
LX,4559,ZRH,LYS
LX,4559,ZRH,MAD
LX,4559,ZRH,MAN
LX,4559,ZRH,MLA
LX,4559,ZRH,MUC
LX,4559,ZRH,MXP
LX,4559,ZRH,NCE
LX,4559,ZRH,NUE
LX,4559,ZRH,OPO
LX,4559,ZRH,OSL
LX,4559,ZRH,OTP
LX,4559,ZRH,PMI
LX,4559,ZRH,PRG
LX,4559,ZRH,PRN
LX,4559,ZRH,SKP
LX,4559,ZRH,SPU
LX,4559,ZRH,STR
LX,4559,ZRH,TXL
LX,4559,ZRH,VCE
LX,4559,ZRH,VIE
LX,4559,ZRH,VLC
LX,4559,ZRH,WAW
LX,4559,ZRH,ZAG
LY,2150,MUC,MAD
M3,42,AAL,OSL
M3,42,OLA,OSL
M3,42,OSL,AAL
M3,42,OSL,OLA
M3,42,OSL,VDB
M3,42,VDB,OSL
M9,3547,IEV,OZH
M9,3547,IEV,UDJ
M9,3547,OZH,IEV
M9,3547,UDJ,IEV
MH,3378,AMS,HEL
MH,3378,AMS,ZRH
MH,3378,CDG,HEL
MH,3378,HEL,CDG
MH,3378,HEL,LHR
MH,3378,LHR,HEL
MK,1057,BSL,CDG
MK,1057,CDG,BSL
MS,2143,ATH,HER
MS,2143,HER,ATH
MS,2143,RHO,ATH
MU,1758,AMS,BCN
MU,1758,AMS,BLQ
MU,1758,AMS,CDG
MU,1758,AMS,CPH
MU,1758,AMS,FCO
MU,1758,AMS,FRA
MU,1758,AMS,LHR
MU,1758,AMS,MAD
MU,1758,BCN,AMS
MU,1758,BLQ,AMS
MU,1758,CDG,AMS
MU,1758,CPH,AMS
MU,1758,FCO,AMS
MU,1758,FRA,AMS
MU,1758,LHR,AMS
MU,1758,MAD,AMS
NH,324,LHR,LIS
NH,324,LHR,WAW
NH,324,LIS,LHR
NH,324,WAW,LHR
OA,3776,AOK,ATH
OA,3776,AOK,KSJ
OA,3776,AOK,RHO
OA,3776,ATH,AOK
OA,3776,ATH,AXD
OA,3776,ATH,BCN
OA,3776,ATH,BEG
OA,3776,ATH,CDG
OA,3776,ATH,CFU
OA,3776,ATH,CHQ
OA,3776,ATH,EFL
OA,3776,ATH,FCO
OA,3776,ATH,HER
OA,3776,ATH,IOA
OA,3776,ATH,JIK
OA,3776,ATH,JKH
OA,3776,ATH,JKL
OA,3776,ATH,JMK
OA,3776,ATH,JNX
OA,3776,ATH,JSI
OA,3776,ATH,JSY
OA,3776,ATH,JTR
OA,3776,ATH,JTY
OA,3776,ATH,KGS
OA,3776,ATH,KIT
OA,3776,ATH,KVA
OA,3776,ATH,LHR
OA,3776,ATH,LRS
OA,3776,ATH,LXS
OA,3776,ATH,LYS
OA,3776,ATH,MAD
OA,3776,ATH,MAN
OA,3776,ATH,MJT
OA,3776,ATH,MLO
OA,3776,ATH,MRS
OA,3776,ATH,MXP
OA,3776,ATH,OTP
OA,3776,ATH,PAS
OA,3776,ATH,RHO
OA,3776,ATH,SKG
OA,3776,ATH,SKU
OA,3776,ATH,SMI
OA,3776,ATH,SOF
OA,3776,ATH,TIA
OA,3776,ATH,ZTH
OA,3776,AXD,ATH
OA,3776,BCN,ATH
OA,3776,BEG,ATH
OA,3776,CDG,ATH
OA,3776,CFU,ATH
OA,3776,CHQ,ATH
OA,3776,CHQ,SKG
OA,3776,EFL,ATH
OA,3776,FCO,ATH
OA,3776,HER,ATH
OA,3776,HER,SKG
OA,3776,IOA,ATH
OA,3776,JIK,ATH
OA,3776,JKH,ATH
OA,3776,JKL,ATH
OA,3776,JKL,KGS
OA,3776,JKL,LRS
OA,3776,JMK,ATH
OA,3776,JNX,ATH
OA,3776,JSH,KSJ
OA,3776,JSI,ATH
OA,3776,JSY,ATH
OA,3776,JTR,ATH
OA,3776,JTY,ATH
OA,3776,JTY,LRS
OA,3776,KGS,ATH
OA,3776,KGS,JKL
OA,3776,KGS,RHO
OA,3776,KIT,ATH
OA,3776,KSJ,AOK
OA,3776,KSJ,JSH
OA,3776,KVA,ATH
OA,3776,KZS,RHO
OA,3776,LHR,ATH
OA,3776,LRS,ATH
OA,3776,LRS,JKL
OA,3776,LRS,JTY
OA,3776,LXS,ATH
OA,3776,LYS,ATH
OA,3776,MAD,ATH
OA,3776,MAN,ATH
OA,3776,MJT,ATH
OA,3776,MJT,SKG
OA,3776,MLO,ATH
OA,3776,MRS,ATH
OA,3776,MXP,ATH
OA,3776,OTP,ATH
OA,3776,PAS,ATH
OA,3776,RHO,AOK
OA,3776,RHO,ATH
OA,3776,RHO,KGS
OA,3776,RHO,KZS
OA,3776,RHO,SKG
OA,3776,SKG,ATH
OA,3776,SKG,CHQ
OA,3776,SKG,HER
OA,3776,SKG,MJT
OA,3776,SKG,RHO
OA,3776,SKU,ATH
OA,3776,SMI,ATH
OA,3776,SOF,ATH
OA,3776,TIA,ATH
OA,3776,ZTH,ATH
OK,1946,AGP,PRG
OK,1946,AMS,PRG
OK,1946,ARN,PRG
OK,1946,BCN,PMI
OK,1946,BCN,PRG
OK,1946,BRU,PRG
OK,1946,BTS,KSC
OK,1946,BTS,PRG
OK,1946,BUD,PRG
OK,1946,CDG,PRG
OK,1946,CLJ,PRG
OK,1946,CPH,PRG
OK,1946,DUS,PRG
OK,1946,FCO,PRG
OK,1946,FRA,PRG
OK,1946,HAM,PRG
OK,1946,HEL,PRG
OK,1946,HER,PRG
OK,1946,KBP,PRG
OK,1946,KSC,BTS
OK,1946,KSC,PRG
OK,1946,MAD,PRG
OK,1946,MLA,PRG
OK,1946,MSQ,PRG
OK,1946,MXP,PRG
OK,1946,NCE,PRG
OK,1946,OSR,PRG
OK,1946,OTP,PRG
OK,1946,PMI,BCN
OK,1946,PMI,PRG
OK,1946,PRG,AGP
OK,1946,PRG,AMS
OK,1946,PRG,ARN
OK,1946,PRG,BCN
OK,1946,PRG,BRU
OK,1946,PRG,BTS
OK,1946,PRG,BUD
OK,1946,PRG,CDG
OK,1946,PRG,CLJ
OK,1946,PRG,CPH
OK,1946,PRG,DUS
OK,1946,PRG,FCO
OK,1946,PRG,FRA
OK,1946,PRG,HAM
OK,1946,PRG,HEL
OK,1946,PRG,HER
OK,1946,PRG,KBP
OK,1946,PRG,KSC
OK,1946,PRG,MAD
OK,1946,PRG,MLA
OK,1946,PRG,MSQ
OK,1946,PRG,MXP
OK,1946,PRG,NCE
OK,1946,PRG,OSR
OK,1946,PRG,OTP
OK,1946,PRG,PMI
OK,1946,PRG,RHO
OK,1946,PRG,RIX
OK,1946,PRG,SOF
OK,1946,PRG,SXB
OK,1946,PRG,TXL
OK,1946,PRG,VLC
OK,1946,PRG,WAW
OK,1946,PRG,ZRH
OK,1946,RHO,PRG
OK,1946,RIX,PRG
OK,1946,SOF,PRG
OK,1946,SPU,PRG
OK,1946,SXB,PRG
OK,1946,TXL,PRG
OK,1946,VLC,PRG
OK,1946,WAW,PRG
OK,1946,ZRH,PRG
OS,491,AMS,VIE
OS,491,ARN,VIE
OS,491,ATH,VIE
OS,491,AYT,VIE
OS,491,BCN,VIE
OS,491,BEG,VIE
OS,491,BLQ,VIE
OS,491,BRU,VIE
OS,491,BSL,VIE
OS,491,BUD,VIE
OS,491,CDG,VIE
OS,491,CGN,KLU
OS,491,CGN,SZG
OS,491,CGN,VIE
OS,491,CHQ,VIE
OS,491,CLJ,VIE
OS,491,CPH,VIE
OS,491,CTA,VIE
OS,491,DBV,VIE
OS,491,DLM,VIE
OS,491,DNK,VIE
OS,491,DUS,GRZ
OS,491,DUS,LNZ
OS,491,DUS,VIE
OS,491,FCO,VIE
OS,491,FLR,VIE
OS,491,FNC,VIE
OS,491,FRA,GRZ
OS,491,FRA,INN
OS,491,FRA,LNZ
OS,491,FRA,SZG
OS,491,FRA,VIE
OS,491,GRZ,DUS
OS,491,GRZ,FRA
OS,491,GRZ,MUC
OS,491,GRZ,STR
OS,491,GRZ,VIE
OS,491,GVA,VIE
OS,491,HAJ,VIE
OS,491,HAM,KLU
OS,491,HAM,VIE
OS,491,HER,VIE
OS,491,HRK,VIE
OS,491,IAS,VIE
OS,491,INN,FRA
OS,491,INN,VIE
OS,491,JTR,VIE
OS,491,KBP,VIE
OS,491,KIV,VIE
OS,491,KLU,CGN
OS,491,KLU,HAM
OS,491,KLU,TXL
OS,491,KLU,VIE
OS,491,KRK,VIE
OS,491,KSC,VIE
OS,491,LEJ,VIE
OS,491,LHR,VIE
OS,491,LIS,VIE
OS,491,LJU,VIE
OS,491,LNZ,DUS
OS,491,LNZ,FRA
OS,491,LNZ,VIE
OS,491,LUX,VIE
OS,491,LWO,VIE
OS,491,LYS,VIE
OS,491,MLA,VIE
OS,491,MSQ,VIE
OS,491,MUC,GRZ
OS,491,MUC,VIE
OS,491,MXP,VIE
OS,491,NAP,VIE
OS,491,NCE,VIE
OS,491,ODS,VIE
OS,491,OLB,VIE
OS,491,OSL,VIE
OS,491,OTP,VIE
OS,491,PMI,VIE
OS,491,PMO,VIE
OS,491,PRG,VIE
OS,491,PRN,VIE
OS,491,RHO,VIE
OS,491,RIX,VIE
OS,491,SBZ,VIE
OS,491,SJJ,VIE
OS,491,SKG,VIE
OS,491,SKP,VIE
OS,491,SOF,VIE
OS,491,SPU,VIE
OS,491,STR,GRZ
OS,491,STR,VIE
OS,491,SUF,VIE
OS,491,SZG,CGN
OS,491,SZG,FRA
OS,491,SZG,VIE
OS,491,TGD,VIE
OS,491,TIA,VIE
OS,491,TXL,KLU
OS,491,TXL,VIE
OS,491,VAR,VIE
OS,491,VCE,VIE
OS,491,VIE,AMS
OS,491,VIE,ARN
OS,491,VIE,ATH
OS,491,VIE,AYT
OS,491,VIE,BCN
OS,491,VIE,BEG
OS,491,VIE,BLQ
OS,491,VIE,BRU
OS,491,VIE,BSL
OS,491,VIE,BUD
OS,491,VIE,CDG
OS,491,VIE,CGN
OS,491,VIE,CHQ
OS,491,VIE,CLJ
OS,491,VIE,CPH
OS,491,VIE,CTA
OS,491,VIE,DBV
OS,491,VIE,DLM
OS,491,VIE,DNK
OS,491,VIE,DUS
OS,491,VIE,FCO
OS,491,VIE,FLR
OS,491,VIE,FNC
OS,491,VIE,FRA
OS,491,VIE,GRZ
OS,491,VIE,GVA
OS,491,VIE,HAJ
OS,491,VIE,HAM
OS,491,VIE,HER
OS,491,VIE,HRK
OS,491,VIE,IAS
OS,491,VIE,INN
OS,491,VIE,JTR
OS,491,VIE,KBP
OS,491,VIE,KIV
OS,491,VIE,KLU
OS,491,VIE,KRK
OS,491,VIE,KSC
OS,491,VIE,LEJ
OS,491,VIE,LHR
OS,491,VIE,LIS
OS,491,VIE,LJU
OS,491,VIE,LNZ
OS,491,VIE,LUX
OS,491,VIE,LWO
OS,491,VIE,LYS
OS,491,VIE,MLA
OS,491,VIE,MSQ
OS,491,VIE,MUC
OS,491,VIE,MXP
OS,491,VIE,NAP
OS,491,VIE,NCE
OS,491,VIE,ODS
OS,491,VIE,OLB
OS,491,VIE,OSL
OS,491,VIE,OTP
OS,491,VIE,PMI
OS,491,VIE,PMO
OS,491,VIE,PRG
OS,491,VIE,PRN
OS,491,VIE,RHO
OS,491,VIE,RIX
OS,491,VIE,SBZ
OS,491,VIE,SJJ
OS,491,VIE,SKG
OS,491,VIE,SKP
OS,491,VIE,SOF
OS,491,VIE,SPU
OS,491,VIE,STR
OS,491,VIE,SUF
OS,491,VIE,SZG
OS,491,VIE,TGD
OS,491,VIE,TIA
OS,491,VIE,TXL
OS,491,VIE,VAR
OS,491,VIE,VCE
OS,491,VIE,VNO
OS,491,VIE,WAW
OS,491,VIE,ZAG
OS,491,VIE,ZRH
OS,491,VNO,VIE
OS,491,WAW,VIE
OS,491,ZAG,VIE
OS,491,ZRH,VIE
OU,1925,AMS,DBV
OU,1925,AMS,ZAG
OU,1925,ATH,DBV
OU,1925,ATH,SPU
OU,1925,BCN,ZAG
OU,1925,BEG,SPU
OU,1925,BLQ,LIS
OU,1925,BLQ,ZAG
OU,1925,BRU,ZAG
OU,1925,BWK,ZAG
OU,1925,CDG,DBV
OU,1925,CDG,SPU
OU,1925,CDG,ZAG
OU,1925,CPH,ZAG
OU,1925,DBV,AMS
OU,1925,DBV,ATH
OU,1925,DBV,CDG
OU,1925,DBV,DUS
OU,1925,DBV,FCO
OU,1925,DBV,FRA
OU,1925,DBV,MUC
OU,1925,DBV,OSI
OU,1925,DBV,RJK
OU,1925,DBV,TXL
OU,1925,DBV,VCE
OU,1925,DBV,VIE
OU,1925,DBV,ZAG
OU,1925,DBV,ZRH
OU,1925,DUS,DBV
OU,1925,DUS,SPU
OU,1925,FCO,DBV
OU,1925,FCO,SPU
OU,1925,FRA,DBV
OU,1925,FRA,PUY
OU,1925,FRA,SPU
OU,1925,FRA,ZAD
OU,1925,FRA,ZAG
OU,1925,LGW,SPU
OU,1925,LHR,RJK
OU,1925,LHR,SPU
OU,1925,LHR,ZAG
OU,1925,LIS,BLQ
OU,1925,LYS,SPU
OU,1925,MUC,DBV
OU,1925,MUC,SPU
OU,1925,MUC,ZAD
OU,1925,MUC,ZAG
OU,1925,OSI,DBV
OU,1925,OSI,SPU
OU,1925,OSI,ZAG
OU,1925,PRN,ZAG
OU,1925,PUY,FRA
OU,1925,PUY,ZAD
OU,1925,PUY,ZAG
OU,1925,RJK,LHR
OU,1925,RJK,SPU
OU,1925,RJK,ZAG
OU,1925,SJJ,ZAG
OU,1925,SKP,ZAG
OU,1925,SPU,ATH
OU,1925,SPU,BEG
OU,1925,SPU,CDG
OU,1925,SPU,DBV
OU,1925,SPU,DUS
OU,1925,SPU,FCO
OU,1925,SPU,FRA
OU,1925,SPU,LGW
OU,1925,SPU,LHR
OU,1925,SPU,LYS
OU,1925,SPU,MUC
OU,1925,SPU,OSI
OU,1925,SPU,TXL
OU,1925,SPU,VIE
OU,1925,SPU,ZAG
OU,1925,SPU,ZRH
OU,1925,TXL,DBV
OU,1925,TXL,SPU
OU,1925,TXL,ZAG
OU,1925,VCE,DBV
OU,1925,VIE,DBV
OU,1925,VIE,SPU
OU,1925,VIE,ZAG
OU,1925,ZAD,FRA
OU,1925,ZAD,MUC
OU,1925,ZAD,PUY
OU,1925,ZAD,ZAG
OU,1925,ZAG,AMS
OU,1925,ZAG,BCN
OU,1925,ZAG,BLQ
OU,1925,ZAG,BRU
OU,1925,ZAG,BWK
OU,1925,ZAG,CDG
OU,1925,ZAG,CPH
OU,1925,ZAG,DBV
OU,1925,ZAG,FRA
OU,1925,ZAG,LHR
OU,1925,ZAG,MUC
OU,1925,ZAG,OSI
OU,1925,ZAG,PRN
OU,1925,ZAG,RJK
OU,1925,ZAG,SJJ
OU,1925,ZAG,SKP
OU,1925,ZAG,SPU
OU,1925,ZAG,TXL
OU,1925,ZAG,VIE
OU,1925,ZAG,ZAD
OU,1925,ZAG,ZRH
OU,1925,ZRH,DBV
OU,1925,ZRH,SPU
OU,1925,ZRH,ZAG
OV,2218,AMS,TLL
OV,2218,AMS,VXO
OV,2218,ARN,TLL
OV,2218,BRU,TLL
OV,2218,CPH,TLL
OV,2218,KBP,TLL
OV,2218,NCE,TLL
OV,2218,OSL,TLL
OV,2218,SPU,TLL
OV,2218,TLL,AMS
OV,2218,TLL,ARN
OV,2218,TLL,BRU
OV,2218,TLL,CPH
OV,2218,TLL,KBP
OV,2218,TLL,NCE
OV,2218,TLL,OSL
OV,2218,TLL,SPU
OV,2218,TLL,TRD
OV,2218,TLL,VNO
OV,2218,TRD,TLL
OV,2218,VNO,TLL
OV,2218,VXO,AMS
PC,3926,ADA,ADB
PC,3926,ADA,AYT
PC,3926,ADA,SAW
PC,3926,ADA,TZX
PC,3926,ADA,VAN
PC,3926,ADB,ADA
PC,3926,ADB,AMS
PC,3926,ADB,ASR
PC,3926,ADB,ATH
PC,3926,ADB,AYT
PC,3926,ADB,BRU
PC,3926,ADB,BSL
PC,3926,ADB,DIY
PC,3926,ADB,DUS
PC,3926,ADB,ESB
PC,3926,ADB,EZS
PC,3926,ADB,GNY
PC,3926,ADB,GZT
PC,3926,ADB,HTY
PC,3926,ADB,MQM
PC,3926,ADB,SAW
PC,3926,ADB,STN
PC,3926,ADB,STR
