Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance
FR,4296,RYG,657,BVA,1367,,0,738,59.378817000000005,10.785439,49.45439910888672,2.1127800941467285,1235.6737553426965
FR,4296,RYG,657,BZR,1360,,0,738,59.378817000000005,10.785439,43.32350158691406,3.353899955749512,1855.6239914904265
FR,4296,RYG,657,CFU,1460,,0,738,59.378817000000005,10.785439,39.601898193359375,19.911699295043945,2290.8041820247226
FR,4296,RYG,657,CHQ,1474,,0,738,59.378817000000005,10.785439,35.531700134277344,24.14970016479492,2823.3516783541454
FR,4296,RYG,657,CIA,1553,,0,738,59.378817000000005,10.785439,41.7994,12.5949,1958.7320629813205
FR,4296,RYG,657,CRL,304,,0,738,59.378817000000005,10.785439,50.459202000000005,4.4538199999999994,1070.0345072567238
FR,4296,RYG,657,DUB,599,,0,738,59.378817000000005,10.785439,53.421299,-6.27007,1235.6840477331732
FR,4296,RYG,657,EDI,535,,0,738,59.378817000000005,10.785439,55.95000076293945,-3.372499942779541,921.9807240081669
FR,4296,RYG,657,GDN,668,,0,738,59.378817000000005,10.785439,54.37760162353515,18.46619987487793,725.0543346764115
FR,4296,RYG,657,KGS,1458,,0,738,59.378817000000005,10.785439,36.79330062866211,27.09169960021973,2770.9386403412564
FR,4296,RYG,657,KRK,669,,0,738,59.378817000000005,10.785439,50.077702,19.7848,1182.3542494444323
FR,4296,RYG,657,KUN,3956,,0,738,59.378817000000005,10.785439,54.96390151977539,24.084800720214844,937.6006114918147
FR,4296,RYG,657,MAD,1229,,0,738,59.378817000000005,10.785439,40.471926,-3.56264,2328.3343533631946
FR,4296,RYG,657,MAN,478,,0,738,59.378817000000005,10.785439,53.35369873046875,-2.2749500274658203,1043.6915182873713
FR,4296,RYG,657,MLA,1606,,0,738,59.378817000000005,10.785439,35.857498,14.4775,2629.095498637135
FR,4296,RYG,657,PMI,3998,,0,738,59.378817000000005,10.785439,39.551700592,2.73881006241,2276.1934688700717
FR,4296,RYG,657,POZ,674,,0,738,59.378817000000005,10.785439,52.4210014343,16.8262996674,859.642255142654
FR,4296,RYG,657,PUY,1203,,0,738,59.378817000000005,10.785439,44.89350128173828,13.922200202941896,1624.4064756128785
FR,4296,RYG,657,RHO,1472,,0,738,59.378817000000005,10.785439,36.40539932250977,28.086200714111328,2842.0750309139958
FR,4296,RYG,657,RIX,3953,,0,738,59.378817000000005,10.785439,56.92359924316406,23.971099853515625,818.7754433895514
FR,4296,RYG,657,RZE,675,,0,738,59.378817000000005,10.785439,50.1100006104,22.018999099699997,1254.2099429028553
FR,4296,RYG,657,SKG,1486,,0,738,59.378817000000005,10.785439,40.51969909667969,22.97089958190918,2262.698289242602
FR,4296,RYG,657,STN,548,,0,738,59.378817000000005,10.785439,51.8849983215,0.234999999404,1061.8132465678068
FR,4296,RYG,657,SXF,337,,0,738,59.378817000000005,10.785439,52.380001,13.5225,796.5641007656508
FR,4296,RYG,657,TLL,415,,0,738,59.378817000000005,10.785439,59.41329956049999,24.8327999115,793.7449874539298
FR,4296,RYG,657,TSF,1539,,0,738,59.378817000000005,10.785439,45.648399,12.1944,1529.6398316355169
FR,4296,RYG,657,VNO,3959,,0,738,59.378817000000005,10.785439,54.634102,25.285801,1021.1649206466237
FR,4296,RYG,657,WMI,8414,,0,738,59.378817000000005,10.785439,52.451099,20.6518,983.5168244433492
FR,4296,RYG,657,WRO,680,,0,738,59.378817000000005,10.785439,51.10269927979999,16.885799408,997.2308177398914
FR,4296,RYG,657,ZAD,1209,,0,738,59.378817000000005,10.785439,44.108299,15.3467,1725.80156436415
FR,4296,RZE,675,BRS,490,,0,738,50.1100006104,22.018999099699997,51.382702,-2.71909,1737.9686196982052
FR,4296,RZE,675,DUB,599,,0,738,50.1100006104,22.018999099699997,53.421299,-6.27007,1967.6320680301267
FR,4296,RZE,675,EMA,523,,0,738,50.1100006104,22.018999099699997,52.8311004639,-1.32806003094,1637.5801123126141
FR,4296,RZE,675,LTN,492,,0,738,50.1100006104,22.018999099699997,51.87469863891602,-0.3683330118656158,1572.7576442495467
FR,4296,RZE,675,MAN,478,,0,738,50.1100006104,22.018999099699997,53.35369873046875,-2.2749500274658203,1702.6416854371257
FR,4296,RZE,675,RYG,657,,0,738,50.1100006104,22.018999099699997,59.378817000000005,10.785439,1254.2099429028553
FR,4296,RZE,675,STN,548,,0,738,50.1100006104,22.018999099699997,51.8849983215,0.234999999404,1531.328030320247
FR,4296,SCQ,1243,AGP,1230,,0,738,42.89630126953125,-8.415140151977539,36.67490005493164,-4.499110221862793,768.2318493941315
FR,4296,SCQ,1243,ALC,1212,,0,738,42.89630126953125,-8.415140151977539,38.28219985961914,-0.5581560134887695,838.0607763525011
FR,4296,SCQ,1243,BCN,1218,,0,738,42.89630126953125,-8.415140151977539,41.2971,2.07846,883.2522869101415
FR,4296,SCQ,1243,BGY,1525,,0,738,42.89630126953125,-8.415140151977539,45.673901,9.70417,1471.612811028395
FR,4296,SCQ,1243,HHN,355,,0,738,42.89630126953125,-8.415140151977539,49.9487,7.263889999999999,1430.624599316499
FR,4296,SCQ,1243,MAD,1229,,0,738,42.89630126953125,-8.415140151977539,40.471926,-3.56264,484.69464368008
FR,4296,SCQ,1243,PMI,3998,,0,738,42.89630126953125,-8.415140151977539,39.551700592,2.73881006241,1003.2490107095886
FR,4296,SCQ,1243,STN,548,,0,738,42.89630126953125,-8.415140151977539,51.8849983215,0.234999999404,1191.059308467632
FR,4296,SCQ,1243,SVQ,1253,,0,738,42.89630126953125,-8.415140151977539,37.41799926757813,-5.8931097984313965,645.6782904264481
FR,4296,SCQ,1243,VLC,1246,,0,738,42.89630126953125,-8.415140151977539,39.4893,-0.481625,763.842129685298
FR,4296,SDR,1251,AGP,1230,,0,738,43.427101135253906,-3.82000994682312,36.67490005493164,-4.499110221862793,753.0242191398112
FR,4296,SDR,1251,BCN,1218,,0,738,43.427101135253906,-3.82000994682312,41.2971,2.07846,539.2343178758331
FR,4296,SDR,1251,BGY,1525,,0,738,43.427101135253906,-3.82000994682312,45.673901,9.70417,1098.9498802166754
FR,4296,SDR,1251,CIA,1553,,0,738,43.427101135253906,-3.82000994682312,41.7994,12.5949,1353.1635163543524
FR,4296,SDR,1251,CRL,304,,0,738,43.427101135253906,-3.82000994682312,50.459202000000005,4.4538199999999994,1001.6882831252909
FR,4296,SDR,1251,DUB,599,,0,738,43.427101135253906,-3.82000994682312,53.421299,-6.27007,1125.735070325902
FR,4296,SDR,1251,EDI,535,,0,738,43.427101135253906,-3.82000994682312,55.95000076293945,-3.372499942779541,1392.847298167906
FR,4296,SDR,1251,HHN,355,,0,738,43.427101135253906,-3.82000994682312,49.9487,7.263889999999999,1111.792663666803
FR,4296,SDR,1251,NRN,4198,,0,738,43.427101135253906,-3.82000994682312,51.6024017334,6.14216995239,1175.166631592211
FR,4296,SDR,1251,PMI,3998,,0,738,43.427101135253906,-3.82000994682312,39.551700592,2.73881006241,695.4316250509348
FR,4296,SDR,1251,STN,548,,0,738,43.427101135253906,-3.82000994682312,51.8849983215,0.234999999404,987.8975885488544
FR,4296,SDR,1251,SVQ,1253,,0,738,43.427101135253906,-3.82000994682312,37.41799926757813,-5.8931097984313965,690.7764972974126
FR,4296,SDR,1251,VLC,1246,,0,738,43.427101135253906,-3.82000994682312,39.4893,-0.481625,518.6602466806502
FR,4296,SFT,726,GRO,1222,,0,738,64.62480163574219,21.076900482177734,41.901000976999995,2.7605500221,2781.232518742705
FR,4296,SFT,726,STN,548,,0,738,64.62480163574219,21.076900482177734,51.8849983215,0.234999999404,1851.388527446855
FR,4296,SKG,1486,ATH,3941,,0,738,40.51969909667969,22.97089958190918,37.9364013672,23.944499969499997,299.23477256723174
FR,4296,SKG,1486,BGY,1525,,0,738,40.51969909667969,22.97089958190918,45.673901,9.70417,1218.004645357899
FR,4296,SKG,1486,BRE,353,,0,738,40.51969909667969,22.97089958190918,53.0475006104,8.78666973114,1755.927927835727
FR,4296,SKG,1486,CHQ,1474,,0,738,40.51969909667969,22.97089958190918,35.531700134277344,24.14970016479492,564.1522802266161
FR,4296,SKG,1486,CIA,1553,,0,738,40.51969909667969,22.97089958190918,41.7994,12.5949,879.6524144119971
FR,4296,SKG,1486,CRL,304,,0,738,40.51969909667969,22.97089958190918,50.459202000000005,4.4538199999999994,1809.5118464449981
FR,4296,SKG,1486,FKB,4166,,0,738,40.51969909667969,22.97089958190918,48.7793998718,8.08049964905,1489.1995133011897
FR,4296,SKG,1486,GRO,1222,,0,738,40.51969909667969,22.97089958190918,41.901000976999995,2.7605500221,1693.640692836992
FR,4296,SKG,1486,HHN,355,,0,738,40.51969909667969,22.97089958190918,49.9487,7.263889999999999,1610.3932793367435
FR,4296,SKG,1486,NRN,4198,,0,738,40.51969909667969,22.97089958190918,51.6024017334,6.14216995239,1782.1557700186156
FR,4296,SKG,1486,NYO,699,,0,738,40.51969909667969,22.97089958190918,58.78860092163086,16.912200927734375,2075.6631168834333
FR,4296,SKG,1486,PSA,1562,,0,738,40.51969909667969,22.97089958190918,43.683899,10.3927,1094.4257813432803
FR,4296,SKG,1486,RYG,657,,0,738,40.51969909667969,22.97089958190918,59.378817000000005,10.785439,2262.698289242602
FR,4296,SKG,1486,STN,548,,0,738,40.51969909667969,22.97089958190918,51.8849983215,0.234999999404,2143.5586209483236
FR,4296,SKG,1486,WMI,8414,,0,738,40.51969909667969,22.97089958190918,52.451099,20.6518,1338.3540181937758
FR,4296,SNN,603,AGP,1230,,0,738,52.702,-8.92482,36.67490005493164,-4.499110221862793,1815.2723906073081
FR,4296,SNN,603,ALC,1212,,0,738,52.702,-8.92482,38.28219985961914,-0.5581560134887695,1728.179959624684
FR,4296,SNN,603,BVA,1367,,0,738,52.702,-8.92482,49.45439910888672,2.1127800941467285,850.271826544479
FR,4296,SNN,603,FAO,1626,,0,738,52.702,-8.92482,37.0144004822,-7.965909957889999,1745.9773607777254
FR,4296,SNN,603,FMM,3986,,0,738,52.702,-8.92482,47.9888000488,10.2395000458,1451.949969103088
FR,4296,SNN,603,KRK,669,,0,738,52.702,-8.92482,50.077702,19.7848,1999.67934858406
FR,4296,SNN,603,LGW,502,,0,738,52.702,-8.92482,51.148102,-0.190278,622.9287733232189
FR,4296,SNN,603,LPL,491,,0,738,52.702,-8.92482,53.33359909057617,-2.849720001220703,412.2622754198413
FR,4296,SNN,603,NCE,1354,,0,738,52.702,-8.92482,43.658401489300005,7.215869903560001,1556.9216007176549
FR,4296,SNN,603,PIS,1268,,0,738,52.702,-8.92482,46.58769989013672,0.3066659867763519,949.3771415640514
FR,4296,SNN,603,PMI,3998,,0,738,52.702,-8.92482,39.551700592,2.73881006241,1711.595146528735
FR,4296,SNN,603,STN,548,,0,738,52.702,-8.92482,51.8849983215,0.234999999404,629.0940577749975
FR,4296,SNN,603,SXF,337,,0,738,52.702,-8.92482,52.380001,13.5225,1512.3350783324643
FR,4296,SNN,603,WMI,8414,,0,738,52.702,-8.92482,52.451099,20.6518,1984.671341706402
FR,4296,SNN,603,WRO,680,,0,738,52.702,-8.92482,51.10269927979999,16.885799408,1770.094096454384
FR,4296,STN,548,AAR,607,,0,738,51.8849983215,0.234999999404,56.2999992371,10.619000434899998,835.0014700075822
FR,4296,STN,548,AGP,1230,,0,738,51.8849983215,0.234999999404,36.67490005493164,-4.499110221862793,1731.8241103691485
FR,4296,STN,548,AHO,1517,,0,738,51.8849983215,0.234999999404,40.632099,8.29077,1394.1394479140388
FR,4296,STN,548,ALC,1212,,0,738,51.8849983215,0.234999999404,38.28219985961914,-0.5581560134887695,1513.8192353030397
FR,4296,STN,548,AOI,4309,,0,738,51.8849983215,0.234999999404,43.616299,13.3623,1341.0856784106163
FR,4296,STN,548,ATH,3941,,0,738,51.8849983215,0.234999999404,37.9364013672,23.944499969499997,2407.916672419627
FR,4296,STN,548,BCN,1218,,0,738,51.8849983215,0.234999999404,41.2971,2.07846,1185.6135028272197
FR,4296,STN,548,BDS,1506,,0,738,51.8849983215,0.234999999404,40.6576,17.947001,1838.1601054444309
FR,4296,STN,548,BGY,1525,,0,738,51.8849983215,0.234999999404,45.673901,9.70417,977.4748556241221
FR,4296,STN,548,BIQ,1280,,0,738,51.8849983215,0.234999999404,43.4683333,-1.5311111000000002,945.107819598362
FR,4296,STN,548,BLL,608,,0,738,51.8849983215,0.234999999404,55.7402992249,9.15178012848,724.6892706063807
FR,4296,STN,548,BLQ,1538,,0,738,51.8849983215,0.234999999404,44.5354,11.2887,1154.6595513126256
FR,4296,STN,548,BOD,1264,,0,738,51.8849983215,0.234999999404,44.8283004761,-0.7155560255050001,787.7870112989508
FR,4296,STN,548,BRE,353,,0,738,51.8849983215,0.234999999404,53.0475006104,8.78666973114,593.1740466099413
FR,4296,STN,548,BRI,1501,,0,738,51.8849983215,0.234999999404,41.138901,16.760599,1732.302497142968
FR,4296,STN,548,BRQ,1588,,0,738,51.8849983215,0.234999999404,49.15129852294922,16.694400787353516,1199.8582145107057
FR,4296,STN,548,BSL,1423,,0,738,51.8849983215,0.234999999404,47.59,7.5291667,708.502862845614
FR,4296,STN,548,BTS,1745,,0,738,51.8849983215,0.234999999404,48.17020034790039,17.212699890136722,1277.6599791876315
FR,4296,STN,548,BUD,1489,,0,738,51.8849983215,0.234999999404,47.429759999999995,19.261093,1451.2711268678952
FR,4296,STN,548,BVE,1278,,0,738,51.8849983215,0.234999999404,45.039722,1.485556,766.6929610710285
FR,4296,STN,548,BZG,5591,,0,738,51.8849983215,0.234999999404,53.096801757799994,17.9776992798,1205.6610738912543
FR,4296,STN,548,CCF,1352,,0,738,51.8849983215,0.234999999404,43.21599960327149,2.3063199520111084,976.2936747032641
FR,4296,STN,548,CFU,1460,,0,738,51.8849983215,0.234999999404,39.601898193359375,19.911699295043945,2036.6395982580937
FR,4296,STN,548,CHQ,1474,,0,738,51.8849983215,0.234999999404,35.531700134277344,24.14970016479492,2623.2782971701295
FR,4296,STN,548,CIA,1553,,0,738,51.8849983215,0.234999999404,41.7994,12.5949,1459.2875717165502
FR,4296,STN,548,CIY,9327,,0,738,51.8849983215,0.234999999404,36.994601,14.607182,2002.8680949750128
FR,4296,STN,548,DNR,1405,,0,738,51.8849983215,0.234999999404,48.58769989013672,-2.0799601078033447,401.862295818203
FR,4296,STN,548,DTM,373,,0,738,51.8849983215,0.234999999404,51.518299102799986,7.61223983765,509.8052326775338
FR,4296,STN,548,DUB,599,,0,738,51.8849983215,0.234999999404,53.421299,-6.27007,470.66613544323735
FR,4296,STN,548,EFL,1455,,0,738,51.8849983215,0.234999999404,38.12009811401367,20.5004997253418,2195.2567310385157
FR,4296,STN,548,EGC,1265,,0,738,51.8849983215,0.234999999404,44.82529830932617,0.5186110138893127,785.2807947652237
FR,4296,STN,548,EIN,585,,0,738,51.8849983215,0.234999999404,51.4500999451,5.374529838559999,357.65751070701646
FR,4296,STN,548,FAO,1626,,0,738,51.8849983215,0.234999999404,37.0144004822,-7.965909957889999,1774.3459554804654
FR,4296,STN,548,FKB,4166,,0,738,51.8849983215,0.234999999404,48.7793998718,8.08049964905,654.7224058699205
FR,4296,STN,548,FMM,3986,,0,738,51.8849983215,0.234999999404,47.9888000488,10.2395000458,835.8001667168639
FR,4296,STN,548,GDN,668,,0,738,51.8849983215,0.234999999404,54.37760162353515,18.46619987487793,1243.6729989172593
FR,4296,STN,548,GOA,1528,,0,738,51.8849983215,0.234999999404,44.4133,8.8375,1046.1353637740765
FR,4296,STN,548,GRO,1222,,0,738,51.8849983215,0.234999999404,41.901000976999995,2.7605500221,1126.4498887321
FR,4296,STN,548,GSE,691,,0,738,51.8849983215,0.234999999404,57.7747,11.8704,989.7266376539874
FR,4296,STN,548,HAU,645,,0,738,51.8849983215,0.234999999404,59.34529876709001,5.208360195159901,885.7907713367267
FR,4296,STN,548,HHN,355,,0,738,51.8849983215,0.234999999404,49.9487,7.263889999999999,537.4394252191502
FR,4296,STN,548,IBZ,1225,,0,738,51.8849983215,0.234999999404,38.8728981018,1.3731199502899998,1449.5596251534346
FR,4296,STN,548,KGS,1458,,0,738,51.8849983215,0.234999999404,36.79330062866211,27.09169960021973,2689.7368555385597
FR,4296,STN,548,KIR,601,,0,738,51.8849983215,0.234999999404,52.18090057373047,-9.52377986907959,667.8835222210158
FR,4296,STN,548,KRK,669,,0,738,51.8849983215,0.234999999404,50.077702,19.7848,1378.974130311469
FR,4296,STN,548,KTW,671,,0,738,51.8849983215,0.234999999404,50.4743,19.08,1319.1743154330268
FR,4296,STN,548,KUN,3956,,0,738,51.8849983215,0.234999999404,54.96390151977539,24.084800720214844,1608.5029747268854
FR,4296,STN,548,LDE,1276,,0,738,51.8849983215,0.234999999404,43.1786994934082,-0.0064389999024569,968.2644442654087
FR,4296,STN,548,LDY,468,,0,738,51.8849983215,0.234999999404,55.04280090332031,-7.161109924316406,601.9958181946691
FR,4296,STN,548,LEI,1213,,0,738,51.8849983215,0.234999999404,36.84389877319336,-2.3701000213623047,1684.981059942418
FR,4296,STN,548,LEJ,348,,0,738,51.8849983215,0.234999999404,51.423889,12.236389,828.5663304987697
FR,4296,STN,548,LIG,1270,,0,738,51.8849983215,0.234999999404,45.86280059814453,1.1794400215148926,673.1745381300611
FR,4296,STN,548,LIS,1638,,0,738,51.8849983215,0.234999999404,38.7813,-9.13592,1627.71271052387
FR,4296,STN,548,LNZ,1611,,0,738,51.8849983215,0.234999999404,48.2332,14.1875,1073.4496755423663
FR,4296,STN,548,LRH,6493,,0,738,51.8849983215,0.234999999404,46.17919921875,-1.1952799558639526,642.9322848204424
FR,4296,STN,548,LUZ,8832,,0,738,51.8849983215,0.234999999404,51.240278,22.713611,1549.3095462001133
FR,4296,STN,548,MAD,1229,,0,738,51.8849983215,0.234999999404,40.471926,-3.56264,1301.8537161982467
FR,4296,STN,548,MJV,1227,,0,738,51.8849983215,0.234999999404,37.775001525878906,-0.8123890161514282,1571.0889658109709
FR,4296,STN,548,MLA,1606,,0,738,51.8849983215,0.234999999404,35.857498,14.4775,2108.114172208935
FR,4296,STN,548,MMX,708,,0,738,51.8849983215,0.234999999404,55.53630536399999,13.3761978149,953.4241917928781
