Airline,Airline ID,Source airport,Destination airport,Latitude_source,Longitude_source,Latitude_destination,Longitude_destination
LO,3210,WAW,GVA,52.1656990051,20.9671001434,46.23809814453125,6.108950138092041
LO,3210,WAW,HAM,52.1656990051,20.9671001434,53.630401611328,9.988229751586902
LO,3210,WAW,KBP,52.1656990051,20.9671001434,50.34500122070313,30.89469909667969
LO,3210,WAW,KRK,52.1656990051,20.9671001434,50.077702,19.7848
LO,3210,WAW,KTW,52.1656990051,20.9671001434,50.4743,19.08
LO,3210,WAW,LHR,52.1656990051,20.9671001434,51.4706,-0.461941
LO,3210,WAW,LIS,52.1656990051,20.9671001434,38.7813,-9.13592
LO,3210,WAW,LJU,52.1656990051,20.9671001434,46.223701,14.4576
LO,3210,WAW,LWO,52.1656990051,20.9671001434,49.8125,23.95610046386719
LO,3210,WAW,MAD,52.1656990051,20.9671001434,40.471926,-3.56264
LO,3210,WAW,MSQ,52.1656990051,20.9671001434,53.882499694824,28.030700683594
LO,3210,WAW,MUC,52.1656990051,20.9671001434,48.353802,11.7861
LO,3210,WAW,MXP,52.1656990051,20.9671001434,45.6306,8.728110000000001
LO,3210,WAW,NCE,52.1656990051,20.9671001434,43.658401489300005,7.215869903560001
LO,3210,WAW,ODS,52.1656990051,20.9671001434,46.42679977416992,30.67650032043457
LO,3210,WAW,OTP,52.1656990051,20.9671001434,44.5711111,26.085
LO,3210,WAW,POZ,52.1656990051,20.9671001434,52.4210014343,16.8262996674
LO,3210,WAW,PRG,52.1656990051,20.9671001434,50.1008,14.26
LO,3210,WAW,RIX,52.1656990051,20.9671001434,56.92359924316406,23.971099853515625
LO,3210,WAW,RZE,52.1656990051,20.9671001434,50.1100006104,22.018999099699997
LO,3210,WAW,SOF,52.1656990051,20.9671001434,42.69669342041016,23.411436080932617
LO,3210,WAW,SZZ,52.1656990051,20.9671001434,53.584701538100006,14.9021997452
LO,3210,WAW,TLL,52.1656990051,20.9671001434,59.41329956049999,24.8327999115
LO,3210,WAW,VIE,52.1656990051,20.9671001434,48.110298156738,16.569700241089002
LO,3210,WAW,VNO,52.1656990051,20.9671001434,54.634102,25.285801
LO,3210,WAW,WRO,52.1656990051,20.9671001434,51.10269927979999,16.885799408
LO,3210,WAW,ZRH,52.1656990051,20.9671001434,47.464699,8.54917
LO,3210,WRO,FRA,51.10269927979999,16.885799408,50.033333,8.570556
LO,3210,WRO,MUC,51.10269927979999,16.885799408,48.353802,11.7861
LO,3210,WRO,WAW,51.10269927979999,16.885799408,52.1656990051,20.9671001434
LO,3210,ZRH,WAW,47.464699,8.54917,52.1656990051,20.9671001434
LS,3026,AGP,BFS,36.67490005493164,-4.499110221862793,54.6575012207,-6.21582984924
LS,3026,AGP,BLK,36.67490005493164,-4.499110221862793,53.77170181274414,-3.0286099910736084
LS,3026,AGP,EDI,36.67490005493164,-4.499110221862793,55.95000076293945,-3.372499942779541
LS,3026,AGP,EMA,36.67490005493164,-4.499110221862793,52.8311004639,-1.32806003094
LS,3026,AGP,GLA,36.67490005493164,-4.499110221862793,55.8718986511,-4.43306016922
LS,3026,AGP,LBA,36.67490005493164,-4.499110221862793,53.86589813232422,-1.6605700254440308
LS,3026,AGP,MAN,36.67490005493164,-4.499110221862793,53.35369873046875,-2.2749500274658203
LS,3026,AGP,NCL,36.67490005493164,-4.499110221862793,55.037498474121094,-1.6916699409484863
LS,3026,ALC,BFS,38.28219985961914,-0.5581560134887695,54.6575012207,-6.21582984924
LS,3026,ALC,BLK,38.28219985961914,-0.5581560134887695,53.77170181274414,-3.0286099910736084
LS,3026,ALC,EDI,38.28219985961914,-0.5581560134887695,55.95000076293945,-3.372499942779541
LS,3026,ALC,EMA,38.28219985961914,-0.5581560134887695,52.8311004639,-1.32806003094
LS,3026,ALC,GLA,38.28219985961914,-0.5581560134887695,55.8718986511,-4.43306016922
LS,3026,ALC,LBA,38.28219985961914,-0.5581560134887695,53.86589813232422,-1.6605700254440308
LS,3026,ALC,MAN,38.28219985961914,-0.5581560134887695,53.35369873046875,-2.2749500274658203
LS,3026,ALC,NCL,38.28219985961914,-0.5581560134887695,55.037498474121094,-1.6916699409484863
LS,3026,AMS,LBA,52.308601,4.76389,53.86589813232422,-1.6605700254440308
LS,3026,BCN,GLA,41.2971,2.07846,55.8718986511,-4.43306016922
LS,3026,BCN,LBA,41.2971,2.07846,53.86589813232422,-1.6605700254440308
LS,3026,BCN,MAN,41.2971,2.07846,53.35369873046875,-2.2749500274658203
LS,3026,BFS,AGP,54.6575012207,-6.21582984924,36.67490005493164,-4.499110221862793
LS,3026,BFS,ALC,54.6575012207,-6.21582984924,38.28219985961914,-0.5581560134887695
LS,3026,BFS,DBV,54.6575012207,-6.21582984924,42.5614013671875,18.268199920654297
LS,3026,BFS,FAO,54.6575012207,-6.21582984924,37.0144004822,-7.965909957889999
LS,3026,BFS,MJV,54.6575012207,-6.21582984924,37.775001525878906,-0.8123890161514282
LS,3026,BFS,PMI,54.6575012207,-6.21582984924,39.551700592,2.73881006241
LS,3026,BFS,REU,54.6575012207,-6.21582984924,41.14739990234375,1.1671700477600098
LS,3026,BJV,EMA,37.25059890749999,27.6643009186,52.8311004639,-1.32806003094
LS,3026,BJV,GLA,37.25059890749999,27.6643009186,55.8718986511,-4.43306016922
LS,3026,BJV,LBA,37.25059890749999,27.6643009186,53.86589813232422,-1.6605700254440308
LS,3026,BJV,MAN,37.25059890749999,27.6643009186,53.35369873046875,-2.2749500274658203
LS,3026,BJV,NCL,37.25059890749999,27.6643009186,55.037498474121094,-1.6916699409484863
LS,3026,BLK,AGP,53.77170181274414,-3.0286099910736084,36.67490005493164,-4.499110221862793
LS,3026,BLK,ALC,53.77170181274414,-3.0286099910736084,38.28219985961914,-0.5581560134887695
LS,3026,BLK,DLM,53.77170181274414,-3.0286099910736084,36.7131004333,28.7924995422
LS,3026,BLK,FAO,53.77170181274414,-3.0286099910736084,37.0144004822,-7.965909957889999
LS,3026,BLK,PMI,53.77170181274414,-3.0286099910736084,39.551700592,2.73881006241
LS,3026,BUD,EDI,47.429759999999995,19.261093,55.95000076293945,-3.372499942779541
LS,3026,BUD,EMA,47.429759999999995,19.261093,52.8311004639,-1.32806003094
LS,3026,BUD,LBA,47.429759999999995,19.261093,53.86589813232422,-1.6605700254440308
LS,3026,BUD,MAN,47.429759999999995,19.261093,53.35369873046875,-2.2749500274658203
LS,3026,CDG,EMA,49.012798,2.55,52.8311004639,-1.32806003094
LS,3026,CDG,LBA,49.012798,2.55,53.86589813232422,-1.6605700254440308
LS,3026,CDG,MAN,49.012798,2.55,53.35369873046875,-2.2749500274658203
LS,3026,DBV,BFS,42.5614013671875,18.268199920654297,54.6575012207,-6.21582984924
LS,3026,DBV,EDI,42.5614013671875,18.268199920654297,55.95000076293945,-3.372499942779541
LS,3026,DBV,EMA,42.5614013671875,18.268199920654297,52.8311004639,-1.32806003094
LS,3026,DBV,LBA,42.5614013671875,18.268199920654297,53.86589813232422,-1.6605700254440308
LS,3026,DBV,MAN,42.5614013671875,18.268199920654297,53.35369873046875,-2.2749500274658203
LS,3026,DBV,NCL,42.5614013671875,18.268199920654297,55.037498474121094,-1.6916699409484863
LS,3026,DLM,BLK,36.7131004333,28.7924995422,53.77170181274414,-3.0286099910736084
LS,3026,DLM,EMA,36.7131004333,28.7924995422,52.8311004639,-1.32806003094
LS,3026,DLM,GLA,36.7131004333,28.7924995422,55.8718986511,-4.43306016922
LS,3026,DLM,LBA,36.7131004333,28.7924995422,53.86589813232422,-1.6605700254440308
LS,3026,DLM,MAN,36.7131004333,28.7924995422,53.35369873046875,-2.2749500274658203
LS,3026,DLM,NCL,36.7131004333,28.7924995422,55.037498474121094,-1.6916699409484863
LS,3026,DUS,LBA,51.289501,6.766780000000001,53.86589813232422,-1.6605700254440308
LS,3026,EDI,AGP,55.95000076293945,-3.372499942779541,36.67490005493164,-4.499110221862793
LS,3026,EDI,ALC,55.95000076293945,-3.372499942779541,38.28219985961914,-0.5581560134887695
LS,3026,EDI,BUD,55.95000076293945,-3.372499942779541,47.429759999999995,19.261093
LS,3026,EDI,DBV,55.95000076293945,-3.372499942779541,42.5614013671875,18.268199920654297
LS,3026,EDI,FAO,55.95000076293945,-3.372499942779541,37.0144004822,-7.965909957889999
LS,3026,EDI,MAH,55.95000076293945,-3.372499942779541,39.86259841918945,4.2186498641967765
LS,3026,EDI,MJV,55.95000076293945,-3.372499942779541,37.775001525878906,-0.8123890161514282
LS,3026,EDI,PMI,55.95000076293945,-3.372499942779541,39.551700592,2.73881006241
LS,3026,EDI,PRG,55.95000076293945,-3.372499942779541,50.1008,14.26
LS,3026,EDI,VCE,55.95000076293945,-3.372499942779541,45.505299,12.3519
LS,3026,EMA,AGP,52.8311004639,-1.32806003094,36.67490005493164,-4.499110221862793
LS,3026,EMA,ALC,52.8311004639,-1.32806003094,38.28219985961914,-0.5581560134887695
LS,3026,EMA,BJV,52.8311004639,-1.32806003094,37.25059890749999,27.6643009186
LS,3026,EMA,BUD,52.8311004639,-1.32806003094,47.429759999999995,19.261093
LS,3026,EMA,CDG,52.8311004639,-1.32806003094,49.012798,2.55
LS,3026,EMA,DBV,52.8311004639,-1.32806003094,42.5614013671875,18.268199920654297
LS,3026,EMA,DLM,52.8311004639,-1.32806003094,36.7131004333,28.7924995422
LS,3026,EMA,FAO,52.8311004639,-1.32806003094,37.0144004822,-7.965909957889999
LS,3026,EMA,FNC,52.8311004639,-1.32806003094,32.697899,-16.7745
LS,3026,EMA,HER,52.8311004639,-1.32806003094,35.3396987915,25.1802997589
LS,3026,EMA,IBZ,52.8311004639,-1.32806003094,38.8728981018,1.3731199502899998
LS,3026,EMA,MAH,52.8311004639,-1.32806003094,39.86259841918945,4.2186498641967765
LS,3026,EMA,MJV,52.8311004639,-1.32806003094,37.775001525878906,-0.8123890161514282
LS,3026,EMA,PMI,52.8311004639,-1.32806003094,39.551700592,2.73881006241
LS,3026,EMA,PRG,52.8311004639,-1.32806003094,50.1008,14.26
LS,3026,EMA,RHO,52.8311004639,-1.32806003094,36.40539932250977,28.086200714111328
LS,3026,FAO,BFS,37.0144004822,-7.965909957889999,54.6575012207,-6.21582984924
LS,3026,FAO,BLK,37.0144004822,-7.965909957889999,53.77170181274414,-3.0286099910736084
LS,3026,FAO,EDI,37.0144004822,-7.965909957889999,55.95000076293945,-3.372499942779541
LS,3026,FAO,EMA,37.0144004822,-7.965909957889999,52.8311004639,-1.32806003094
LS,3026,FAO,GLA,37.0144004822,-7.965909957889999,55.8718986511,-4.43306016922
LS,3026,FAO,LBA,37.0144004822,-7.965909957889999,53.86589813232422,-1.6605700254440308
LS,3026,FAO,MAN,37.0144004822,-7.965909957889999,53.35369873046875,-2.2749500274658203
LS,3026,FAO,NCL,37.0144004822,-7.965909957889999,55.037498474121094,-1.6916699409484863
LS,3026,FCO,GLA,41.8002778,12.2388889,55.8718986511,-4.43306016922
LS,3026,FCO,LBA,41.8002778,12.2388889,53.86589813232422,-1.6605700254440308
LS,3026,FCO,MAN,41.8002778,12.2388889,53.35369873046875,-2.2749500274658203
LS,3026,FCO,NCL,41.8002778,12.2388889,55.037498474121094,-1.6916699409484863
LS,3026,FNC,EMA,32.697899,-16.7745,52.8311004639,-1.32806003094
LS,3026,FNC,LBA,32.697899,-16.7745,53.86589813232422,-1.6605700254440308
LS,3026,FNC,MAN,32.697899,-16.7745,53.35369873046875,-2.2749500274658203
LS,3026,GLA,AGP,55.8718986511,-4.43306016922,36.67490005493164,-4.499110221862793
LS,3026,GLA,ALC,55.8718986511,-4.43306016922,38.28219985961914,-0.5581560134887695
LS,3026,GLA,BCN,55.8718986511,-4.43306016922,41.2971,2.07846
LS,3026,GLA,BJV,55.8718986511,-4.43306016922,37.25059890749999,27.6643009186
LS,3026,GLA,DLM,55.8718986511,-4.43306016922,36.7131004333,28.7924995422
LS,3026,GLA,FAO,55.8718986511,-4.43306016922,37.0144004822,-7.965909957889999
LS,3026,GLA,FCO,55.8718986511,-4.43306016922,41.8002778,12.2388889
LS,3026,GLA,HER,55.8718986511,-4.43306016922,35.3396987915,25.1802997589
LS,3026,GLA,IBZ,55.8718986511,-4.43306016922,38.8728981018,1.3731199502899998
LS,3026,GLA,PMI,55.8718986511,-4.43306016922,39.551700592,2.73881006241
LS,3026,GLA,RHO,55.8718986511,-4.43306016922,36.40539932250977,28.086200714111328
LS,3026,HER,EMA,35.3396987915,25.1802997589,52.8311004639,-1.32806003094
LS,3026,HER,GLA,35.3396987915,25.1802997589,55.8718986511,-4.43306016922
LS,3026,HER,LBA,35.3396987915,25.1802997589,53.86589813232422,-1.6605700254440308
LS,3026,HER,MAN,35.3396987915,25.1802997589,53.35369873046875,-2.2749500274658203
LS,3026,HER,NCL,35.3396987915,25.1802997589,55.037498474121094,-1.6916699409484863
LS,3026,IBZ,EMA,38.8728981018,1.3731199502899998,52.8311004639,-1.32806003094
LS,3026,IBZ,GLA,38.8728981018,1.3731199502899998,55.8718986511,-4.43306016922
LS,3026,IBZ,LBA,38.8728981018,1.3731199502899998,53.86589813232422,-1.6605700254440308
LS,3026,IBZ,MAN,38.8728981018,1.3731199502899998,53.35369873046875,-2.2749500274658203
LS,3026,IBZ,NCL,38.8728981018,1.3731199502899998,55.037498474121094,-1.6916699409484863
LS,3026,JER,LBA,49.20790100097656,-2.1955099105834956,53.86589813232422,-1.6605700254440308
LS,3026,JER,MAN,49.20790100097656,-2.1955099105834956,53.35369873046875,-2.2749500274658203
LS,3026,KGS,LBA,36.79330062866211,27.09169960021973,53.86589813232422,-1.6605700254440308
LS,3026,KGS,MAN,36.79330062866211,27.09169960021973,53.35369873046875,-2.2749500274658203
LS,3026,KRK,NCL,50.077702,19.7848,55.037498474121094,-1.6916699409484863
LS,3026,LBA,AGP,53.86589813232422,-1.6605700254440308,36.67490005493164,-4.499110221862793
LS,3026,LBA,ALC,53.86589813232422,-1.6605700254440308,38.28219985961914,-0.5581560134887695
LS,3026,LBA,AMS,53.86589813232422,-1.6605700254440308,52.308601,4.76389
LS,3026,LBA,BCN,53.86589813232422,-1.6605700254440308,41.2971,2.07846
LS,3026,LBA,BJV,53.86589813232422,-1.6605700254440308,37.25059890749999,27.6643009186
LS,3026,LBA,BUD,53.86589813232422,-1.6605700254440308,47.429759999999995,19.261093
LS,3026,LBA,CDG,53.86589813232422,-1.6605700254440308,49.012798,2.55
LS,3026,LBA,DBV,53.86589813232422,-1.6605700254440308,42.5614013671875,18.268199920654297
LS,3026,LBA,DLM,53.86589813232422,-1.6605700254440308,36.7131004333,28.7924995422
LS,3026,LBA,DUS,53.86589813232422,-1.6605700254440308,51.289501,6.766780000000001
LS,3026,LBA,FAO,53.86589813232422,-1.6605700254440308,37.0144004822,-7.965909957889999
LS,3026,LBA,FCO,53.86589813232422,-1.6605700254440308,41.8002778,12.2388889
LS,3026,LBA,FNC,53.86589813232422,-1.6605700254440308,32.697899,-16.7745
LS,3026,LBA,HER,53.86589813232422,-1.6605700254440308,35.3396987915,25.1802997589
LS,3026,LBA,IBZ,53.86589813232422,-1.6605700254440308,38.8728981018,1.3731199502899998
LS,3026,LBA,JER,53.86589813232422,-1.6605700254440308,49.20790100097656,-2.1955099105834956
LS,3026,LBA,KGS,53.86589813232422,-1.6605700254440308,36.79330062866211,27.09169960021973
LS,3026,LBA,MAH,53.86589813232422,-1.6605700254440308,39.86259841918945,4.2186498641967765
LS,3026,LBA,MJV,53.86589813232422,-1.6605700254440308,37.775001525878906,-0.8123890161514282
LS,3026,LBA,NCE,53.86589813232422,-1.6605700254440308,43.658401489300005,7.215869903560001
LS,3026,LBA,PMI,53.86589813232422,-1.6605700254440308,39.551700592,2.73881006241
LS,3026,LBA,PRG,53.86589813232422,-1.6605700254440308,50.1008,14.26
LS,3026,LBA,PSA,53.86589813232422,-1.6605700254440308,43.683899,10.3927
LS,3026,LBA,RHO,53.86589813232422,-1.6605700254440308,36.40539932250977,28.086200714111328
LS,3026,LBA,VCE,53.86589813232422,-1.6605700254440308,45.505299,12.3519
LS,3026,LBA,ZTH,53.86589813232422,-1.6605700254440308,37.7509,20.8843
LS,3026,MAH,EDI,39.86259841918945,4.2186498641967765,55.95000076293945,-3.372499942779541
LS,3026,MAH,EMA,39.86259841918945,4.2186498641967765,52.8311004639,-1.32806003094
LS,3026,MAH,LBA,39.86259841918945,4.2186498641967765,53.86589813232422,-1.6605700254440308
LS,3026,MAH,MAN,39.86259841918945,4.2186498641967765,53.35369873046875,-2.2749500274658203
LS,3026,MAH,NCL,39.86259841918945,4.2186498641967765,55.037498474121094,-1.6916699409484863
LS,3026,MAN,AGP,53.35369873046875,-2.2749500274658203,36.67490005493164,-4.499110221862793
LS,3026,MAN,ALC,53.35369873046875,-2.2749500274658203,38.28219985961914,-0.5581560134887695
LS,3026,MAN,BCN,53.35369873046875,-2.2749500274658203,41.2971,2.07846
LS,3026,MAN,BJV,53.35369873046875,-2.2749500274658203,37.25059890749999,27.6643009186
LS,3026,MAN,BUD,53.35369873046875,-2.2749500274658203,47.429759999999995,19.261093
LS,3026,MAN,CDG,53.35369873046875,-2.2749500274658203,49.012798,2.55
LS,3026,MAN,DBV,53.35369873046875,-2.2749500274658203,42.5614013671875,18.268199920654297
LS,3026,MAN,DLM,53.35369873046875,-2.2749500274658203,36.7131004333,28.7924995422
LS,3026,MAN,FAO,53.35369873046875,-2.2749500274658203,37.0144004822,-7.965909957889999
LS,3026,MAN,FCO,53.35369873046875,-2.2749500274658203,41.8002778,12.2388889
LS,3026,MAN,FNC,53.35369873046875,-2.2749500274658203,32.697899,-16.7745
LS,3026,MAN,HER,53.35369873046875,-2.2749500274658203,35.3396987915,25.1802997589
LS,3026,MAN,IBZ,53.35369873046875,-2.2749500274658203,38.8728981018,1.3731199502899998
LS,3026,MAN,JER,53.35369873046875,-2.2749500274658203,49.20790100097656,-2.1955099105834956
LS,3026,MAN,KGS,53.35369873046875,-2.2749500274658203,36.79330062866211,27.09169960021973
LS,3026,MAN,MAH,53.35369873046875,-2.2749500274658203,39.86259841918945,4.2186498641967765
LS,3026,MAN,MJV,53.35369873046875,-2.2749500274658203,37.775001525878906,-0.8123890161514282
LS,3026,MAN,NCE,53.35369873046875,-2.2749500274658203,43.658401489300005,7.215869903560001
LS,3026,MAN,PMI,53.35369873046875,-2.2749500274658203,39.551700592,2.73881006241
LS,3026,MAN,PRG,53.35369873046875,-2.2749500274658203,50.1008,14.26
LS,3026,MAN,PSA,53.35369873046875,-2.2749500274658203,43.683899,10.3927
LS,3026,MAN,PUY,53.35369873046875,-2.2749500274658203,44.89350128173828,13.922200202941896
LS,3026,MAN,REU,53.35369873046875,-2.2749500274658203,41.14739990234375,1.1671700477600098
LS,3026,MAN,RHO,53.35369873046875,-2.2749500274658203,36.40539932250977,28.086200714111328
LS,3026,MAN,SPU,53.35369873046875,-2.2749500274658203,43.53889846801758,16.29800033569336
LS,3026,MAN,TLS,53.35369873046875,-2.2749500274658203,43.629101,1.36382
LS,3026,MAN,VCE,53.35369873046875,-2.2749500274658203,45.505299,12.3519
LS,3026,MAN,VIE,53.35369873046875,-2.2749500274658203,48.110298156738,16.569700241089002
LS,3026,MAN,ZTH,53.35369873046875,-2.2749500274658203,37.7509,20.8843
LS,3026,MJV,BFS,37.775001525878906,-0.8123890161514282,54.6575012207,-6.21582984924
LS,3026,MJV,EDI,37.775001525878906,-0.8123890161514282,55.95000076293945,-3.372499942779541
LS,3026,MJV,EMA,37.775001525878906,-0.8123890161514282,52.8311004639,-1.32806003094
LS,3026,MJV,LBA,37.775001525878906,-0.8123890161514282,53.86589813232422,-1.6605700254440308
LS,3026,MJV,MAN,37.775001525878906,-0.8123890161514282,53.35369873046875,-2.2749500274658203
LS,3026,MJV,NCL,37.775001525878906,-0.8123890161514282,55.037498474121094,-1.6916699409484863
LS,3026,NCE,LBA,43.658401489300005,7.215869903560001,53.86589813232422,-1.6605700254440308
LS,3026,NCE,MAN,43.658401489300005,7.215869903560001,53.35369873046875,-2.2749500274658203
LS,3026,NCL,AGP,55.037498474121094,-1.6916699409484863,36.67490005493164,-4.499110221862793
LS,3026,NCL,ALC,55.037498474121094,-1.6916699409484863,38.28219985961914,-0.5581560134887695
LS,3026,NCL,BJV,55.037498474121094,-1.6916699409484863,37.25059890749999,27.6643009186
LS,3026,NCL,DBV,55.037498474121094,-1.6916699409484863,42.5614013671875,18.268199920654297
LS,3026,NCL,DLM,55.037498474121094,-1.6916699409484863,36.7131004333,28.7924995422
LS,3026,NCL,FAO,55.037498474121094,-1.6916699409484863,37.0144004822,-7.965909957889999
LS,3026,NCL,FCO,55.037498474121094,-1.6916699409484863,41.8002778,12.2388889
LS,3026,NCL,HER,55.037498474121094,-1.6916699409484863,35.3396987915,25.1802997589
LS,3026,NCL,IBZ,55.037498474121094,-1.6916699409484863,38.8728981018,1.3731199502899998
LS,3026,NCL,KRK,55.037498474121094,-1.6916699409484863,50.077702,19.7848
LS,3026,NCL,MAH,55.037498474121094,-1.6916699409484863,39.86259841918945,4.2186498641967765
LS,3026,NCL,MJV,55.037498474121094,-1.6916699409484863,37.775001525878906,-0.8123890161514282
LS,3026,NCL,PMI,55.037498474121094,-1.6916699409484863,39.551700592,2.73881006241
LS,3026,NCL,PRG,55.037498474121094,-1.6916699409484863,50.1008,14.26
LS,3026,NCL,PSA,55.037498474121094,-1.6916699409484863,43.683899,10.3927
LS,3026,NCL,REU,55.037498474121094,-1.6916699409484863,41.14739990234375,1.1671700477600098
LS,3026,NCL,RHO,55.037498474121094,-1.6916699409484863,36.40539932250977,28.086200714111328
LS,3026,NCL,VCE,55.037498474121094,-1.6916699409484863,45.505299,12.3519
LS,3026,PMI,BFS,39.551700592,2.73881006241,54.6575012207,-6.21582984924
LS,3026,PMI,BLK,39.551700592,2.73881006241,53.77170181274414,-3.0286099910736084
LS,3026,PMI,EDI,39.551700592,2.73881006241,55.95000076293945,-3.372499942779541
LS,3026,PMI,EMA,39.551700592,2.73881006241,52.8311004639,-1.32806003094
LS,3026,PMI,GLA,39.551700592,2.73881006241,55.8718986511,-4.43306016922
LS,3026,PMI,LBA,39.551700592,2.73881006241,53.86589813232422,-1.6605700254440308
LS,3026,PMI,MAN,39.551700592,2.73881006241,53.35369873046875,-2.2749500274658203
LS,3026,PMI,NCL,39.551700592,2.73881006241,55.037498474121094,-1.6916699409484863
LS,3026,PRG,EDI,50.1008,14.26,55.95000076293945,-3.372499942779541
LS,3026,PRG,EMA,50.1008,14.26,52.8311004639,-1.32806003094
LS,3026,PRG,LBA,50.1008,14.26,53.86589813232422,-1.6605700254440308
LS,3026,PRG,MAN,50.1008,14.26,53.35369873046875,-2.2749500274658203
LS,3026,PRG,NCL,50.1008,14.26,55.037498474121094,-1.6916699409484863
LS,3026,PSA,LBA,43.683899,10.3927,53.86589813232422,-1.6605700254440308
LS,3026,PSA,MAN,43.683899,10.3927,53.35369873046875,-2.2749500274658203
LS,3026,PSA,NCL,43.683899,10.3927,55.037498474121094,-1.6916699409484863
LS,3026,PUY,MAN,44.89350128173828,13.922200202941896,53.35369873046875,-2.2749500274658203
LS,3026,REU,BFS,41.14739990234375,1.1671700477600098,54.6575012207,-6.21582984924
LS,3026,REU,MAN,41.14739990234375,1.1671700477600098,53.35369873046875,-2.2749500274658203
LS,3026,REU,NCL,41.14739990234375,1.1671700477600098,55.037498474121094,-1.6916699409484863
LS,3026,RHO,EMA,36.40539932250977,28.086200714111328,52.8311004639,-1.32806003094
LS,3026,RHO,GLA,36.40539932250977,28.086200714111328,55.8718986511,-4.43306016922
LS,3026,RHO,LBA,36.40539932250977,28.086200714111328,53.86589813232422,-1.6605700254440308
LS,3026,RHO,MAN,36.40539932250977,28.086200714111328,53.35369873046875,-2.2749500274658203
LS,3026,RHO,NCL,36.40539932250977,28.086200714111328,55.037498474121094,-1.6916699409484863
LS,3026,SPU,MAN,43.53889846801758,16.29800033569336,53.35369873046875,-2.2749500274658203
LS,3026,TLS,MAN,43.629101,1.36382,53.35369873046875,-2.2749500274658203
LS,3026,VCE,EDI,45.505299,12.3519,55.95000076293945,-3.372499942779541
LS,3026,VCE,LBA,45.505299,12.3519,53.86589813232422,-1.6605700254440308
LS,3026,VCE,MAN,45.505299,12.3519,53.35369873046875,-2.2749500274658203
LS,3026,VCE,NCL,45.505299,12.3519,55.037498474121094,-1.6916699409484863
LS,3026,VIE,MAN,48.110298156738,16.569700241089002,53.35369873046875,-2.2749500274658203
LS,3026,ZTH,LBA,37.7509,20.8843,53.86589813232422,-1.6605700254440308
LS,3026,ZTH,MAN,37.7509,20.8843,53.35369873046875,-2.2749500274658203
LT,19610,BRU,VNO,50.9014015198,4.48443984985,54.634102,25.285801
LT,19610,CDG,VNO,49.012798,2.55,54.634102,25.285801
LT,19610,MUC,VNO,48.353802,11.7861,54.634102,25.285801
LT,19610,PRG,VNO,50.1008,14.26,54.634102,25.285801
LT,19610,TLL,VNO,59.41329956049999,24.8327999115,54.634102,25.285801
LT,19610,TXL,VNO,52.5597,13.2877,54.634102,25.285801
LT,19610,VNO,BRU,54.634102,25.285801,50.9014015198,4.48443984985
LT,19610,VNO,CDG,54.634102,25.285801,49.012798,2.55
LT,19610,VNO,MUC,54.634102,25.285801,48.353802,11.7861
LT,19610,VNO,PRG,54.634102,25.285801,50.1008,14.26
LT,19610,VNO,TLL,54.634102,25.285801,59.41329956049999,24.8327999115
LT,19610,VNO,TXL,54.634102,25.285801,52.5597,13.2877
LX,4559,AGP,GVA,36.67490005493164,-4.499110221862793,46.23809814453125,6.108950138092041
LX,4559,AGP,ZRH,36.67490005493164,-4.499110221862793,47.464699,8.54917
LX,4559,AMS,ZRH,52.308601,4.76389,47.464699,8.54917
LX,4559,ARN,GVA,59.65190124511699,17.918600082397,46.23809814453125,6.108950138092041
LX,4559,ARN,ZRH,59.65190124511699,17.918600082397,47.464699,8.54917
LX,4559,ATH,GVA,37.9364013672,23.944499969499997,46.23809814453125,6.108950138092041
LX,4559,ATH,ZRH,37.9364013672,23.944499969499997,47.464699,8.54917
LX,4559,AYT,ZRH,36.898701,30.800501,47.464699,8.54917
LX,4559,BCN,BSL,41.2971,2.07846,47.59,7.5291667
LX,4559,BCN,GVA,41.2971,2.07846,46.23809814453125,6.108950138092041
LX,4559,BCN,ZRH,41.2971,2.07846,47.464699,8.54917
LX,4559,BEG,GVA,44.8184013367,20.3090991974,46.23809814453125,6.108950138092041
LX,4559,BEG,ZRH,44.8184013367,20.3090991974,47.464699,8.54917
LX,4559,BHX,ZRH,52.4538993835,-1.7480299472799998,47.464699,8.54917
LX,4559,BRU,BSL,50.9014015198,4.48443984985,47.59,7.5291667
LX,4559,BRU,GVA,50.9014015198,4.48443984985,46.23809814453125,6.108950138092041
LX,4559,BRU,LIN,50.9014015198,4.48443984985,45.445099,9.27674
LX,4559,BRU,ZRH,50.9014015198,4.48443984985,47.464699,8.54917
LX,4559,BSL,BCN,47.59,7.5291667,41.2971,2.07846
LX,4559,BSL,BRU,47.59,7.5291667,50.9014015198,4.48443984985
LX,4559,BSL,FCO,47.59,7.5291667,41.8002778,12.2388889
LX,4559,BSL,FRA,47.59,7.5291667,50.033333,8.570556
LX,4559,BSL,HAM,47.59,7.5291667,53.630401611328,9.988229751586902
LX,4559,BSL,LCY,47.59,7.5291667,51.505299,0.0552779999999999
LX,4559,BSL,MUC,47.59,7.5291667,48.353802,11.7861
LX,4559,BSL,PRG,47.59,7.5291667,50.1008,14.26
LX,4559,BSL,VIE,47.59,7.5291667,48.110298156738,16.569700241089002
LX,4559,BUD,ZRH,47.429759999999995,19.261093,47.464699,8.54917
LX,4559,CDG,GVA,49.012798,2.55,46.23809814453125,6.108950138092041
LX,4559,CDG,ZRH,49.012798,2.55,47.464699,8.54917
