Airline,Airline ID,Source airport,Destination airport,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance
FR,4296,KUN,RHO,54.96390151977539,24.084800720214844,36.40539932250977,28.086200714111328,2086.0397969129313
FR,4296,KUN,RYG,54.96390151977539,24.084800720214844,59.378817000000005,10.785439,937.6006114918147
FR,4296,KUN,STN,54.96390151977539,24.084800720214844,51.8849983215,0.234999999404,1608.5029747268854
FR,4296,KUN,TPS,54.96390151977539,24.084800720214844,37.9114,12.488,2087.672443736287
FR,4296,LBA,AGP,53.86589813232422,-1.6605700254440308,36.67490005493164,-4.499110221862793,1924.0206843442547
FR,4296,LBA,ALC,53.86589813232422,-1.6605700254440308,38.28219985961914,-0.5581560134887695,1734.858892234044
FR,4296,LBA,BGY,53.86589813232422,-1.6605700254440308,45.673901,9.70417,1220.1321422055576
FR,4296,LBA,CFU,53.86589813232422,-1.6605700254440308,39.601898193359375,19.911699295043945,2267.203152735228
FR,4296,LBA,CHQ,53.86589813232422,-1.6605700254440308,35.531700134277344,24.14970016479492,2853.463516053765
FR,4296,LBA,DUB,53.86589813232422,-1.6605700254440308,53.421299,-6.27007,307.7828170570362
FR,4296,LBA,FAO,53.86589813232422,-1.6605700254440308,37.0144004822,-7.965909957889999,1935.41563109255
FR,4296,LBA,GDN,53.86589813232422,-1.6605700254440308,54.37760162353515,18.46619987487793,1308.37673317333
FR,4296,LBA,GRO,53.86589813232422,-1.6605700254440308,41.901000976999995,2.7605500221,1369.991234337266
FR,4296,LBA,IBZ,53.86589813232422,-1.6605700254440308,38.8728981018,1.3731199502899998,1682.91686941473
FR,4296,LBA,KGS,53.86589813232422,-1.6605700254440308,36.79330062866211,27.09169960021973,2906.7376681618734
FR,4296,LBA,KRK,53.86589813232422,-1.6605700254440308,50.077702,19.7848,1521.5837556919673
FR,4296,LBA,LIG,53.86589813232422,-1.6605700254440308,45.86280059814453,1.1794400215148926,912.6931888077524
FR,4296,LBA,MJV,53.86589813232422,-1.6605700254440308,37.775001525878906,-0.8123890161514282,1790.3996207825958
FR,4296,LBA,MLA,53.86589813232422,-1.6605700254440308,35.857498,14.4775,2359.8886355425875
FR,4296,LBA,MPL,53.86589813232422,-1.6605700254440308,43.57619857788086,3.96301007270813,1215.307854687552
FR,4296,LBA,PMI,53.86589813232422,-1.6605700254440308,39.551700592,2.73881006241,1625.828229470521
FR,4296,LBA,PSA,53.86589813232422,-1.6605700254440308,43.683899,10.3927,1431.8772352395636
FR,4296,LBA,TSF,53.86589813232422,-1.6605700254440308,45.648399,12.1944,1346.7996918732283
FR,4296,LBC,BGY,53.805400848400005,10.7192001343,45.673901,9.70417,907.0932768484676
FR,4296,LBC,PMI,53.805400848400005,10.7192001343,39.551700592,2.73881006241,1695.2834876543036
FR,4296,LBC,PSA,53.805400848400005,10.7192001343,43.683899,10.3927,1125.7109978548453
FR,4296,LDE,BGY,43.1786994934082,-0.0064389999024569,45.673901,9.70417,818.8669796556763
FR,4296,LDE,STN,43.1786994934082,-0.0064389999024569,51.8849983215,0.234999999404,968.2644442654087
FR,4296,LDY,BHX,55.04280090332031,-7.161109924316406,52.4538993835,-1.7480299472799998,457.54992987241076
FR,4296,LDY,FAO,55.04280090332031,-7.161109924316406,37.0144004822,-7.965909957889999,2005.5955293133297
FR,4296,LDY,LPL,55.04280090332031,-7.161109924316406,53.33359909057617,-2.849720001220703,338.7382163067204
FR,4296,LDY,PIK,55.04280090332031,-7.161109924316406,55.5093994140625,-4.586669921875,171.1060094243335
FR,4296,LDY,STN,55.04280090332031,-7.161109924316406,51.8849983215,0.234999999404,601.9958181946691
FR,4296,LEI,CRL,36.84389877319336,-2.3701000213623047,50.459202000000005,4.4538199999999994,1608.7247082584784
FR,4296,LEI,DUB,36.84389877319336,-2.3701000213623047,53.421299,-6.27007,1867.8249799951836
FR,4296,LEI,EMA,36.84389877319336,-2.3701000213623047,52.8311004639,-1.32806003094,1779.5444094423867
FR,4296,LEI,NRN,36.84389877319336,-2.3701000213623047,51.6024017334,6.14216995239,1772.8461550568452
FR,4296,LEI,STN,36.84389877319336,-2.3701000213623047,51.8849983215,0.234999999404,1684.981059942418
FR,4296,LEJ,STN,51.423889,12.236389,51.8849983215,0.234999999404,828.5663304987697
FR,4296,LGW,DUB,51.148102,-0.190278,53.421299,-6.27007,484.44687668120963
FR,4296,LGW,KUN,51.148102,-0.190278,54.96390151977539,24.084800720214844,1667.552146541908
FR,4296,LGW,ORK,51.148102,-0.190278,51.84130096435547,-8.491109848022461,579.4755673638654
FR,4296,LGW,SNN,51.148102,-0.190278,52.702,-8.92482,622.9287733232189
FR,4296,LGW,SVQ,51.148102,-0.190278,37.41799926757813,-5.8931097984313965,1591.5585378983576
FR,4296,LIG,BRS,45.86280059814453,1.1794400215148926,51.382702,-2.71909,677.1369432525686
FR,4296,LIG,EMA,45.86280059814453,1.1794400215148926,52.8311004639,-1.32806003094,795.7148725489586
FR,4296,LIG,LBA,45.86280059814453,1.1794400215148926,53.86589813232422,-1.6605700254440308,912.6931888077524
FR,4296,LIG,LPL,45.86280059814453,1.1794400215148926,53.33359909057617,-2.849720001220703,879.6444415816279
FR,4296,LIG,STN,45.86280059814453,1.1794400215148926,51.8849983215,0.234999999404,673.1745381300611
FR,4296,LIL,MRS,50.563332,3.086886,43.439271922,5.22142410278,808.434129715049
FR,4296,LIL,OPO,50.563332,3.086886,41.2481002808,-8.68138980865,1375.8028493098266
FR,4296,LIS,BRU,38.7813,-9.13592,50.9014015198,4.48443984985,1717.4690852897968
FR,4296,LIS,BVA,38.7813,-9.13592,49.45439910888672,2.1127800941467285,1484.7994848524634
FR,4296,LIS,DLE,38.7813,-9.13592,47.042686,5.4350629999999995,1496.5646307280003
FR,4296,LIS,DUB,38.7813,-9.13592,53.421299,-6.27007,1642.4750661494097
FR,4296,LIS,FAO,38.7813,-9.13592,37.0144004822,-7.965909957889999,221.67001964251497
FR,4296,LIS,HHN,38.7813,-9.13592,49.9487,7.263889999999999,1793.0362730795855
FR,4296,LIS,MAN,38.7813,-9.13592,53.35369873046875,-2.2749500274658203,1702.7034671341228
FR,4296,LIS,MRS,38.7813,-9.13592,43.439271922,5.22142410278,1307.3670230496
FR,4296,LIS,OPO,38.7813,-9.13592,41.2481002808,-8.68138980865,277.0121916401672
FR,4296,LIS,PSA,38.7813,-9.13592,43.683899,10.3927,1716.7877440828327
FR,4296,LIS,STN,38.7813,-9.13592,51.8849983215,0.234999999404,1627.71271052387
FR,4296,LNZ,STN,48.2332,14.1875,51.8849983215,0.234999999404,1073.4496755423663
FR,4296,LPL,AGP,53.33359909057617,-2.849720001220703,36.67490005493164,-4.499110221862793,1856.7678290653141
FR,4296,LPL,ALC,53.33359909057617,-2.849720001220703,38.28219985961914,-0.5581560134887695,1682.8113460082457
FR,4296,LPL,BCN,53.33359909057617,-2.849720001220703,41.2971,2.07846,1388.1576341633372
FR,4296,LPL,BTS,53.33359909057617,-2.849720001220703,48.17020034790039,17.212699890136722,1517.2610764236101
FR,4296,LPL,CCF,53.33359909057617,-2.849720001220703,43.21599960327149,2.3063199520111084,1187.1913890947958
FR,4296,LPL,DUB,53.33359909057617,-2.849720001220703,53.421299,-6.27007,227.0673767094642
FR,4296,LPL,EGC,53.33359909057617,-2.849720001220703,44.82529830932617,0.5186110138893127,977.0826959140533
FR,4296,LPL,FAO,53.33359909057617,-2.849720001220703,37.0144004822,-7.965909957889999,1857.198971417877
FR,4296,LPL,FNI,53.33359909057617,-2.849720001220703,43.75740051269531,4.4163498878479,1190.1697498065716
FR,4296,LPL,IBZ,53.33359909057617,-2.849720001220703,38.8728981018,1.3731199502899998,1639.8480114489514
FR,4296,LPL,KGS,53.33359909057617,-2.849720001220703,36.79330062866211,27.09169960021973,2948.6262278719787
FR,4296,LPL,KRK,53.33359909057617,-2.849720001220703,50.077702,19.7848,1593.856877048405
FR,4296,LPL,LDY,53.33359909057617,-2.849720001220703,55.04280090332031,-7.161109924316406,338.7382163067204
FR,4296,LPL,LIG,53.33359909057617,-2.849720001220703,45.86280059814453,1.1794400215148926,879.6444415816279
FR,4296,LPL,MLA,53.33359909057617,-2.849720001220703,35.857498,14.4775,2365.156361524022
FR,4296,LPL,NOC,53.33359909057617,-2.849720001220703,53.9103012084961,-8.818490028381348,398.7100078894661
FR,4296,LPL,OPO,53.33359909057617,-2.849720001220703,41.2481002808,-8.68138980865,1412.8095277295838
FR,4296,LPL,ORK,53.33359909057617,-2.849720001220703,51.84130096435547,-8.491109848022461,415.52016725448567
FR,4296,LPL,PMI,53.33359909057617,-2.849720001220703,39.551700592,2.73881006241,1589.9490229969363
FR,4296,LPL,POZ,53.33359909057617,-2.849720001220703,52.4210014343,16.8262996674,1320.114113504243
FR,4296,LPL,PSA,53.33359909057617,-2.849720001220703,43.683899,10.3927,1445.5864374142088
FR,4296,LPL,REU,53.33359909057617,-2.849720001220703,41.14739990234375,1.1671700477600098,1387.988881090997
FR,4296,LPL,RHO,53.33359909057617,-2.849720001220703,36.40539932250977,28.086200714111328,3040.0287364145715
FR,4296,LPL,SNN,53.33359909057617,-2.849720001220703,52.702,-8.92482,412.2622754198413
FR,4296,LPL,SZZ,53.33359909057617,-2.849720001220703,53.584701538100006,14.9021997452,1172.5496842265484
FR,4296,LPL,TRF,53.33359909057617,-2.849720001220703,59.1866989136,10.258600235,1035.672809146095
FR,4296,LPL,VNO,53.33359909057617,-2.849720001220703,54.634102,25.285801,1832.8960868216286
FR,4296,LPL,WMI,53.33359909057617,-2.849720001220703,52.451099,20.6518,1572.5158235034833
FR,4296,LPL,WRO,53.33359909057617,-2.849720001220703,51.10269927979999,16.885799408,1362.564598348073
FR,4296,LPP,BGY,61.044601,28.144743,45.673901,9.70417,2086.272029088877
FR,4296,LPP,GRO,61.044601,28.144743,41.901000976999995,2.7605500221,2725.057035506101
FR,4296,LPP,NRN,61.044601,28.144743,51.6024017334,6.14216995239,1701.4430720971238
FR,4296,LRH,CRL,46.17919921875,-1.1952799558639526,50.459202000000005,4.4538199999999994,632.8567185937118
FR,4296,LRH,DUB,46.17919921875,-1.1952799558639526,53.421299,-6.27007,883.2737891586921
FR,4296,LRH,EMA,46.17919921875,-1.1952799558639526,52.8311004639,-1.32806003094,739.719451280022
FR,4296,LRH,OPO,46.17919921875,-1.1952799558639526,41.2481002808,-8.68138980865,813.3730009541227
FR,4296,LRH,STN,46.17919921875,-1.1952799558639526,51.8849983215,0.234999999404,642.9322848204424
FR,4296,LTN,AHO,51.87469863891602,-0.3683330118656158,40.632099,8.29077,1414.047463885164
FR,4296,LTN,BTS,51.87469863891602,-0.3683330118656158,48.17020034790039,17.212699890136722,1317.9807344274016
FR,4296,LTN,BZR,51.87469863891602,-0.3683330118656158,43.32350158691406,3.353899955749512,990.6200272439502
FR,4296,LTN,DUB,51.87469863891602,-0.3683330118656158,53.421299,-6.27007,433.53231738804106
FR,4296,LTN,FNI,51.87469863891602,-0.3683330118656158,43.75740051269531,4.4163498878479,970.2036852087991
FR,4296,LTN,GRO,51.87469863891602,-0.3683330118656158,41.901000976999995,2.7605500221,1133.9455811037706
FR,4296,LTN,KIR,51.87469863891602,-0.3683330118656158,52.18090057373047,-9.52377986907959,626.8846845678745
FR,4296,LTN,KUN,51.87469863891602,-0.3683330118656158,54.96390151977539,24.084800720214844,1647.4126842948776
FR,4296,LTN,MJV,51.87469863891602,-0.3683330118656158,37.775001525878906,-0.8123890161514282,1568.1980279858687
FR,4296,LTN,MLA,51.87469863891602,-0.3683330118656158,35.857498,14.4775,2133.016146766862
FR,4296,LTN,NOC,51.87469863891602,-0.3683330118656158,53.9103012084961,-8.818490028381348,609.9233101157936
FR,4296,LTN,REU,51.87469863891602,-0.3683330118656158,41.14739990234375,1.1671700477600098,1198.521747882335
FR,4296,LTN,RZE,51.87469863891602,-0.3683330118656158,50.1100006104,22.018999099699997,1572.7576442495467
FR,4296,LUZ,STN,51.240278,22.713611,51.8849983215,0.234999999404,1549.3095462001133
FR,4296,MAD,AHO,40.471926,-3.56264,40.632099,8.29077,1000.8681421229281
FR,4296,MAD,BGY,40.471926,-3.56264,45.673901,9.70417,1220.8686817352389
FR,4296,MAD,BLQ,40.471926,-3.56264,44.5354,11.2887,1296.2986705349451
FR,4296,MAD,BUD,40.471926,-3.56264,47.429759999999995,19.261093,1974.8390761751011
FR,4296,MAD,BVA,40.471926,-3.56264,49.45439910888672,2.1127800941467285,1093.2903086334877
FR,4296,MAD,CAG,40.471926,-3.56264,39.251499,9.05428,1084.4511184705846
FR,4296,MAD,CIA,40.471926,-3.56264,41.7994,12.5949,1359.135340985446
FR,4296,MAD,CRL,40.471926,-3.56264,50.459202000000005,4.4538199999999994,1272.6862120660503
FR,4296,MAD,CTA,40.471926,-3.56264,37.466801,15.0664,1641.5196305079085
FR,4296,MAD,DUB,40.471926,-3.56264,53.421299,-6.27007,1454.221403961697
FR,4296,MAD,IBZ,40.471926,-3.56264,38.8728981018,1.3731199502899998,458.24533367220283
FR,4296,MAD,KRK,40.471926,-3.56264,50.077702,19.7848,2103.1591275469946
FR,4296,MAD,MAN,40.471926,-3.56264,53.35369873046875,-2.2749500274658203,1435.660959036675
FR,4296,MAD,MLA,40.471926,-3.56264,35.857498,14.4775,1654.997194309627
FR,4296,MAD,MRS,40.471926,-3.56264,43.439271922,5.22142410278,797.2539044443018
FR,4296,MAD,OPO,40.471926,-3.56264,41.2481002808,-8.68138980865,438.9719561409261
FR,4296,MAD,PMI,40.471926,-3.56264,39.551700592,2.73881006241,546.2065505201708
FR,4296,MAD,PMO,40.471926,-3.56264,38.175999,13.091,1452.790213493664
FR,4296,MAD,PSA,40.471926,-3.56264,43.683899,10.3927,1204.1546016764546
FR,4296,MAD,RYG,40.471926,-3.56264,59.378817000000005,10.785439,2328.3343533631946
FR,4296,MAD,SCQ,40.471926,-3.56264,42.89630126953125,-8.415140151977539,484.69464368008
FR,4296,MAD,STN,40.471926,-3.56264,51.8849983215,0.234999999404,1301.8537161982467
FR,4296,MAH,BCN,39.86259841918945,4.2186498641967765,41.2971,2.07846,241.04922082808858
FR,4296,MAH,EMA,39.86259841918945,4.2186498641967765,52.8311004639,-1.32806003094,1502.4336498013347
FR,4296,MAH,VLC,39.86259841918945,4.2186498641967765,39.4893,-0.481625,404.3522768978287
FR,4296,MAN,AGP,53.35369873046875,-2.2749500274658203,36.67490005493164,-4.499110221862793,1862.5867130927568
FR,4296,MAN,ALC,53.35369873046875,-2.2749500274658203,38.28219985961914,-0.5581560134887695,1681.0194608541917
FR,4296,MAN,BCN,53.35369873046875,-2.2749500274658203,41.2971,2.07846,1379.5391415179258
FR,4296,MAN,BGY,53.35369873046875,-2.2749500274658203,45.673901,9.70417,1212.3791629989748
FR,4296,MAN,BLQ,53.35369873046875,-2.2749500274658203,44.5354,11.2887,1389.4263287714055
FR,4296,MAN,BRE,53.35369873046875,-2.2749500274658203,53.0475006104,8.78666973114,736.833367732171
FR,4296,MAN,BUD,53.35369873046875,-2.2749500274658203,47.429759999999995,19.261093,1654.462118497784
FR,4296,MAN,BVA,53.35369873046875,-2.2749500274658203,49.45439910888672,2.1127800941467285,529.5249599915571
FR,4296,MAN,BZR,53.35369873046875,-2.2749500274658203,43.32350158691406,3.353899955749512,1189.4579701838434
FR,4296,MAN,CFU,53.35369873046875,-2.2749500274658203,39.601898193359375,19.911699295043945,2268.3401937590834
FR,4296,MAN,CIA,53.35369873046875,-2.2749500274658203,41.7994,12.5949,1694.5867028393586
FR,4296,MAN,CRL,53.35369873046875,-2.2749500274658203,50.459202000000005,4.4538199999999994,562.3600038660218
FR,4296,MAN,DUB,53.35369873046875,-2.2749500274658203,53.421299,-6.27007,265.01493904130797
FR,4296,MAN,FAO,53.35369873046875,-2.2749500274658203,37.0144004822,-7.965909957889999,1869.307858665744
FR,4296,MAN,GDN,53.35369873046875,-2.2749500274658203,54.37760162353515,18.46619987487793,1359.7810599310699
FR,4296,MAN,GRO,53.35369873046875,-2.2749500274658203,41.901000976999995,2.7605500221,1327.3722378282973
FR,4296,MAN,IBZ,53.35369873046875,-2.2749500274658203,38.8728981018,1.3731199502899998,1634.009690235782
FR,4296,MAN,KRK,53.35369873046875,-2.2749500274658203,50.077702,19.7848,1555.9751989645724
FR,4296,MAN,LIS,53.35369873046875,-2.2749500274658203,38.7813,-9.13592,1702.7034671341228
FR,4296,MAN,MAD,53.35369873046875,-2.2749500274658203,40.471926,-3.56264,1435.660959036675
FR,4296,MAN,MJV,53.35369873046875,-2.2749500274658203,37.775001525878906,-0.8123890161514282,1735.9145052872805
FR,4296,MAN,PMI,53.35369873046875,-2.2749500274658203,39.551700592,2.73881006241,1581.0523650059574
FR,4296,MAN,REU,53.35369873046875,-2.2749500274658203,41.14739990234375,1.1671700477600098,1381.498412687187
FR,4296,MAN,RIX,53.35369873046875,-2.2749500274658203,56.92359924316406,23.971099853515625,1703.2462553891235
FR,4296,MAN,RYG,53.35369873046875,-2.2749500274658203,59.378817000000005,10.785439,1043.6915182873713
FR,4296,MAN,RZE,53.35369873046875,-2.2749500274658203,50.1100006104,22.018999099699997,1702.6416854371257
FR,4296,MAN,TLL,53.35369873046875,-2.2749500274658203,59.41329956049999,24.8327999115,1784.0055060772352
FR,4296,MAN,TPS,53.35369873046875,-2.2749500274658203,37.9114,12.488,2056.505322002349
FR,4296,MAN,VLC,53.35369873046875,-2.2749500274658203,39.4893,-0.481625,1547.637842024741
FR,4296,MAN,WMI,53.35369873046875,-2.2749500274658203,52.451099,20.6518,1534.3266870259786
FR,4296,MAN,ZAD,53.35369873046875,-2.2749500274658203,44.108299,15.3467,1643.7935050490648
FR,4296,MJV,BHX,37.775001525878906,-0.8123890161514282,52.4538993835,-1.7480299472799998,1633.83289436759
FR,4296,MJV,BOH,37.775001525878906,-0.8123890161514282,50.77999877929688,-1.8424999713897705,1448.3746922934085
FR,4296,MJV,DUB,37.775001525878906,-0.8123890161514282,53.421299,-6.27007,1789.5381252174377
FR,4296,MJV,EIN,37.775001525878906,-0.8123890161514282,51.4500999451,5.374529838559999,1596.0811974128603
FR,4296,MJV,EMA,37.775001525878906,-0.8123890161514282,52.8311004639,-1.32806003094,1674.6361142669223
FR,4296,MJV,LBA,37.775001525878906,-0.8123890161514282,53.86589813232422,-1.6605700254440308,1790.3996207825958
FR,4296,MJV,LTN,37.775001525878906,-0.8123890161514282,51.87469863891602,-0.3683330118656158,1568.1980279858687
FR,4296,MJV,MAN,37.775001525878906,-0.8123890161514282,53.35369873046875,-2.2749500274658203,1735.9145052872805
FR,4296,MJV,PIK,37.775001525878906,-0.8123890161514282,55.5093994140625,-4.586669921875,1992.1793380819042
FR,4296,MJV,STN,37.775001525878906,-0.8123890161514282,51.8849983215,0.234999999404,1571.0889658109709
FR,4296,MLA,BGY,35.857498,14.4775,45.673901,9.70417,1162.639351941376
FR,4296,MLA,BHX,35.857498,14.4775,52.4538993835,-1.7480299472799998,2242.9074991506905
FR,4296,MLA,BLL,35.857498,14.4775,55.7402992249,9.15178012848,2247.472054597058
FR,4296,MLA,BLQ,35.857498,14.4775,44.5354,11.2887,1002.0038551537226
FR,4296,MLA,BOH,35.857498,14.4775,50.77999877929688,-1.8424999713897705,2110.5916857301327
FR,4296,MLA,BRI,35.857498,14.4775,41.138901,16.760599,619.8976326541268
FR,4296,MLA,BRS,35.857498,14.4775,51.382702,-2.71909,2201.2955758545763
FR,4296,MLA,DUB,35.857498,14.4775,53.421299,-6.27007,2532.004483551532
FR,4296,MLA,EDI,35.857498,14.4775,55.95000076293945,-3.372499942779541,2609.3348999669074
FR,4296,MLA,EIN,35.857498,14.4775,51.4500999451,5.374529838559999,1878.7021729169844
FR,4296,MLA,GRO,35.857498,14.4775,41.901000976999995,2.7605500221,1214.9276512535605
FR,4296,MLA,GSE,35.857498,14.4775,57.7747,11.8704,2444.7056151838547
FR,4296,MLA,KRK,35.857498,14.4775,50.077702,19.7848,1638.045785160259
FR,4296,MLA,KUN,35.857498,14.4775,54.96390151977539,24.084800720214844,2248.100942485742
FR,4296,MLA,LBA,35.857498,14.4775,53.86589813232422,-1.6605700254440308,2359.8886355425875
FR,4296,MLA,LPL,35.857498,14.4775,53.33359909057617,-2.849720001220703,2365.156361524022
FR,4296,MLA,LTN,35.857498,14.4775,51.87469863891602,-0.3683330118656158,2133.016146766862
FR,4296,MLA,MAD,35.857498,14.4775,40.471926,-3.56264,1654.997194309627
FR,4296,MLA,MRS,35.857498,14.4775,43.439271922,5.22142410278,1155.5957754351118
FR,4296,MLA,NYO,35.857498,14.4775,58.78860092163086,16.912200927734375,2556.0145712520803
FR,4296,MLA,PIK,35.857498,14.4775,55.5093994140625,-4.586669921875,2620.7187707846715
FR,4296,MLA,PSA,35.857498,14.4775,43.683899,10.3927,937.3464014352902
FR,4296,MLA,RYG,35.857498,14.4775,59.378817000000005,10.785439,2629.095498637135
FR,4296,MLA,STN,35.857498,14.4775,51.8849983215,0.234999999404,2108.114172208935
FR,4296,MLA,TPS,35.857498,14.4775,37.9114,12.488,288.8911372645036
FR,4296,MLA,TRN,35.857498,14.4775,45.200802,7.64963,1187.3719332274347
FR,4296,MLA,TSF,35.857498,14.4775,45.648399,12.1944,1105.4211673414377
FR,4296,MLA,WRO,35.857498,14.4775,51.10269927979999,16.885799408,1706.0460215552166
FR,4296,MMX,AGP,55.53630536399999,13.3761978149,36.67490005493164,-4.499110221862793,2493.3061465930714
FR,4296,MMX,STN,55.53630536399999,13.3761978149,51.8849983215,0.234999999404,953.4241917928781
FR,4296,MPL,CRL,43.57619857788086,3.96301007270813,50.459202000000005,4.4538199999999994,766.2541256234414
FR,4296,MPL,HHN,43.57619857788086,3.96301007270813,49.9487,7.263889999999999,751.679393035263
FR,4296,MPL,LBA,43.57619857788086,3.96301007270813,53.86589813232422,-1.6605700254440308,1215.307854687552
FR,4296,MRS,AGP,43.439271922,5.22142410278,36.67490005493164,-4.499110221862793,1116.7004362147102
FR,4296,MRS,BES,43.439271922,5.22142410278,48.4478988647461,-4.418540000915527,929.29648551499
FR,4296,MRS,BOD,43.439271922,5.22142410278,44.8283004761,-0.7155560255050001,498.207750737925
FR,4296,MRS,CAG,43.439271922,5.22142410278,39.251499,9.05428,564.8411933990207
FR,4296,MRS,CHQ,43.439271922,5.22142410278,35.531700134277344,24.14970016479492,1841.010668013201
FR,4296,MRS,CIA,43.439271922,5.22142410278,41.7994,12.5949,630.034003287238
FR,4296,MRS,CRL,43.439271922,5.22142410278,50.459202000000005,4.4538199999999994,782.7401637340139
FR,4296,MRS,CTA,43.439271922,5.22142410278,37.466801,15.0664,1064.059113518853
FR,4296,MRS,EDI,43.439271922,5.22142410278,55.95000076293945,-3.372499942779541,1519.556404402866
FR,4296,MRS,EIN,43.439271922,5.22142410278,51.4500999451,5.374529838559999,890.8372896515968
FR,4296,MRS,GSE,43.439271922,5.22142410278,57.7747,11.8704,1659.712539700531
FR,4296,MRS,IBZ,43.439271922,5.22142410278,38.8728981018,1.3731199502899998,601.183800308762
FR,4296,MRS,LIL,43.439271922,5.22142410278,50.563332,3.086886,808.434129715049
FR,4296,MRS,LIS,43.439271922,5.22142410278,38.7813,-9.13592,1307.3670230496
FR,4296,MRS,MAD,43.439271922,5.22142410278,40.471926,-3.56264,797.2539044443018
FR,4296,MRS,MLA,43.439271922,5.22142410278,35.857498,14.4775,1155.5957754351118
FR,4296,MRS,NTE,43.439271922,5.22142410278,47.15319824220001,-1.61073005199,674.948478884218
FR,4296,MRS,OPO,43.439271922,5.22142410278,41.2481002808,-8.68138980865,1166.8215761411927
FR,4296,MRS,PMI,43.439271922,5.22142410278,39.551700592,2.73881006241,479.1232197417788
FR,4296,MRS,PMO,43.439271922,5.22142410278,38.175999,13.091,883.1273882580201
FR,4296,MRS,STN,43.439271922,5.22142410278,51.8849983215,0.234999999404,1010.0432602316943
FR,4296,MRS,SVQ,43.439271922,5.22142410278,37.41799926757813,-5.8931097984313965,1153.067626993301
FR,4296,MRS,TUF,43.439271922,5.22142410278,47.4322013855,0.727605998516,565.5445464953616
FR,4296,MRS,VLC,43.439271922,5.22142410278,39.4893,-0.481625,646.8054201344543
FR,4296,MRS,WMI,43.439271922,5.22142410278,52.451099,20.6518,1519.1626113945597
FR,4296,MRS,ZAD,43.439271922,5.22142410278,44.108299,15.3467,815.8457786249941
FR,4296,MST,ALC,50.911701,5.7701400000000005,38.28219985961914,-0.5581560134887695,1489.665353743399
FR,4296,MST,BRI,50.911701,5.7701400000000005,41.138901,16.760599,1375.6388147069188
FR,4296,MST,FAO,50.911701,5.7701400000000005,37.0144004822,-7.965909957889999,1889.7886160239727
FR,4296,MST,GRO,50.911701,5.7701400000000005,41.901000976999995,2.7605500221,1027.93958018747
FR,4296,MST,OPO,50.911701,5.7701400000000005,41.2481002808,-8.68138980865,1543.1122040245832
FR,4296,MST,PMI,50.911701,5.7701400000000005,39.551700592,2.73881006241,1284.9909593367693
FR,4296,MST,TPS,50.911701,5.7701400000000005,37.9114,12.488,1539.3115752832216
FR,4296,NCE,DUB,43.658401489300005,7.215869903560001,53.421299,-6.27007,1466.3374874622637
FR,4296,NCE,SNN,43.658401489300005,7.215869903560001,52.702,-8.92482,1556.9216007176549
FR,4296,NCL,DUB,55.037498474121094,-1.6916699409484863,53.421299,-6.27007,347.53998864850143
FR,4296,NCL,GRO,55.037498474121094,-1.6916699409484863,41.901000976999995,2.7605500221,1496.3636546942107
FR,4296,NOC,AGP,53.9103012084961,-8.818490028381348,36.67490005493164,-4.499110221862793,1945.1344816257565
FR,4296,NOC,ALC,53.9103012084961,-8.818490028381348,38.28219985961914,-0.5581560134887695,1847.8207031637178
FR,4296,NOC,BRS,53.9103012084961,-8.818490028381348,51.382702,-2.71909,498.0498450417743
FR,4296,NOC,EIN,53.9103012084961,-8.818490028381348,51.4500999451,5.374529838559999,993.2133859509736
FR,4296,NOC,EMA,53.9103012084961,-8.818490028381348,52.8311004639,-1.32806003094,510.95261194150845
FR,4296,NOC,FAO,53.9103012084961,-8.818490028381348,37.0144004822,-7.965909957889999,1879.8795844793233
FR,4296,NOC,KUN,53.9103012084961,-8.818490028381348,54.96390151977539,24.084800720214844,2111.409855341353
FR,4296,NOC,LPL,53.9103012084961,-8.818490028381348,53.33359909057617,-2.849720001220703,398.7100078894661
FR,4296,NOC,LTN,53.9103012084961,-8.818490028381348,51.87469863891602,-0.3683330118656158,609.9233101157936
FR,4296,NOC,STN,53.9103012084961,-8.818490028381348,51.8849983215,0.234999999404,647.1338051423874
FR,4296,NRN,AGP,51.6024017334,6.14216995239,36.67490005493164,-4.499110221862793,1859.989819935002
FR,4296,NRN,AHO,51.6024017334,6.14216995239,40.632099,8.29077,1230.8872730518885
FR,4296,NRN,ALC,51.6024017334,6.14216995239,38.28219985961914,-0.5581560134887695,1570.5745662882994
FR,4296,NRN,AOI,51.6024017334,6.14216995239,43.616299,13.3623,1038.8151931085565
FR,4296,NRN,BGY,51.6024017334,6.14216995239,45.673901,9.70417,709.0580761068398
FR,4296,NRN,BLQ,51.6024017334,6.14216995239,44.5354,11.2887,873.3913676257773
FR,4296,NRN,BRI,51.6024017334,6.14216995239,41.138901,16.760599,1417.203809844693
FR,4296,NRN,BZR,51.6024017334,6.14216995239,43.32350158691406,3.353899955749512,943.9459835025568
FR,4296,NRN,CAG,51.6024017334,6.14216995239,39.251499,9.05428,1391.7366479073298
FR,4296,NRN,CFU,51.6024017334,6.14216995239,39.601898193359375,19.911699295043945,1705.2640697096356
FR,4296,NRN,CHQ,51.6024017334,6.14216995239,35.531700134277344,24.14970016479492,2288.7712626983216
FR,4296,NRN,CIA,51.6024017334,6.14216995239,41.7994,12.5949,1194.8247204920774
