Airline,Airline ID,Source airport,Destination airport,City_source,Country_source,City_destination,Country_destination,Latitude_source,Longitude_source,Latitude_destination,Longitude_destination
LM,3287,NRL,EOI,North Ronaldsay,United Kingdom,Eday,United Kingdom,59.3675003052,-2.43443989754,59.19060134887695,-2.7722198963165283
LM,3287,NRL,KOI,North Ronaldsay,United Kingdom,Kirkwall,United Kingdom,59.3675003052,-2.43443989754,58.957801818847656,-2.9049999713897705
LM,3287,NRL,NDY,North Ronaldsay,United Kingdom,Sanday,United Kingdom,59.3675003052,-2.43443989754,59.25030136108398,-2.576669931411743
LM,3287,NRL,PPW,North Ronaldsay,United Kingdom,Papa Westray,United Kingdom,59.3675003052,-2.43443989754,59.351699829100006,-2.9002799987800003
LM,3287,PPW,KOI,Papa Westray,United Kingdom,Kirkwall,United Kingdom,59.351699829100006,-2.9002799987800003,58.957801818847656,-2.9049999713897705
LM,3287,PPW,NRL,Papa Westray,United Kingdom,North Ronaldsay,United Kingdom,59.351699829100006,-2.9002799987800003,59.3675003052,-2.43443989754
LM,3287,PPW,WRY,Papa Westray,United Kingdom,Westray,United Kingdom,59.351699829100006,-2.9002799987800003,59.350299835200005,-2.95000004768
LM,3287,SOY,KOI,Stronsay,United Kingdom,Kirkwall,United Kingdom,59.1553001404,-2.6413900852200003,58.957801818847656,-2.9049999713897705
LM,3287,SOY,NDY,Stronsay,United Kingdom,Sanday,United Kingdom,59.1553001404,-2.6413900852200003,59.25030136108398,-2.576669931411743
LM,3287,WRY,KOI,Westray,United Kingdom,Kirkwall,United Kingdom,59.350299835200005,-2.95000004768,58.957801818847656,-2.9049999713897705
LM,3287,WRY,PPW,Westray,United Kingdom,Papa Westray,United Kingdom,59.350299835200005,-2.95000004768,59.351699829100006,-2.9002799987800003
LO,3210,AMS,WAW,Amsterdam,Netherlands,Warsaw,Poland,52.308601,4.76389,52.1656990051,20.9671001434
LO,3210,ARN,WAW,Stockholm,Sweden,Warsaw,Poland,59.65190124511699,17.918600082397,52.1656990051,20.9671001434
LO,3210,ATH,WAW,Athens,Greece,Warsaw,Poland,37.9364013672,23.944499969499997,52.1656990051,20.9671001434
LO,3210,BCN,WAW,Barcelona,Spain,Warsaw,Poland,41.2971,2.07846,52.1656990051,20.9671001434
LO,3210,BEG,WAW,Belgrade,Serbia,Warsaw,Poland,44.8184013367,20.3090991974,52.1656990051,20.9671001434
LO,3210,BRU,WAW,Brussels,Belgium,Warsaw,Poland,50.9014015198,4.48443984985,52.1656990051,20.9671001434
LO,3210,BUD,WAW,Budapest,Hungary,Warsaw,Poland,47.429759999999995,19.261093,52.1656990051,20.9671001434
LO,3210,CDG,WAW,Paris,France,Warsaw,Poland,49.012798,2.55,52.1656990051,20.9671001434
LO,3210,CPH,WAW,Copenhagen,Denmark,Warsaw,Poland,55.617900848389,12.656000137329,52.1656990051,20.9671001434
LO,3210,DUS,WAW,Duesseldorf,Germany,Warsaw,Poland,51.289501,6.766780000000001,52.1656990051,20.9671001434
LO,3210,FRA,GDN,Frankfurt,Germany,Gdansk,Poland,50.033333,8.570556,54.37760162353515,18.46619987487793
LO,3210,FRA,KRK,Frankfurt,Germany,Krakow,Poland,50.033333,8.570556,50.077702,19.7848
LO,3210,FRA,KTW,Frankfurt,Germany,Katowice,Poland,50.033333,8.570556,50.4743,19.08
LO,3210,FRA,POZ,Frankfurt,Germany,Poznan,Poland,50.033333,8.570556,52.4210014343,16.8262996674
LO,3210,FRA,WAW,Frankfurt,Germany,Warsaw,Poland,50.033333,8.570556,52.1656990051,20.9671001434
LO,3210,FRA,WRO,Frankfurt,Germany,Wroclaw,Poland,50.033333,8.570556,51.10269927979999,16.885799408
LO,3210,GDN,FRA,Gdansk,Poland,Frankfurt,Germany,54.37760162353515,18.46619987487793,50.033333,8.570556
LO,3210,GDN,MUC,Gdansk,Poland,Munich,Germany,54.37760162353515,18.46619987487793,48.353802,11.7861
LO,3210,GDN,WAW,Gdansk,Poland,Warsaw,Poland,54.37760162353515,18.46619987487793,52.1656990051,20.9671001434
LO,3210,GVA,WAW,Geneva,Switzerland,Warsaw,Poland,46.23809814453125,6.108950138092041,52.1656990051,20.9671001434
LO,3210,HAM,WAW,Hamburg,Germany,Warsaw,Poland,53.630401611328,9.988229751586902,52.1656990051,20.9671001434
LO,3210,KBP,WAW,Kiev,Ukraine,Warsaw,Poland,50.34500122070313,30.89469909667969,52.1656990051,20.9671001434
LO,3210,KRK,FRA,Krakow,Poland,Frankfurt,Germany,50.077702,19.7848,50.033333,8.570556
LO,3210,KRK,MUC,Krakow,Poland,Munich,Germany,50.077702,19.7848,48.353802,11.7861
LO,3210,KRK,VIE,Krakow,Poland,Vienna,Austria,50.077702,19.7848,48.110298156738,16.569700241089002
LO,3210,KRK,WAW,Krakow,Poland,Warsaw,Poland,50.077702,19.7848,52.1656990051,20.9671001434
LO,3210,KTW,FRA,Katowice,Poland,Frankfurt,Germany,50.4743,19.08,50.033333,8.570556
LO,3210,KTW,WAW,Katowice,Poland,Warsaw,Poland,50.4743,19.08,52.1656990051,20.9671001434
LO,3210,LHR,WAW,London,United Kingdom,Warsaw,Poland,51.4706,-0.461941,52.1656990051,20.9671001434
LO,3210,LIS,WAW,Lisbon,Portugal,Warsaw,Poland,38.7813,-9.13592,52.1656990051,20.9671001434
LO,3210,LJU,WAW,Ljubljana,Slovenia,Warsaw,Poland,46.223701,14.4576,52.1656990051,20.9671001434
LO,3210,LWO,WAW,Lvov,Ukraine,Warsaw,Poland,49.8125,23.95610046386719,52.1656990051,20.9671001434
LO,3210,MAD,WAW,Madrid,Spain,Warsaw,Poland,40.471926,-3.56264,52.1656990051,20.9671001434
LO,3210,MSQ,WAW,Minsk 2,Belarus,Warsaw,Poland,53.882499694824,28.030700683594,52.1656990051,20.9671001434
LO,3210,MUC,GDN,Munich,Germany,Gdansk,Poland,48.353802,11.7861,54.37760162353515,18.46619987487793
LO,3210,MUC,KRK,Munich,Germany,Krakow,Poland,48.353802,11.7861,50.077702,19.7848
LO,3210,MUC,POZ,Munich,Germany,Poznan,Poland,48.353802,11.7861,52.4210014343,16.8262996674
LO,3210,MUC,WAW,Munich,Germany,Warsaw,Poland,48.353802,11.7861,52.1656990051,20.9671001434
LO,3210,MUC,WRO,Munich,Germany,Wroclaw,Poland,48.353802,11.7861,51.10269927979999,16.885799408
LO,3210,MXP,WAW,Milano,Italy,Warsaw,Poland,45.6306,8.728110000000001,52.1656990051,20.9671001434
LO,3210,NCE,WAW,Nice,France,Warsaw,Poland,43.658401489300005,7.215869903560001,52.1656990051,20.9671001434
LO,3210,ODS,WAW,Odessa,Ukraine,Warsaw,Poland,46.42679977416992,30.67650032043457,52.1656990051,20.9671001434
LO,3210,OTP,WAW,Bucharest,Romania,Warsaw,Poland,44.5711111,26.085,52.1656990051,20.9671001434
LO,3210,POZ,FRA,Poznan,Poland,Frankfurt,Germany,52.4210014343,16.8262996674,50.033333,8.570556
LO,3210,POZ,MUC,Poznan,Poland,Munich,Germany,52.4210014343,16.8262996674,48.353802,11.7861
LO,3210,POZ,WAW,Poznan,Poland,Warsaw,Poland,52.4210014343,16.8262996674,52.1656990051,20.9671001434
LO,3210,PRG,WAW,Prague,Czech Republic,Warsaw,Poland,50.1008,14.26,52.1656990051,20.9671001434
LO,3210,RIX,WAW,Riga,Latvia,Warsaw,Poland,56.92359924316406,23.971099853515625,52.1656990051,20.9671001434
LO,3210,RZE,WAW,Rzeszow,Poland,Warsaw,Poland,50.1100006104,22.018999099699997,52.1656990051,20.9671001434
LO,3210,SOF,WAW,Sofia,Bulgaria,Warsaw,Poland,42.69669342041016,23.411436080932617,52.1656990051,20.9671001434
LO,3210,SZZ,WAW,Szczecin,Poland,Warsaw,Poland,53.584701538100006,14.9021997452,52.1656990051,20.9671001434
LO,3210,TLL,WAW,Tallinn-ulemiste International,Estonia,Warsaw,Poland,59.41329956049999,24.8327999115,52.1656990051,20.9671001434
LO,3210,VIE,KRK,Vienna,Austria,Krakow,Poland,48.110298156738,16.569700241089002,50.077702,19.7848
LO,3210,VIE,WAW,Vienna,Austria,Warsaw,Poland,48.110298156738,16.569700241089002,52.1656990051,20.9671001434
LO,3210,VNO,WAW,Vilnius,Lithuania,Warsaw,Poland,54.634102,25.285801,52.1656990051,20.9671001434
LO,3210,WAW,AMS,Warsaw,Poland,Amsterdam,Netherlands,52.1656990051,20.9671001434,52.308601,4.76389
LO,3210,WAW,ARN,Warsaw,Poland,Stockholm,Sweden,52.1656990051,20.9671001434,59.65190124511699,17.918600082397
LO,3210,WAW,ATH,Warsaw,Poland,Athens,Greece,52.1656990051,20.9671001434,37.9364013672,23.944499969499997
LO,3210,WAW,BCN,Warsaw,Poland,Barcelona,Spain,52.1656990051,20.9671001434,41.2971,2.07846
LO,3210,WAW,BEG,Warsaw,Poland,Belgrade,Serbia,52.1656990051,20.9671001434,44.8184013367,20.3090991974
LO,3210,WAW,BRU,Warsaw,Poland,Brussels,Belgium,52.1656990051,20.9671001434,50.9014015198,4.48443984985
LO,3210,WAW,BUD,Warsaw,Poland,Budapest,Hungary,52.1656990051,20.9671001434,47.429759999999995,19.261093
LO,3210,WAW,CDG,Warsaw,Poland,Paris,France,52.1656990051,20.9671001434,49.012798,2.55
LO,3210,WAW,CPH,Warsaw,Poland,Copenhagen,Denmark,52.1656990051,20.9671001434,55.617900848389,12.656000137329
LO,3210,WAW,DUS,Warsaw,Poland,Duesseldorf,Germany,52.1656990051,20.9671001434,51.289501,6.766780000000001
LO,3210,WAW,FRA,Warsaw,Poland,Frankfurt,Germany,52.1656990051,20.9671001434,50.033333,8.570556
LO,3210,WAW,GDN,Warsaw,Poland,Gdansk,Poland,52.1656990051,20.9671001434,54.37760162353515,18.46619987487793
LO,3210,WAW,GVA,Warsaw,Poland,Geneva,Switzerland,52.1656990051,20.9671001434,46.23809814453125,6.108950138092041
LO,3210,WAW,HAM,Warsaw,Poland,Hamburg,Germany,52.1656990051,20.9671001434,53.630401611328,9.988229751586902
LO,3210,WAW,KBP,Warsaw,Poland,Kiev,Ukraine,52.1656990051,20.9671001434,50.34500122070313,30.89469909667969
LO,3210,WAW,KRK,Warsaw,Poland,Krakow,Poland,52.1656990051,20.9671001434,50.077702,19.7848
LO,3210,WAW,KTW,Warsaw,Poland,Katowice,Poland,52.1656990051,20.9671001434,50.4743,19.08
LO,3210,WAW,LHR,Warsaw,Poland,London,United Kingdom,52.1656990051,20.9671001434,51.4706,-0.461941
LO,3210,WAW,LIS,Warsaw,Poland,Lisbon,Portugal,52.1656990051,20.9671001434,38.7813,-9.13592
LO,3210,WAW,LJU,Warsaw,Poland,Ljubljana,Slovenia,52.1656990051,20.9671001434,46.223701,14.4576
LO,3210,WAW,LWO,Warsaw,Poland,Lvov,Ukraine,52.1656990051,20.9671001434,49.8125,23.95610046386719
LO,3210,WAW,MAD,Warsaw,Poland,Madrid,Spain,52.1656990051,20.9671001434,40.471926,-3.56264
LO,3210,WAW,MSQ,Warsaw,Poland,Minsk 2,Belarus,52.1656990051,20.9671001434,53.882499694824,28.030700683594
LO,3210,WAW,MUC,Warsaw,Poland,Munich,Germany,52.1656990051,20.9671001434,48.353802,11.7861
LO,3210,WAW,MXP,Warsaw,Poland,Milano,Italy,52.1656990051,20.9671001434,45.6306,8.728110000000001
LO,3210,WAW,NCE,Warsaw,Poland,Nice,France,52.1656990051,20.9671001434,43.658401489300005,7.215869903560001
LO,3210,WAW,ODS,Warsaw,Poland,Odessa,Ukraine,52.1656990051,20.9671001434,46.42679977416992,30.67650032043457
LO,3210,WAW,OTP,Warsaw,Poland,Bucharest,Romania,52.1656990051,20.9671001434,44.5711111,26.085
LO,3210,WAW,POZ,Warsaw,Poland,Poznan,Poland,52.1656990051,20.9671001434,52.4210014343,16.8262996674
LO,3210,WAW,PRG,Warsaw,Poland,Prague,Czech Republic,52.1656990051,20.9671001434,50.1008,14.26
LO,3210,WAW,RIX,Warsaw,Poland,Riga,Latvia,52.1656990051,20.9671001434,56.92359924316406,23.971099853515625
LO,3210,WAW,RZE,Warsaw,Poland,Rzeszow,Poland,52.1656990051,20.9671001434,50.1100006104,22.018999099699997
LO,3210,WAW,SOF,Warsaw,Poland,Sofia,Bulgaria,52.1656990051,20.9671001434,42.69669342041016,23.411436080932617
LO,3210,WAW,SZZ,Warsaw,Poland,Szczecin,Poland,52.1656990051,20.9671001434,53.584701538100006,14.9021997452
LO,3210,WAW,TLL,Warsaw,Poland,Tallinn-ulemiste International,Estonia,52.1656990051,20.9671001434,59.41329956049999,24.8327999115
LO,3210,WAW,VIE,Warsaw,Poland,Vienna,Austria,52.1656990051,20.9671001434,48.110298156738,16.569700241089002
LO,3210,WAW,VNO,Warsaw,Poland,Vilnius,Lithuania,52.1656990051,20.9671001434,54.634102,25.285801
LO,3210,WAW,WRO,Warsaw,Poland,Wroclaw,Poland,52.1656990051,20.9671001434,51.10269927979999,16.885799408
LO,3210,WAW,ZRH,Warsaw,Poland,Zurich,Switzerland,52.1656990051,20.9671001434,47.464699,8.54917
LO,3210,WRO,FRA,Wroclaw,Poland,Frankfurt,Germany,51.10269927979999,16.885799408,50.033333,8.570556
LO,3210,WRO,MUC,Wroclaw,Poland,Munich,Germany,51.10269927979999,16.885799408,48.353802,11.7861
LO,3210,WRO,WAW,Wroclaw,Poland,Warsaw,Poland,51.10269927979999,16.885799408,52.1656990051,20.9671001434
LO,3210,ZRH,WAW,Zurich,Switzerland,Warsaw,Poland,47.464699,8.54917,52.1656990051,20.9671001434
LS,3026,AGP,BFS,Malaga,Spain,Belfast,United Kingdom,36.67490005493164,-4.499110221862793,54.6575012207,-6.21582984924
LS,3026,AGP,BLK,Malaga,Spain,Blackpool,United Kingdom,36.67490005493164,-4.499110221862793,53.77170181274414,-3.0286099910736084
LS,3026,AGP,EDI,Malaga,Spain,Edinburgh,United Kingdom,36.67490005493164,-4.499110221862793,55.95000076293945,-3.372499942779541
LS,3026,AGP,EMA,Malaga,Spain,East Midlands,United Kingdom,36.67490005493164,-4.499110221862793,52.8311004639,-1.32806003094
LS,3026,AGP,GLA,Malaga,Spain,Glasgow,United Kingdom,36.67490005493164,-4.499110221862793,55.8718986511,-4.43306016922
LS,3026,AGP,LBA,Malaga,Spain,Leeds,United Kingdom,36.67490005493164,-4.499110221862793,53.86589813232422,-1.6605700254440308
LS,3026,AGP,MAN,Malaga,Spain,Manchester,United Kingdom,36.67490005493164,-4.499110221862793,53.35369873046875,-2.2749500274658203
LS,3026,AGP,NCL,Malaga,Spain,Newcastle,United Kingdom,36.67490005493164,-4.499110221862793,55.037498474121094,-1.6916699409484863
LS,3026,ALC,BFS,Alicante,Spain,Belfast,United Kingdom,38.28219985961914,-0.5581560134887695,54.6575012207,-6.21582984924
LS,3026,ALC,BLK,Alicante,Spain,Blackpool,United Kingdom,38.28219985961914,-0.5581560134887695,53.77170181274414,-3.0286099910736084
LS,3026,ALC,EDI,Alicante,Spain,Edinburgh,United Kingdom,38.28219985961914,-0.5581560134887695,55.95000076293945,-3.372499942779541
LS,3026,ALC,EMA,Alicante,Spain,East Midlands,United Kingdom,38.28219985961914,-0.5581560134887695,52.8311004639,-1.32806003094
LS,3026,ALC,GLA,Alicante,Spain,Glasgow,United Kingdom,38.28219985961914,-0.5581560134887695,55.8718986511,-4.43306016922
LS,3026,ALC,LBA,Alicante,Spain,Leeds,United Kingdom,38.28219985961914,-0.5581560134887695,53.86589813232422,-1.6605700254440308
LS,3026,ALC,MAN,Alicante,Spain,Manchester,United Kingdom,38.28219985961914,-0.5581560134887695,53.35369873046875,-2.2749500274658203
LS,3026,ALC,NCL,Alicante,Spain,Newcastle,United Kingdom,38.28219985961914,-0.5581560134887695,55.037498474121094,-1.6916699409484863
LS,3026,AMS,LBA,Amsterdam,Netherlands,Leeds,United Kingdom,52.308601,4.76389,53.86589813232422,-1.6605700254440308
LS,3026,BCN,GLA,Barcelona,Spain,Glasgow,United Kingdom,41.2971,2.07846,55.8718986511,-4.43306016922
LS,3026,BCN,LBA,Barcelona,Spain,Leeds,United Kingdom,41.2971,2.07846,53.86589813232422,-1.6605700254440308
LS,3026,BCN,MAN,Barcelona,Spain,Manchester,United Kingdom,41.2971,2.07846,53.35369873046875,-2.2749500274658203
LS,3026,BFS,AGP,Belfast,United Kingdom,Malaga,Spain,54.6575012207,-6.21582984924,36.67490005493164,-4.499110221862793
LS,3026,BFS,ALC,Belfast,United Kingdom,Alicante,Spain,54.6575012207,-6.21582984924,38.28219985961914,-0.5581560134887695
LS,3026,BFS,DBV,Belfast,United Kingdom,Dubrovnik,Croatia,54.6575012207,-6.21582984924,42.5614013671875,18.268199920654297
LS,3026,BFS,FAO,Belfast,United Kingdom,Faro,Portugal,54.6575012207,-6.21582984924,37.0144004822,-7.965909957889999
LS,3026,BFS,MJV,Belfast,United Kingdom,Murcia,Spain,54.6575012207,-6.21582984924,37.775001525878906,-0.8123890161514282
LS,3026,BFS,PMI,Belfast,United Kingdom,Palma de Mallorca,Spain,54.6575012207,-6.21582984924,39.551700592,2.73881006241
LS,3026,BJV,EMA,Bodrum,Turkey,East Midlands,United Kingdom,37.25059890749999,27.6643009186,52.8311004639,-1.32806003094
LS,3026,BJV,GLA,Bodrum,Turkey,Glasgow,United Kingdom,37.25059890749999,27.6643009186,55.8718986511,-4.43306016922
LS,3026,BJV,LBA,Bodrum,Turkey,Leeds,United Kingdom,37.25059890749999,27.6643009186,53.86589813232422,-1.6605700254440308
LS,3026,BJV,MAN,Bodrum,Turkey,Manchester,United Kingdom,37.25059890749999,27.6643009186,53.35369873046875,-2.2749500274658203
LS,3026,BJV,NCL,Bodrum,Turkey,Newcastle,United Kingdom,37.25059890749999,27.6643009186,55.037498474121094,-1.6916699409484863
LS,3026,BLK,AGP,Blackpool,United Kingdom,Malaga,Spain,53.77170181274414,-3.0286099910736084,36.67490005493164,-4.499110221862793
LS,3026,BLK,ALC,Blackpool,United Kingdom,Alicante,Spain,53.77170181274414,-3.0286099910736084,38.28219985961914,-0.5581560134887695
LS,3026,BLK,DLM,Blackpool,United Kingdom,Dalaman,Turkey,53.77170181274414,-3.0286099910736084,36.7131004333,28.7924995422
LS,3026,BLK,FAO,Blackpool,United Kingdom,Faro,Portugal,53.77170181274414,-3.0286099910736084,37.0144004822,-7.965909957889999
LS,3026,BLK,PMI,Blackpool,United Kingdom,Palma de Mallorca,Spain,53.77170181274414,-3.0286099910736084,39.551700592,2.73881006241
LS,3026,BUD,EDI,Budapest,Hungary,Edinburgh,United Kingdom,47.429759999999995,19.261093,55.95000076293945,-3.372499942779541
LS,3026,BUD,EMA,Budapest,Hungary,East Midlands,United Kingdom,47.429759999999995,19.261093,52.8311004639,-1.32806003094
LS,3026,BUD,LBA,Budapest,Hungary,Leeds,United Kingdom,47.429759999999995,19.261093,53.86589813232422,-1.6605700254440308
LS,3026,BUD,MAN,Budapest,Hungary,Manchester,United Kingdom,47.429759999999995,19.261093,53.35369873046875,-2.2749500274658203
LS,3026,CDG,EMA,Paris,France,East Midlands,United Kingdom,49.012798,2.55,52.8311004639,-1.32806003094
LS,3026,CDG,LBA,Paris,France,Leeds,United Kingdom,49.012798,2.55,53.86589813232422,-1.6605700254440308
LS,3026,CDG,MAN,Paris,France,Manchester,United Kingdom,49.012798,2.55,53.35369873046875,-2.2749500274658203
LS,3026,DBV,BFS,Dubrovnik,Croatia,Belfast,United Kingdom,42.5614013671875,18.268199920654297,54.6575012207,-6.21582984924
LS,3026,DBV,EDI,Dubrovnik,Croatia,Edinburgh,United Kingdom,42.5614013671875,18.268199920654297,55.95000076293945,-3.372499942779541
LS,3026,DBV,EMA,Dubrovnik,Croatia,East Midlands,United Kingdom,42.5614013671875,18.268199920654297,52.8311004639,-1.32806003094
LS,3026,DBV,LBA,Dubrovnik,Croatia,Leeds,United Kingdom,42.5614013671875,18.268199920654297,53.86589813232422,-1.6605700254440308
LS,3026,DBV,MAN,Dubrovnik,Croatia,Manchester,United Kingdom,42.5614013671875,18.268199920654297,53.35369873046875,-2.2749500274658203
LS,3026,DBV,NCL,Dubrovnik,Croatia,Newcastle,United Kingdom,42.5614013671875,18.268199920654297,55.037498474121094,-1.6916699409484863
LS,3026,DLM,BLK,Dalaman,Turkey,Blackpool,United Kingdom,36.7131004333,28.7924995422,53.77170181274414,-3.0286099910736084
LS,3026,DLM,EMA,Dalaman,Turkey,East Midlands,United Kingdom,36.7131004333,28.7924995422,52.8311004639,-1.32806003094
LS,3026,DLM,GLA,Dalaman,Turkey,Glasgow,United Kingdom,36.7131004333,28.7924995422,55.8718986511,-4.43306016922
LS,3026,DLM,LBA,Dalaman,Turkey,Leeds,United Kingdom,36.7131004333,28.7924995422,53.86589813232422,-1.6605700254440308
LS,3026,DLM,MAN,Dalaman,Turkey,Manchester,United Kingdom,36.7131004333,28.7924995422,53.35369873046875,-2.2749500274658203
LS,3026,DLM,NCL,Dalaman,Turkey,Newcastle,United Kingdom,36.7131004333,28.7924995422,55.037498474121094,-1.6916699409484863
LS,3026,DUS,LBA,Duesseldorf,Germany,Leeds,United Kingdom,51.289501,6.766780000000001,53.86589813232422,-1.6605700254440308
LS,3026,EDI,AGP,Edinburgh,United Kingdom,Malaga,Spain,55.95000076293945,-3.372499942779541,36.67490005493164,-4.499110221862793
LS,3026,EDI,ALC,Edinburgh,United Kingdom,Alicante,Spain,55.95000076293945,-3.372499942779541,38.28219985961914,-0.5581560134887695
LS,3026,EDI,BUD,Edinburgh,United Kingdom,Budapest,Hungary,55.95000076293945,-3.372499942779541,47.429759999999995,19.261093
LS,3026,EDI,DBV,Edinburgh,United Kingdom,Dubrovnik,Croatia,55.95000076293945,-3.372499942779541,42.5614013671875,18.268199920654297
LS,3026,EDI,FAO,Edinburgh,United Kingdom,Faro,Portugal,55.95000076293945,-3.372499942779541,37.0144004822,-7.965909957889999
LS,3026,EDI,MAH,Edinburgh,United Kingdom,Menorca,Spain,55.95000076293945,-3.372499942779541,39.86259841918945,4.2186498641967765
LS,3026,EDI,MJV,Edinburgh,United Kingdom,Murcia,Spain,55.95000076293945,-3.372499942779541,37.775001525878906,-0.8123890161514282
LS,3026,EDI,PMI,Edinburgh,United Kingdom,Palma de Mallorca,Spain,55.95000076293945,-3.372499942779541,39.551700592,2.73881006241
LS,3026,EDI,PRG,Edinburgh,United Kingdom,Prague,Czech Republic,55.95000076293945,-3.372499942779541,50.1008,14.26
LS,3026,EDI,VCE,Edinburgh,United Kingdom,Venice,Italy,55.95000076293945,-3.372499942779541,45.505299,12.3519
LS,3026,EMA,AGP,East Midlands,United Kingdom,Malaga,Spain,52.8311004639,-1.32806003094,36.67490005493164,-4.499110221862793
LS,3026,EMA,ALC,East Midlands,United Kingdom,Alicante,Spain,52.8311004639,-1.32806003094,38.28219985961914,-0.5581560134887695
LS,3026,EMA,BJV,East Midlands,United Kingdom,Bodrum,Turkey,52.8311004639,-1.32806003094,37.25059890749999,27.6643009186
LS,3026,EMA,BUD,East Midlands,United Kingdom,Budapest,Hungary,52.8311004639,-1.32806003094,47.429759999999995,19.261093
LS,3026,EMA,CDG,East Midlands,United Kingdom,Paris,France,52.8311004639,-1.32806003094,49.012798,2.55
LS,3026,EMA,DBV,East Midlands,United Kingdom,Dubrovnik,Croatia,52.8311004639,-1.32806003094,42.5614013671875,18.268199920654297
LS,3026,EMA,DLM,East Midlands,United Kingdom,Dalaman,Turkey,52.8311004639,-1.32806003094,36.7131004333,28.7924995422
LS,3026,EMA,FAO,East Midlands,United Kingdom,Faro,Portugal,52.8311004639,-1.32806003094,37.0144004822,-7.965909957889999
LS,3026,EMA,FNC,East Midlands,United Kingdom,Funchal,Portugal,52.8311004639,-1.32806003094,32.697899,-16.7745
LS,3026,EMA,HER,East Midlands,United Kingdom,Heraklion,Greece,52.8311004639,-1.32806003094,35.3396987915,25.1802997589
LS,3026,EMA,IBZ,East Midlands,United Kingdom,Ibiza,Spain,52.8311004639,-1.32806003094,38.8728981018,1.3731199502899998
LS,3026,EMA,MAH,East Midlands,United Kingdom,Menorca,Spain,52.8311004639,-1.32806003094,39.86259841918945,4.2186498641967765
LS,3026,EMA,MJV,East Midlands,United Kingdom,Murcia,Spain,52.8311004639,-1.32806003094,37.775001525878906,-0.8123890161514282
LS,3026,EMA,PMI,East Midlands,United Kingdom,Palma de Mallorca,Spain,52.8311004639,-1.32806003094,39.551700592,2.73881006241
LS,3026,EMA,PRG,East Midlands,United Kingdom,Prague,Czech Republic,52.8311004639,-1.32806003094,50.1008,14.26
LS,3026,EMA,RHO,East Midlands,United Kingdom,Rhodos,Greece,52.8311004639,-1.32806003094,36.40539932250977,28.086200714111328
LS,3026,FAO,BFS,Faro,Portugal,Belfast,United Kingdom,37.0144004822,-7.965909957889999,54.6575012207,-6.21582984924
LS,3026,FAO,BLK,Faro,Portugal,Blackpool,United Kingdom,37.0144004822,-7.965909957889999,53.77170181274414,-3.0286099910736084
LS,3026,FAO,EDI,Faro,Portugal,Edinburgh,United Kingdom,37.0144004822,-7.965909957889999,55.95000076293945,-3.372499942779541
LS,3026,FAO,EMA,Faro,Portugal,East Midlands,United Kingdom,37.0144004822,-7.965909957889999,52.8311004639,-1.32806003094
LS,3026,FAO,GLA,Faro,Portugal,Glasgow,United Kingdom,37.0144004822,-7.965909957889999,55.8718986511,-4.43306016922
LS,3026,FAO,LBA,Faro,Portugal,Leeds,United Kingdom,37.0144004822,-7.965909957889999,53.86589813232422,-1.6605700254440308
LS,3026,FAO,MAN,Faro,Portugal,Manchester,United Kingdom,37.0144004822,-7.965909957889999,53.35369873046875,-2.2749500274658203
LS,3026,FAO,NCL,Faro,Portugal,Newcastle,United Kingdom,37.0144004822,-7.965909957889999,55.037498474121094,-1.6916699409484863
LS,3026,FCO,GLA,Rome,Italy,Glasgow,United Kingdom,41.8002778,12.2388889,55.8718986511,-4.43306016922
LS,3026,FCO,LBA,Rome,Italy,Leeds,United Kingdom,41.8002778,12.2388889,53.86589813232422,-1.6605700254440308
LS,3026,FCO,MAN,Rome,Italy,Manchester,United Kingdom,41.8002778,12.2388889,53.35369873046875,-2.2749500274658203
LS,3026,FCO,NCL,Rome,Italy,Newcastle,United Kingdom,41.8002778,12.2388889,55.037498474121094,-1.6916699409484863
LS,3026,FNC,EMA,Funchal,Portugal,East Midlands,United Kingdom,32.697899,-16.7745,52.8311004639,-1.32806003094
LS,3026,FNC,LBA,Funchal,Portugal,Leeds,United Kingdom,32.697899,-16.7745,53.86589813232422,-1.6605700254440308
LS,3026,FNC,MAN,Funchal,Portugal,Manchester,United Kingdom,32.697899,-16.7745,53.35369873046875,-2.2749500274658203
LS,3026,GLA,AGP,Glasgow,United Kingdom,Malaga,Spain,55.8718986511,-4.43306016922,36.67490005493164,-4.499110221862793
LS,3026,GLA,ALC,Glasgow,United Kingdom,Alicante,Spain,55.8718986511,-4.43306016922,38.28219985961914,-0.5581560134887695
LS,3026,GLA,BCN,Glasgow,United Kingdom,Barcelona,Spain,55.8718986511,-4.43306016922,41.2971,2.07846
LS,3026,GLA,BJV,Glasgow,United Kingdom,Bodrum,Turkey,55.8718986511,-4.43306016922,37.25059890749999,27.6643009186
LS,3026,GLA,DLM,Glasgow,United Kingdom,Dalaman,Turkey,55.8718986511,-4.43306016922,36.7131004333,28.7924995422
LS,3026,GLA,FAO,Glasgow,United Kingdom,Faro,Portugal,55.8718986511,-4.43306016922,37.0144004822,-7.965909957889999
LS,3026,GLA,FCO,Glasgow,United Kingdom,Rome,Italy,55.8718986511,-4.43306016922,41.8002778,12.2388889
LS,3026,GLA,HER,Glasgow,United Kingdom,Heraklion,Greece,55.8718986511,-4.43306016922,35.3396987915,25.1802997589
