Source Airport IATA,Destination Airport IATA,Source City,Source Country,Destination City,Destination Country,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance,Estimated Cost,Estimated Duration
BHX,ZRH,Birmingham,United Kingdom,Zurich,Switzerland,52.4538993835,-1.7480299472799998,47.464699,8.54917,920.7148318979704,210,2.150893539872463
BRU,BSL,Brussels,Belgium,Mulhouse,France,50.9014015198,4.48443984985,47.59,7.5291667,429.3628924132725,107,1.5367036155165907
BRU,GVA,Brussels,Belgium,Geneva,Switzerland,50.9014015198,4.48443984985,46.23809814453125,6.108950138092041,532.0973950753605,127,1.6651217438442005
BRU,LIN,Brussels,Belgium,Milan,Italy,50.9014015198,4.48443984985,45.445099,9.27674,702.7748139274194,166,1.8784685174092743
BRU,ZRH,Brussels,Belgium,Zurich,Switzerland,50.9014015198,4.48443984985,47.464699,8.54917,482.8684409593791,117,1.6035855511992239
BSL,BCN,Mulhouse,France,Barcelona,Spain,47.59,7.5291667,41.2971,2.07846,822.2368145146618,190,2.027796018143327
BSL,BRU,Mulhouse,France,Brussels,Belgium,47.59,7.5291667,50.9014015198,4.48443984985,429.3628924132725,107,1.5367036155165907
BSL,FCO,Mulhouse,France,Rome,Italy,47.59,7.5291667,41.8002778,12.2388889,743.3358108928942,174,1.9291697636161178
BSL,FRA,Mulhouse,France,Frankfurt,Germany,47.59,7.5291667,50.033333,8.570556,282.1773599943638,79,1.3527216999929548
BSL,HAM,Mulhouse,France,Hamburg,Germany,47.59,7.5291667,53.630401611328,9.988229751586902,693.6023707676009,164,1.8670029634595011
BSL,LCY,Mulhouse,France,London,United Kingdom,47.59,7.5291667,51.505299,0.0552779999999999,692.4313872833109,164,1.8655392341041386
BSL,MUC,Mulhouse,France,Munich,Germany,47.59,7.5291667,48.353802,11.7861,328.0390028481247,88,1.4100487535601558
BSL,PRG,Mulhouse,France,Prague,Czech Republic,47.59,7.5291667,50.1008,14.26,565.8549297385513,133,1.707318662173189
BSL,VIE,Mulhouse,France,Vienna,Austria,47.59,7.5291667,48.110298156738,16.569700241089002,676.6846495106556,161,1.8458558118883195
BUD,ZRH,Budapest,Hungary,Zurich,Switzerland,47.429759999999995,19.261093,47.464699,8.54917,804.8835740224421,186,2.0061044675280524
CDG,GVA,Paris,France,Geneva,Switzerland,49.012798,2.55,46.23809814453125,6.108950138092041,407.7421156726049,103,1.5096776445907563
CDG,ZRH,Paris,France,Zurich,Switzerland,49.012798,2.55,47.464699,8.54917,476.3092237878406,116,1.5953865297348009
CGN,ZRH,Cologne,Germany,Zurich,Switzerland,50.8658981323,7.1427397728,47.464699,8.54917,391.75684624557147,100,1.4896960578069645
CPH,GVA,Copenhagen,Denmark,Geneva,Switzerland,55.617900848389,12.656000137329,46.23809814453125,6.108950138092041,1138.2512493282225,276,2.422814061660278
CPH,ZRH,Copenhagen,Denmark,Zurich,Switzerland,55.617900848389,12.656000137329,47.464699,8.54917,949.6183734199896,215,2.187022966774987
CTA,GVA,Catania,Italy,Geneva,Switzerland,37.466801,15.0664,46.23809814453125,6.108950138092041,1223.7276324907957,295,2.529659540613495
CTA,ZRH,Catania,Italy,Zurich,Switzerland,37.466801,15.0664,47.464699,8.54917,1232.477009919447,297,2.540596262399309
DBV,ZRH,Dubrovnik,Croatia,Zurich,Switzerland,42.5614013671875,18.268199920654297,47.464699,8.54917,937.4632629953852,213,2.1718290787442314
DUB,ZRH,Dublin,Ireland,Zurich,Switzerland,53.421299,-6.27007,47.464699,8.54917,1237.317889715326,298,2.5466473621441574
DUS,ZRH,Duesseldorf,Germany,Zurich,Switzerland,51.289501,6.766780000000001,47.464699,8.54917,444.407164773976,110,1.55550895596747
FCO,BSL,Rome,Italy,Mulhouse,France,41.8002778,12.2388889,47.59,7.5291667,743.3358108928942,174,1.9291697636161178
FCO,GVA,Rome,Italy,Geneva,Switzerland,41.8002778,12.2388889,46.23809814453125,6.108950138092041,695.1199272533684,165,1.8688999090667104
FCO,ZRH,Rome,Italy,Zurich,Switzerland,41.8002778,12.2388889,47.464699,8.54917,694.027191909743,164,1.8675339898871788
FLR,ZRH,Florence,Italy,Zurich,Switzerland,43.810001,11.2051,47.464699,8.54917,455.7660881919203,112,1.5697076102399004
FNC,ZRH,Funchal,Portugal,Zurich,Switzerland,32.697899,-16.7745,47.464699,8.54917,2688.0863256636267,698,4.360107907079533
FRA,BSL,Frankfurt,Germany,Mulhouse,France,50.033333,8.570556,47.59,7.5291667,282.1773599943638,79,1.3527216999929548
FRA,GVA,Frankfurt,Germany,Geneva,Switzerland,50.033333,8.570556,46.23809814453125,6.108950138092041,459.7838079254905,113,1.5747297599068633
FRA,ZRH,Frankfurt,Germany,Zurich,Switzerland,50.033333,8.570556,47.464699,8.54917,285.6233694742406,80,1.3570292118428007
GVA,AGP,Geneva,Switzerland,Malaga,Spain,46.23809814453125,6.108950138092041,36.67490005493164,-4.499110221862793,1380.3035010719727,329,2.7253793763399656
GVA,ARN,Geneva,Switzerland,Stockholm,Sweden,46.23809814453125,6.108950138092041,59.65190124511699,17.918600082397,1682.70175111532,446,3.1033771888941497
GVA,ATH,Geneva,Switzerland,Athens,Greece,46.23809814453125,6.108950138092041,37.9364013672,23.944499969499997,1731.2861242598267,458,3.1641076553247833
GVA,BCN,Geneva,Switzerland,Barcelona,Spain,46.23809814453125,6.108950138092041,41.2971,2.07846,637.4468259188732,153,1.7968085323985914
GVA,BEG,Geneva,Switzerland,Belgrade,Serbia,46.23809814453125,6.108950138092041,44.8184013367,20.3090991974,1115.8309219499836,271,2.3947886524374793
GVA,BRU,Geneva,Switzerland,Brussels,Belgium,46.23809814453125,6.108950138092041,50.9014015198,4.48443984985,532.0973950753605,127,1.6651217438442005
GVA,CDG,Geneva,Switzerland,Paris,France,46.23809814453125,6.108950138092041,49.012798,2.55,407.7421156726049,103,1.5096776445907563
GVA,CPH,Geneva,Switzerland,Copenhagen,Denmark,46.23809814453125,6.108950138092041,55.617900848389,12.656000137329,1138.2512493282225,276,2.422814061660278
GVA,CTA,Geneva,Switzerland,Catania,Italy,46.23809814453125,6.108950138092041,37.466801,15.0664,1223.7276324907957,295,2.529659540613495
GVA,FCO,Geneva,Switzerland,Rome,Italy,46.23809814453125,6.108950138092041,41.8002778,12.2388889,695.1199272533684,165,1.8688999090667104
GVA,FRA,Geneva,Switzerland,Frankfurt,Germany,46.23809814453125,6.108950138092041,50.033333,8.570556,459.7838079254905,113,1.5747297599068633
GVA,HER,Geneva,Switzerland,Heraklion,Greece,46.23809814453125,6.108950138092041,35.3396987915,25.1802997589,2002.7644723920955,526,3.5034555904901192
GVA,LCY,Geneva,Switzerland,London,United Kingdom,46.23809814453125,6.108950138092041,51.505299,0.0552779999999999,733.6720563620095,172,1.9170900704525118
GVA,LHR,Geneva,Switzerland,London,United Kingdom,46.23809814453125,6.108950138092041,51.4706,-0.461941,754.127175440973,176,1.9426589693012164
GVA,LIS,Geneva,Switzerland,Lisbon,Portugal,46.23809814453125,6.108950138092041,38.7813,-9.13592,1495.6696091857966,355,2.8695870114822455
GVA,MAD,Geneva,Switzerland,Madrid,Spain,46.23809814453125,6.108950138092041,40.471926,-3.56264,1009.9401916228252,248,2.2624252395285316
GVA,MUC,Geneva,Switzerland,Munich,Germany,46.23809814453125,6.108950138092041,48.353802,11.7861,488.3332908006938,118,1.6104166135008673
GVA,NCE,Geneva,Switzerland,Nice,France,46.23809814453125,6.108950138092041,43.658401489300005,7.215869903560001,299.7761194238997,82,1.3747201492798746
GVA,OLB,Geneva,Switzerland,Olbia,Italy,46.23809814453125,6.108950138092041,40.898701,9.51763,653.9892107145424,156,1.817486513393178
GVA,OPO,Geneva,Switzerland,Porto,Portugal,46.23809814453125,6.108950138092041,41.2481002808,-8.68138980865,1308.609332731167,313,2.6357616659139587
GVA,PMI,Geneva,Switzerland,Palma de Mallorca,Spain,46.23809814453125,6.108950138092041,39.551700592,2.73881006241,792.3610894639517,184,1.9904513618299395
GVA,PRG,Geneva,Switzerland,Prague,Czech Republic,46.23809814453125,6.108950138092041,50.1008,14.26,740.859601015594,174,1.9260745012694924
GVA,PRN,Geneva,Switzerland,Pristina,Serbia,46.23809814453125,6.108950138092041,42.5728,21.035801,1251.551833947327,301,2.5644397924341584
GVA,VIE,Geneva,Switzerland,Vienna,Austria,46.23809814453125,6.108950138092041,48.110298156738,16.569700241089002,816.9195933155853,189,2.021149491644482
GVA,WAW,Geneva,Switzerland,Warsaw,Poland,46.23809814453125,6.108950138092041,52.1656990051,20.9671001434,1261.2709859861473,303,2.5765887324826844
GVA,ZRH,Geneva,Switzerland,Zurich,Switzerland,46.23809814453125,6.108950138092041,47.464699,8.54917,230.2812584878578,69,1.2878515731098221
HAJ,ZRH,Hannover,Germany,Zurich,Switzerland,52.461101532,9.68507957458,47.464699,8.54917,561.4649131400646,132,1.7018311414250809
HAM,BSL,Hamburg,Germany,Mulhouse,France,53.630401611328,9.988229751586902,47.59,7.5291667,693.6023707676009,164,1.8670029634595011
HAM,ZRH,Hamburg,Germany,Zurich,Switzerland,53.630401611328,9.988229751586902,47.464699,8.54917,693.0545681128923,164,1.8663182101411153
HER,GVA,Heraklion,Greece,Geneva,Switzerland,35.3396987915,25.1802997589,46.23809814453125,6.108950138092041,2002.7644723920955,526,3.5034555904901192
HER,ZRH,Heraklion,Greece,Zurich,Switzerland,35.3396987915,25.1802997589,47.464699,8.54917,1926.644314913008,507,3.40830539364126
KBP,ZRH,Kiev,Ukraine,Zurich,Switzerland,50.34500122070313,30.89469909667969,47.464699,8.54917,1657.6992426714132,440,3.0721240533392664
LCY,BSL,London,United Kingdom,Mulhouse,France,51.505299,0.0552779999999999,47.59,7.5291667,692.4313872833109,164,1.8655392341041386
LCY,GVA,London,United Kingdom,Geneva,Switzerland,51.505299,0.0552779999999999,46.23809814453125,6.108950138092041,733.6720563620095,172,1.9170900704525118
LCY,ZRH,London,United Kingdom,Zurich,Switzerland,51.505299,0.0552779999999999,47.464699,8.54917,759.7016521989095,177,1.949627065248637
LHR,GVA,London,United Kingdom,Geneva,Switzerland,51.4706,-0.461941,46.23809814453125,6.108950138092041,754.127175440973,176,1.9426589693012164
LHR,ZRH,London,United Kingdom,Zurich,Switzerland,51.4706,-0.461941,47.464699,8.54917,788.0669351500638,183,1.98508366893758
LIN,BRU,Milan,Italy,Brussels,Belgium,45.445099,9.27674,50.9014015198,4.48443984985,702.7748139274194,166,1.8784685174092743
LIS,GVA,Lisbon,Portugal,Geneva,Switzerland,38.7813,-9.13592,46.23809814453125,6.108950138092041,1495.6696091857966,355,2.8695870114822455
LIS,ZRH,Lisbon,Portugal,Zurich,Switzerland,38.7813,-9.13592,47.464699,8.54917,1723.4915648614706,456,3.1543644560768382
LJU,ZRH,Ljubljana,Slovenia,Zurich,Switzerland,46.223701,14.4576,47.464699,8.54917,469.9410827037414,115,1.5874263533796769
LUG,ZRH,Lugano,Switzerland,Zurich,Switzerland,46.00429916379999,8.9105796814,47.464699,8.54917,164.70779299229395,57,1.2058847412403675
LUX,ZRH,Luxemburg,Luxembourg,Zurich,Switzerland,49.6233333,6.204444400000001,47.464699,8.54917,295.6155711606739,82,1.3695194639508423
LYS,ZRH,Lyon,France,Zurich,Switzerland,45.725556,5.081111,47.464699,8.54917,327.99389524460395,88,1.409992369055755
MAD,GVA,Madrid,Spain,Geneva,Switzerland,40.471926,-3.56264,46.23809814453125,6.108950138092041,1009.9401916228252,248,2.2624252395285316
MAD,ZRH,Madrid,Spain,Zurich,Switzerland,40.471926,-3.56264,47.464699,8.54917,1240.17614312031,298,2.5502201789003873
MAN,ZRH,Manchester,United Kingdom,Zurich,Switzerland,53.35369873046875,-2.2749500274658203,47.464699,8.54917,1006.6422681693174,247,2.258302835211647
MLA,ZRH,Malta,Malta,Zurich,Switzerland,35.857498,14.4775,47.464699,8.54917,1380.3781472100106,329,2.725472684012513
MUC,BSL,Munich,Germany,Mulhouse,France,48.353802,11.7861,47.59,7.5291667,328.0390028481247,88,1.4100487535601558
MUC,GVA,Munich,Germany,Geneva,Switzerland,48.353802,11.7861,46.23809814453125,6.108950138092041,488.3332908006938,118,1.6104166135008673
MUC,ZRH,Munich,Germany,Zurich,Switzerland,48.353802,11.7861,47.464699,8.54917,260.70712582073253,75,1.3258839072759157
MXP,ZRH,Milano,Italy,Zurich,Switzerland,45.6306,8.728110000000001,47.464699,8.54917,204.4009205858461,64,1.2555011507323077
NCE,GVA,Nice,France,Geneva,Switzerland,43.658401489300005,7.215869903560001,46.23809814453125,6.108950138092041,299.7761194238997,82,1.3747201492798746
NCE,ZRH,Nice,France,Zurich,Switzerland,43.658401489300005,7.215869903560001,47.464699,8.54917,435.7647127117167,108,1.5447058908896458
NUE,ZRH,Nuernberg,Germany,Zurich,Switzerland,49.498699,11.078056,47.464699,8.54917,293.045404004292,81,1.366306755005365
OLB,GVA,Olbia,Italy,Geneva,Switzerland,40.898701,9.51763,46.23809814453125,6.108950138092041,653.9892107145424,156,1.817486513393178
OPO,GVA,Porto,Portugal,Geneva,Switzerland,41.2481002808,-8.68138980865,46.23809814453125,6.108950138092041,1308.609332731167,313,2.6357616659139587
OPO,ZRH,Porto,Portugal,Zurich,Switzerland,41.2481002808,-8.68138980865,47.464699,8.54917,1529.8497722158747,408,2.9123122152698437
OSL,ZRH,Oslo,Norway,Zurich,Switzerland,60.121,11.0502,47.464699,8.54917,1416.6146531419463,337,2.770768316427433
OTP,ZRH,Bucharest,Romania,Zurich,Switzerland,44.5711111,26.085,47.464699,8.54917,1388.5107393622714,331,2.735638424202839
PMI,GVA,Palma de Mallorca,Spain,Geneva,Switzerland,39.551700592,2.73881006241,46.23809814453125,6.108950138092041,792.3610894639517,184,1.9904513618299395
PMI,ZRH,Palma de Mallorca,Spain,Zurich,Switzerland,39.551700592,2.73881006241,47.464699,8.54917,996.1875707085138,225,2.2452344633856423
PRG,BSL,Prague,Czech Republic,Mulhouse,France,50.1008,14.26,47.59,7.5291667,565.8549297385513,133,1.707318662173189
PRG,GVA,Prague,Czech Republic,Geneva,Switzerland,50.1008,14.26,46.23809814453125,6.108950138092041,740.859601015594,174,1.9260745012694924
PRG,ZRH,Prague,Czech Republic,Zurich,Switzerland,50.1008,14.26,47.464699,8.54917,510.6496277454133,123,1.6383120346817666
PRN,GVA,Pristina,Serbia,Geneva,Switzerland,42.5728,21.035801,46.23809814453125,6.108950138092041,1251.551833947327,301,2.5644397924341584
PRN,ZRH,Pristina,Serbia,Zurich,Switzerland,42.5728,21.035801,47.464699,8.54917,1120.222553119081,272,2.4002781913988516
SKP,ZRH,Skopje,Macedonia,Zurich,Switzerland,41.961601,21.621401,47.464699,8.54917,1198.2981048409072,289,2.497872631051134
SPU,ZRH,Split,Croatia,Zurich,Switzerland,43.53889846801758,16.29800033569336,47.464699,8.54917,744.5740878784782,174,1.9307176098480978
STR,ZRH,Stuttgart,Germany,Zurich,Switzerland,48.6898994446,9.22196006775,47.464699,8.54917,145.11416226507035,53,1.181392702831338
TXL,ZRH,Berlin,Germany,Zurich,Switzerland,52.5597,13.2877,47.464699,8.54917,659.6807754965574,157,1.8246009693706968
VCE,ZRH,Venice,Italy,Zurich,Switzerland,45.505299,12.3519,47.464699,8.54917,363.571411968907,95,1.4544642649611337
VIE,BSL,Vienna,Austria,Mulhouse,France,48.110298156738,16.569700241089002,47.59,7.5291667,676.6846495106556,161,1.8458558118883195
VIE,GVA,Vienna,Austria,Geneva,Switzerland,48.110298156738,16.569700241089002,46.23809814453125,6.108950138092041,816.9195933155853,189,2.021149491644482
VIE,ZRH,Vienna,Austria,Zurich,Switzerland,48.110298156738,16.569700241089002,47.464699,8.54917,603.2164893813414,146,1.7540206117266766
VLC,ZRH,Valencia,Spain,Zurich,Switzerland,39.4893,-0.481625,47.464699,8.54917,1146.185406743572,278,2.432731758429465
WAW,GVA,Warsaw,Poland,Geneva,Switzerland,52.1656990051,20.9671001434,46.23809814453125,6.108950138092041,1261.2709859861473,303,2.5765887324826844
WAW,ZRH,Warsaw,Poland,Zurich,Switzerland,52.1656990051,20.9671001434,47.464699,8.54917,1030.993681423425,252,2.288742101779281
ZAG,ZRH,Zagreb,Croatia,Zurich,Switzerland,45.742900848400005,16.0687999725,47.464699,8.54917,605.2321382968404,147,1.7565401728710506
ZRH,AGP,Zurich,Switzerland,Malaga,Spain,47.464699,8.54917,36.67490005493164,-4.499110221862793,1607.915678264168,427,3.00989459783021
ZRH,AMS,Zurich,Switzerland,Amsterdam,Netherlands,47.464699,8.54917,52.308601,4.76389,602.8328984904839,146,1.7535411231131048
ZRH,ARN,Zurich,Switzerland,Stockholm,Sweden,47.464699,8.54917,59.65190124511699,17.918600082397,1486.4249976810625,353,2.8580312471013283
ZRH,ATH,Zurich,Switzerland,Athens,Greece,47.464699,8.54917,37.9364013672,23.944499969499997,1639.4862516504052,435,3.0493578145630065
ZRH,AYT,Zurich,Switzerland,Antalya,Turkey,47.464699,8.54917,36.898701,30.800501,2165.571145859899,567,3.7069639323248738
ZRH,BCN,Zurich,Switzerland,Barcelona,Spain,47.464699,8.54917,41.2971,2.07846,856.5296912872806,197,2.0706621141091004
ZRH,BEG,Zurich,Switzerland,Belgrade,Serbia,47.464699,8.54917,44.8184013367,20.3090991974,951.5111325020456,216,2.189388915627557
ZRH,BHX,Zurich,Switzerland,Birmingham,United Kingdom,47.464699,8.54917,52.4538993835,-1.7480299472799998,920.7148318979704,210,2.150893539872463
ZRH,BRU,Zurich,Switzerland,Brussels,Belgium,47.464699,8.54917,50.9014015198,4.48443984985,482.8684409593791,117,1.6035855511992239
ZRH,BUD,Zurich,Switzerland,Budapest,Hungary,47.464699,8.54917,47.429759999999995,19.261093,804.8835740224421,186,2.0061044675280524
ZRH,CDG,Zurich,Switzerland,Paris,France,47.464699,8.54917,49.012798,2.55,476.3092237878406,116,1.5953865297348009
ZRH,CGN,Zurich,Switzerland,Cologne,Germany,47.464699,8.54917,50.8658981323,7.1427397728,391.75684624557147,100,1.4896960578069645
ZRH,CPH,Zurich,Switzerland,Copenhagen,Denmark,47.464699,8.54917,55.617900848389,12.656000137329,949.6183734199896,215,2.187022966774987
ZRH,CTA,Zurich,Switzerland,Catania,Italy,47.464699,8.54917,37.466801,15.0664,1232.477009919447,297,2.540596262399309
ZRH,DBV,Zurich,Switzerland,Dubrovnik,Croatia,47.464699,8.54917,42.5614013671875,18.268199920654297,937.4632629953852,213,2.1718290787442314
ZRH,DUB,Zurich,Switzerland,Dublin,Ireland,47.464699,8.54917,53.421299,-6.27007,1237.317889715326,298,2.5466473621441574
ZRH,DUS,Zurich,Switzerland,Duesseldorf,Germany,47.464699,8.54917,51.289501,6.766780000000001,444.407164773976,110,1.55550895596747
ZRH,FCO,Zurich,Switzerland,Rome,Italy,47.464699,8.54917,41.8002778,12.2388889,694.027191909743,164,1.8675339898871788
ZRH,FLR,Zurich,Switzerland,Florence,Italy,47.464699,8.54917,43.810001,11.2051,455.7660881919203,112,1.5697076102399004
ZRH,FNC,Zurich,Switzerland,Funchal,Portugal,47.464699,8.54917,32.697899,-16.7745,2688.0863256636267,698,4.360107907079533
ZRH,FRA,Zurich,Switzerland,Frankfurt,Germany,47.464699,8.54917,50.033333,8.570556,285.6233694742406,80,1.3570292118428007
ZRH,GVA,Zurich,Switzerland,Geneva,Switzerland,47.464699,8.54917,46.23809814453125,6.108950138092041,230.2812584878578,69,1.2878515731098221
ZRH,HAJ,Zurich,Switzerland,Hannover,Germany,47.464699,8.54917,52.461101532,9.68507957458,561.4649131400646,132,1.7018311414250809
ZRH,HAM,Zurich,Switzerland,Hamburg,Germany,47.464699,8.54917,53.630401611328,9.988229751586902,693.0545681128923,164,1.8663182101411153
ZRH,HER,Zurich,Switzerland,Heraklion,Greece,47.464699,8.54917,35.3396987915,25.1802997589,1926.644314913008,507,3.40830539364126
ZRH,KBP,Zurich,Switzerland,Kiev,Ukraine,47.464699,8.54917,50.34500122070313,30.89469909667969,1657.6992426714132,440,3.0721240533392664
ZRH,LCY,Zurich,Switzerland,London,United Kingdom,47.464699,8.54917,51.505299,0.0552779999999999,759.7016521989095,177,1.949627065248637
ZRH,LHR,Zurich,Switzerland,London,United Kingdom,47.464699,8.54917,51.4706,-0.461941,788.0669351500638,183,1.98508366893758
ZRH,LIS,Zurich,Switzerland,Lisbon,Portugal,47.464699,8.54917,38.7813,-9.13592,1723.4915648614706,456,3.1543644560768382
ZRH,LJU,Zurich,Switzerland,Ljubljana,Slovenia,47.464699,8.54917,46.223701,14.4576,469.9410827037414,115,1.5874263533796769
ZRH,LUG,Zurich,Switzerland,Lugano,Switzerland,47.464699,8.54917,46.00429916379999,8.9105796814,164.70779299229395,57,1.2058847412403675
ZRH,LUX,Zurich,Switzerland,Luxemburg,Luxembourg,47.464699,8.54917,49.6233333,6.204444400000001,295.6155711606739,82,1.3695194639508423
ZRH,LYS,Zurich,Switzerland,Lyon,France,47.464699,8.54917,45.725556,5.081111,327.99389524460395,88,1.409992369055755
ZRH,MAD,Zurich,Switzerland,Madrid,Spain,47.464699,8.54917,40.471926,-3.56264,1240.17614312031,298,2.5502201789003873
ZRH,MAN,Zurich,Switzerland,Manchester,United Kingdom,47.464699,8.54917,53.35369873046875,-2.2749500274658203,1006.6422681693174,247,2.258302835211647
ZRH,MLA,Zurich,Switzerland,Malta,Malta,47.464699,8.54917,35.857498,14.4775,1380.3781472100106,329,2.725472684012513
ZRH,MUC,Zurich,Switzerland,Munich,Germany,47.464699,8.54917,48.353802,11.7861,260.70712582073253,75,1.3258839072759157
ZRH,MXP,Zurich,Switzerland,Milano,Italy,47.464699,8.54917,45.6306,8.728110000000001,204.4009205858461,64,1.2555011507323077
ZRH,NCE,Zurich,Switzerland,Nice,France,47.464699,8.54917,43.658401489300005,7.215869903560001,435.7647127117167,108,1.5447058908896458
ZRH,NUE,Zurich,Switzerland,Nuernberg,Germany,47.464699,8.54917,49.498699,11.078056,293.045404004292,81,1.366306755005365
ZRH,OPO,Zurich,Switzerland,Porto,Portugal,47.464699,8.54917,41.2481002808,-8.68138980865,1529.8497722158747,408,2.9123122152698437
ZRH,OSL,Zurich,Switzerland,Oslo,Norway,47.464699,8.54917,60.121,11.0502,1416.6146531419463,337,2.770768316427433
ZRH,OTP,Zurich,Switzerland,Bucharest,Romania,47.464699,8.54917,44.5711111,26.085,1388.5107393622714,331,2.735638424202839
ZRH,PMI,Zurich,Switzerland,Palma de Mallorca,Spain,47.464699,8.54917,39.551700592,2.73881006241,996.1875707085138,225,2.2452344633856423
ZRH,PRG,Zurich,Switzerland,Prague,Czech Republic,47.464699,8.54917,50.1008,14.26,510.6496277454133,123,1.6383120346817666
ZRH,PRN,Zurich,Switzerland,Pristina,Serbia,47.464699,8.54917,42.5728,21.035801,1120.222553119081,272,2.4002781913988516
ZRH,SKP,Zurich,Switzerland,Skopje,Macedonia,47.464699,8.54917,41.961601,21.621401,1198.2981048409072,289,2.497872631051134
ZRH,SPU,Zurich,Switzerland,Split,Croatia,47.464699,8.54917,43.53889846801758,16.29800033569336,744.5740878784782,174,1.9307176098480978
ZRH,STR,Zurich,Switzerland,Stuttgart,Germany,47.464699,8.54917,48.6898994446,9.22196006775,145.11416226507035,53,1.181392702831338
ZRH,TXL,Zurich,Switzerland,Berlin,Germany,47.464699,8.54917,52.5597,13.2877,659.6807754965574,157,1.8246009693706968
ZRH,VCE,Zurich,Switzerland,Venice,Italy,47.464699,8.54917,45.505299,12.3519,363.571411968907,95,1.4544642649611337
ZRH,VIE,Zurich,Switzerland,Vienna,Austria,47.464699,8.54917,48.110298156738,16.569700241089002,603.2164893813414,146,1.7540206117266766
ZRH,VLC,Zurich,Switzerland,Valencia,Spain,47.464699,8.54917,39.4893,-0.481625,1146.185406743572,278,2.432731758429465
ZRH,WAW,Zurich,Switzerland,Warsaw,Poland,47.464699,8.54917,52.1656990051,20.9671001434,1030.993681423425,252,2.288742101779281
ZRH,ZAG,Zurich,Switzerland,Zagreb,Croatia,47.464699,8.54917,45.742900848400005,16.0687999725,605.2321382968404,147,1.7565401728710506
MUC,MAD,Munich,Germany,Madrid,Spain,48.353802,11.7861,40.471926,-3.56264,1496.9701537711285,355,2.8712126922139105
AAL,OSL,Aalborg,Denmark,Oslo,Norway,57.0927589138,9.84924316406,60.121,11.0502,343.8201709879387,91,1.4297752137349233
OLA,OSL,Orland,Norway,Oslo,Norway,63.69889831542969,9.604000091552734,60.121,11.0502,404.9587322487111,102,1.5061984153108887
OSL,AAL,Oslo,Norway,Aalborg,Denmark,60.121,11.0502,57.0927589138,9.84924316406,343.8201709879387,91,1.4297752137349233
OSL,OLA,Oslo,Norway,Orland,Norway,60.121,11.0502,63.69889831542969,9.604000091552734,404.9587322487111,102,1.5061984153108887
OSL,VDB,Oslo,Norway,Fagernes,Norway,60.121,11.0502,61.015598297119,9.2880601882935,138.43069680186895,52,1.1730383710023362
VDB,OSL,Fagernes,Norway,Oslo,Norway,61.015598297119,9.2880601882935,60.121,11.0502,138.43069680186895,52,1.1730383710023362
IEV,OZH,Kiev,Ukraine,Zaporozhye,Ukraine,50.40194,30.451940000000004,47.86700057983398,35.31570053100586,452.23863451220626,111,1.5652982931402577
IEV,UDJ,Kiev,Ukraine,Uzhgorod,Ukraine,50.40194,30.451940000000004,48.6343002319336,22.263399124145508,622.5501973598601,150,1.778187746699825
OZH,IEV,Zaporozhye,Ukraine,Kiev,Ukraine,47.86700057983398,35.31570053100586,50.40194,30.451940000000004,452.23863451220626,111,1.5652982931402577
UDJ,IEV,Uzhgorod,Ukraine,Kiev,Ukraine,48.6343002319336,22.263399124145508,50.40194,30.451940000000004,622.5501973598601,150,1.778187746699825
AMS,HEL,Amsterdam,Netherlands,Helsinki,Finland,52.308601,4.76389,60.317199707031,24.963300704956,1521.3038023878014,406,2.9016297529847517
AMS,ZRH,Amsterdam,Netherlands,Zurich,Switzerland,52.308601,4.76389,47.464699,8.54917,602.8328984904839,146,1.7535411231131048
CDG,HEL,Paris,France,Helsinki,Finland,49.012798,2.55,60.317199707031,24.963300704956,1895.5584206947424,499,3.369448025868428
HEL,CDG,Helsinki,Finland,Paris,France,60.317199707031,24.963300704956,49.012798,2.55,1895.5584206947424,499,3.369448025868428
HEL,LHR,Helsinki,Finland,London,United Kingdom,60.317199707031,24.963300704956,51.4706,-0.461941,1847.9556424748232,487,3.309944553093529
LHR,HEL,London,United Kingdom,Helsinki,Finland,51.4706,-0.461941,60.317199707031,24.963300704956,1847.9556424748232,487,3.309944553093529
BSL,CDG,Mulhouse,France,Paris,France,47.59,7.5291667,49.012798,2.55,400.74152414369814,102,1.5009269051796226
CDG,BSL,Paris,France,Mulhouse,France,49.012798,2.55,47.59,7.5291667,400.74152414369814,102,1.5009269051796226
ATH,HER,Athens,Greece,Heraklion,Greece,37.9364013672,23.944499969499997,35.3396987915,25.1802997589,309.06864048046543,84,1.3863358006005817
HER,ATH,Heraklion,Greece,Athens,Greece,35.3396987915,25.1802997589,37.9364013672,23.944499969499997,309.06864048046543,84,1.3863358006005817
RHO,ATH,Rhodos,Greece,Athens,Greece,36.40539932250977,28.086200714111328,37.9364013672,23.944499969499997,404.4834472444438,102,1.5056043090555549
AMS,BCN,Amsterdam,Netherlands,Barcelona,Spain,52.308601,4.76389,41.2971,2.07846,1241.1362442046454,299,2.5514203052558067
AMS,BLQ,Amsterdam,Netherlands,Bologna,Italy,52.308601,4.76389,44.5354,11.2887,988.4641673314017,223,2.235580209164252
AMS,CDG,Amsterdam,Netherlands,Paris,France,52.308601,4.76389,49.012798,2.55,398.2697830882958,101,1.4978372288603699
AMS,CPH,Amsterdam,Netherlands,Copenhagen,Denmark,52.308601,4.76389,55.617900848389,12.656000137329,633.3847297968673,152,1.7917309122460843
