Source Airport IATA,Destination Airport IATA,Source City,Source Country,Destination City,Destination Country,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance
GRO,PSR,Gerona,Spain,Pescara,Italy,41.901000976999995,2.7605500221,42.431702,14.1811,942.3881317681713
GRO,SFT,Gerona,Spain,Skelleftea,Sweden,41.901000976999995,2.7605500221,64.62480163574219,21.076900482177734,2781.232518742705
GRO,SKG,Gerona,Spain,Thessaloniki,Greece,41.901000976999995,2.7605500221,40.51969909667969,22.97089958190918,1693.640692836992
GRO,STN,Gerona,Spain,London,United Kingdom,41.901000976999995,2.7605500221,51.8849983215,0.234999999404,1126.4498887321
GRO,TLL,Gerona,Spain,Tallinn-ulemiste International,Estonia,41.901000976999995,2.7605500221,59.41329956049999,24.8327999115,2468.107469334311
GRO,TMP,Gerona,Spain,Tampere,Finland,41.901000976999995,2.7605500221,61.414100646973,23.604400634766,2577.741645569422
GRO,TPS,Gerona,Spain,Trapani,Italy,41.901000976999995,2.7605500221,37.9114,12.488,940.053026784115
GRO,WRO,Gerona,Spain,Wroclaw,Poland,41.901000976999995,2.7605500221,51.10269927979999,16.885799408,1483.8236278614056
GRQ,GRO,Groningen,Netherlands,Gerona,Spain,53.1197013855,6.579440116880001,41.901000976999995,2.7605500221,1279.5351561258162
GRQ,PMI,Groningen,Netherlands,Palma de Mallorca,Spain,53.1197013855,6.579440116880001,39.551700592,2.73881006241,1536.6605359890432
GSE,AGP,Gothenborg,Sweden,Malaga,Spain,57.7747,11.8704,36.67490005493164,-4.499110221862793,2636.0243444061757
GSE,AHO,Gothenborg,Sweden,Alghero,Italy,57.7747,11.8704,40.632099,8.29077,1923.1627974393364
GSE,ALC,Gothenborg,Sweden,Alicante,Spain,57.7747,11.8704,38.28219985961914,-0.5581560134887695,2347.5899635094984
GSE,BGY,Gothenborg,Sweden,Bergamo,Italy,57.7747,11.8704,45.673901,9.70417,1353.6160570280092
GSE,BVA,Gothenborg,Sweden,Beauvais,France,57.7747,11.8704,49.45439910888672,2.1127800941467285,1124.6396129632572
GSE,CIA,Gothenborg,Sweden,Rome,Italy,57.7747,11.8704,41.7994,12.5949,1777.1078403741262
GSE,EDI,Gothenborg,Sweden,Edinburgh,United Kingdom,57.7747,11.8704,55.95000076293945,-3.372499942779541,946.313020972603
GSE,MLA,Gothenborg,Sweden,Malta,Malta,57.7747,11.8704,35.857498,14.4775,2444.7056151838547
GSE,MRS,Gothenborg,Sweden,Marseille,France,57.7747,11.8704,43.439271922,5.22142410278,1659.712539700531
GSE,PMI,Gothenborg,Sweden,Palma de Mallorca,Spain,57.7747,11.8704,39.551700592,2.73881006241,2129.9127406088846
GSE,PSA,Gothenborg,Sweden,Pisa,Italy,57.7747,11.8704,43.683899,10.3927,1570.1780575984326
GSE,STN,Gothenborg,Sweden,London,United Kingdom,57.7747,11.8704,51.8849983215,0.234999999404,989.7266376539874
GSE,ZAD,Gothenborg,Sweden,Zadar,Croatia,57.7747,11.8704,44.108299,15.3467,1538.5169988339092
HAU,AGP,Haugesund,Norway,Malaga,Spain,59.34529876709001,5.208360195159901,36.67490005493164,-4.499110221862793,2615.9231240292324
HAU,ALC,Haugesund,Norway,Alicante,Spain,59.34529876709001,5.208360195159901,38.28219985961914,-0.5581560134887695,2377.7536001021163
HAU,BRE,Haugesund,Norway,Bremen,Germany,59.34529876709001,5.208360195159901,53.0475006104,8.78666973114,734.171845290228
HAU,PSA,Haugesund,Norway,Pisa,Italy,59.34529876709001,5.208360195159901,43.683899,10.3927,1776.7185197136662
HAU,STN,Haugesund,Norway,London,United Kingdom,59.34529876709001,5.208360195159901,51.8849983215,0.234999999404,885.7907713367267
HAU,ZAD,Haugesund,Norway,Zadar,Croatia,59.34529876709001,5.208360195159901,44.108299,15.3467,1827.7292350792222
HHN,AGP,Hahn,Germany,Malaga,Spain,49.9487,7.263889999999999,36.67490005493164,-4.499110221862793,1751.5440301295966
HHN,AHO,Hahn,Germany,Alghero,Italy,49.9487,7.263889999999999,40.632099,8.29077,1039.0406735081667
HHN,ALC,Hahn,Germany,Alicante,Spain,49.9487,7.263889999999999,38.28219985961914,-0.5581560134887695,1437.8271864909398
HHN,BGY,Hahn,Germany,Bergamo,Italy,49.9487,7.263889999999999,45.673901,9.70417,508.9965107687588
HHN,BRI,Hahn,Germany,Bari,Italy,49.9487,7.263889999999999,41.138901,16.760599,1225.363594912144
HHN,CAG,Hahn,Germany,Cagliari,Italy,49.9487,7.263889999999999,39.251499,9.05428,1197.7950797889523
HHN,CHQ,Hahn,Germany,Chania,Greece,49.9487,7.263889999999999,35.531700134277344,24.14970016479492,2104.5935564743572
HHN,CIA,Hahn,Germany,Rome,Italy,49.9487,7.263889999999999,41.7994,12.5949,995.0853718369641
HHN,CIY,Hahn,Germany,Comiso,Italy,49.9487,7.263889999999999,36.994601,14.607182,1555.7014404530405
HHN,DUB,Hahn,Germany,Dublin,Ireland,49.9487,7.263889999999999,53.421299,-6.27007,1007.7629851606438
HHN,EDI,Hahn,Germany,Edinburgh,United Kingdom,49.9487,7.263889999999999,55.95000076293945,-3.372499942779541,974.3113654273893
HHN,FAO,Hahn,Germany,Faro,Portugal,49.9487,7.263889999999999,37.0144004822,-7.965909957889999,1884.2498264028166
HHN,GRO,Hahn,Germany,Gerona,Spain,49.9487,7.263889999999999,41.901000976999995,2.7605500221,959.8109054141324
HHN,IBZ,Hahn,Germany,Ibiza,Spain,49.9487,7.263889999999999,38.8728981018,1.3731199502899998,1316.4218135906465
HHN,KIR,Hahn,Germany,Kerry,Ireland,49.9487,7.263889999999999,52.18090057373047,-9.52377986907959,1196.1869947935652
HHN,KUN,Hahn,Germany,Kaunas,Lithuania,49.9487,7.263889999999999,54.96390151977539,24.084800720214844,1264.5681605973402
HHN,LIS,Hahn,Germany,Lisbon,Portugal,49.9487,7.263889999999999,38.7813,-9.13592,1793.0362730795855
HHN,MPL,Hahn,Germany,Montpellier,France,49.9487,7.263889999999999,43.57619857788086,3.96301007270813,751.679393035263
HHN,OPO,Hahn,Germany,Porto,Portugal,49.9487,7.263889999999999,41.2481002808,-8.68138980865,1567.6985193115645
HHN,PDV,Hahn,Germany,Plovdiv,Bulgaria,49.9487,7.263889999999999,42.067799,24.8508,1610.276743503071
HHN,PMI,Hahn,Germany,Palma de Mallorca,Spain,49.9487,7.263889999999999,39.551700592,2.73881006241,1209.4729794166471
HHN,PSA,Hahn,Germany,Pisa,Italy,49.9487,7.263889999999999,43.683899,10.3927,736.0028233350362
HHN,PSR,Hahn,Germany,Pescara,Italy,49.9487,7.263889999999999,42.431702,14.1811,990.0766440381777
HHN,PUY,Hahn,Germany,Pula,Croatia,49.9487,7.263889999999999,44.89350128173828,13.922200202941896,752.3395471419261
HHN,RIX,Hahn,Germany,Riga,Latvia,49.9487,7.263889999999999,56.92359924316406,23.971099853515625,1345.7134541814921
HHN,SCQ,Hahn,Germany,Santiago,Spain,49.9487,7.263889999999999,42.89630126953125,-8.415140151977539,1430.624599316499
HHN,SDR,Hahn,Germany,Santander,Spain,49.9487,7.263889999999999,43.427101135253906,-3.82000994682312,1111.792663666803
HHN,SKG,Hahn,Germany,Thessaloniki,Greece,49.9487,7.263889999999999,40.51969909667969,22.97089958190918,1610.3932793367435
HHN,STN,Hahn,Germany,London,United Kingdom,49.9487,7.263889999999999,51.8849983215,0.234999999404,537.4394252191502
HHN,SUF,Hahn,Germany,Lamezia,Italy,49.9487,7.263889999999999,38.905399,16.2423,1417.593435436322
HHN,TMP,Hahn,Germany,Tampere,Finland,49.9487,7.263889999999999,61.414100646973,23.604400634766,1625.9923217479288
HHN,TPS,Hahn,Germany,Trapani,Italy,49.9487,7.263889999999999,37.9114,12.488,1401.4508366714988
HHN,TSF,Hahn,Germany,Treviso,Italy,49.9487,7.263889999999999,45.648399,12.1944,603.271061802912
HHN,VLC,Hahn,Germany,Valencia,Spain,49.9487,7.263889999999999,39.4893,-0.481625,1312.5460505777523
HHN,VOL,Hahn,Germany,Nea Anghialos,Greece,49.9487,7.263889999999999,39.21960067749024,22.794300079345703,1707.0831253154824
HHN,XRY,Hahn,Germany,Jerez,Spain,49.9487,7.263889999999999,36.74459838867188,-6.060110092163086,1815.2451368780357
HHN,ZAD,Hahn,Germany,Zadar,Croatia,49.9487,7.263889999999999,44.108299,15.3467,891.7871670085236
IBZ,AGP,Ibiza,Spain,Malaga,Spain,38.8728981018,1.3731199502899998,36.67490005493164,-4.499110221862793,570.9106020750958
IBZ,BCN,Ibiza,Spain,Barcelona,Spain,38.8728981018,1.3731199502899998,41.2971,2.07846,276.15407633320433
IBZ,BGY,Ibiza,Spain,Bergamo,Italy,38.8728981018,1.3731199502899998,45.673901,9.70417,1019.5373186543774
IBZ,BHX,Ibiza,Spain,Birmingham,United Kingdom,38.8728981018,1.3731199502899998,52.4538993835,-1.7480299472799998,1529.1157210782417
IBZ,BLQ,Ibiza,Spain,Bologna,Italy,38.8728981018,1.3731199502899998,44.5354,11.2887,1035.0981188107787
IBZ,BOH,Ibiza,Spain,Bournemouth,United Kingdom,38.8728981018,1.3731199502899998,50.77999877929688,-1.8424999713897705,1347.7328705209147
IBZ,BRS,Ibiza,Spain,Bristol,United Kingdom,38.8728981018,1.3731199502899998,51.382702,-2.71909,1427.0056258987709
IBZ,CIA,Ibiza,Spain,Rome,Italy,38.8728981018,1.3731199502899998,41.7994,12.5949,1004.3640817679845
IBZ,CRL,Ibiza,Spain,Charleroi,Belgium,38.8728981018,1.3731199502899998,50.459202000000005,4.4538199999999994,1310.865376413247
IBZ,DUB,Ibiza,Spain,Dublin,Ireland,38.8728981018,1.3731199502899998,53.421299,-6.27007,1719.1442715448147
IBZ,EIN,Ibiza,Spain,Eindhoven,Netherlands,38.8728981018,1.3731199502899998,51.4500999451,5.374529838559999,1432.7134182847255
IBZ,EMA,Ibiza,Spain,East Midlands,United Kingdom,38.8728981018,1.3731199502899998,52.8311004639,-1.32806003094,1565.825311997943
IBZ,GRO,Ibiza,Spain,Gerona,Spain,38.8728981018,1.3731199502899998,41.901000976999995,2.7605500221,356.61092271454817
IBZ,HHN,Ibiza,Spain,Hahn,Germany,38.8728981018,1.3731199502899998,49.9487,7.263889999999999,1316.4218135906465
IBZ,LBA,Ibiza,Spain,Leeds,United Kingdom,38.8728981018,1.3731199502899998,53.86589813232422,-1.6605700254440308,1682.91686941473
IBZ,LPL,Ibiza,Spain,Liverpool,United Kingdom,38.8728981018,1.3731199502899998,53.33359909057617,-2.849720001220703,1639.8480114489514
IBZ,MAD,Ibiza,Spain,Madrid,Spain,38.8728981018,1.3731199502899998,40.471926,-3.56264,458.24533367220283
IBZ,MAN,Ibiza,Spain,Manchester,United Kingdom,38.8728981018,1.3731199502899998,53.35369873046875,-2.2749500274658203,1634.009690235782
IBZ,MRS,Ibiza,Spain,Marseille,France,38.8728981018,1.3731199502899998,43.439271922,5.22142410278,601.183800308762
IBZ,NRN,Ibiza,Spain,Weeze,Germany,38.8728981018,1.3731199502899998,51.6024017334,6.14216995239,1463.073710868735
IBZ,PIK,Ibiza,Spain,Prestwick,United Kingdom,38.8728981018,1.3731199502899998,55.5093994140625,-4.586669921875,1902.2024442926565
IBZ,PSA,Ibiza,Spain,Pisa,Italy,38.8728981018,1.3731199502899998,43.683899,10.3927,923.3914596992786
IBZ,STN,Ibiza,Spain,London,United Kingdom,38.8728981018,1.3731199502899998,51.8849983215,0.234999999404,1449.5596251534346
IBZ,VLC,Ibiza,Spain,Valencia,Spain,38.8728981018,1.3731199502899998,39.4893,-0.481625,173.93504536757558
KGS,BGY,Kos,Greece,Bergamo,Italy,36.79330062866211,27.09169960021973,45.673901,9.70417,1751.5922716897476
KGS,KRK,Kos,Greece,Krakow,Poland,36.79330062866211,27.09169960021973,50.077702,19.7848,1588.737400037979
KGS,KUN,Kos,Greece,Kaunas,Lithuania,36.79330062866211,27.09169960021973,54.96390151977539,24.084800720214844,2033.3699836876349
KGS,LBA,Kos,Greece,Leeds,United Kingdom,36.79330062866211,27.09169960021973,53.86589813232422,-1.6605700254440308,2906.7376681618734
KGS,LPL,Kos,Greece,Liverpool,United Kingdom,36.79330062866211,27.09169960021973,53.33359909057617,-2.849720001220703,2948.6262278719787
KGS,RYG,Kos,Greece,Rygge,Norway,36.79330062866211,27.09169960021973,59.378817000000005,10.785439,2770.9386403412564
KGS,STN,Kos,Greece,London,United Kingdom,36.79330062866211,27.09169960021973,51.8849983215,0.234999999404,2689.7368555385597
KIR,ALC,Kerry,Ireland,Alicante,Spain,52.18090057373047,-9.52377986907959,38.28219985961914,-0.5581560134887695,1694.4177999208457
KIR,FAO,Kerry,Ireland,Faro,Portugal,52.18090057373047,-9.52377986907959,37.0144004822,-7.965909957889999,1690.8391896034523
KIR,HHN,Kerry,Ireland,Hahn,Germany,52.18090057373047,-9.52377986907959,49.9487,7.263889999999999,1196.1869947935652
KIR,LTN,Kerry,Ireland,London,United Kingdom,52.18090057373047,-9.52377986907959,51.87469863891602,-0.3683330118656158,626.8846845678745
KIR,STN,Kerry,Ireland,London,United Kingdom,52.18090057373047,-9.52377986907959,51.8849983215,0.234999999404,667.8835222210158
KRK,AGP,Krakow,Poland,Malaga,Spain,50.077702,19.7848,36.67490005493164,-4.499110221862793,2445.6269564765203
KRK,ALC,Krakow,Poland,Alicante,Spain,50.077702,19.7848,38.28219985961914,-0.5581560134887695,2074.303719156513
KRK,BGY,Krakow,Poland,Bergamo,Italy,50.077702,19.7848,45.673901,9.70417,896.0758800576141
KRK,BHX,Krakow,Poland,Birmingham,United Kingdom,50.077702,19.7848,52.4538993835,-1.7480299472799998,1515.3749910757585
KRK,BLQ,Krakow,Poland,Bologna,Italy,50.077702,19.7848,44.5354,11.2887,887.8634928641779
KRK,BVA,Krakow,Poland,Beauvais,France,50.077702,19.7848,49.45439910888672,2.1127800941467285,1268.1597341065412
KRK,CAG,Krakow,Poland,Cagliari,Italy,50.077702,19.7848,39.251499,9.05428,1469.64995264809
KRK,CIA,Krakow,Poland,Rome,Italy,50.077702,19.7848,41.7994,12.5949,1074.2315357873265
KRK,CRL,Krakow,Poland,Charleroi,Belgium,50.077702,19.7848,50.459202000000005,4.4538199999999994,1088.5358934232
KRK,DTM,Krakow,Poland,Dortmund,Germany,50.077702,19.7848,51.518299102799986,7.61223983765,869.2999396362322
KRK,DUB,Krakow,Poland,Dublin,Ireland,50.077702,19.7848,53.421299,-6.27007,1820.9236710299572
KRK,EDI,Krakow,Poland,Edinburgh,United Kingdom,50.077702,19.7848,55.95000076293945,-3.372499942779541,1670.9915071172654
KRK,EIN,Krakow,Poland,Eindhoven,Netherlands,50.077702,19.7848,51.4500999451,5.374529838559999,1023.2182335080574
KRK,EMA,Krakow,Poland,East Midlands,United Kingdom,50.077702,19.7848,52.8311004639,-1.32806003094,1488.8328091598084
KRK,GRO,Krakow,Poland,Gerona,Spain,50.077702,19.7848,41.901000976999995,2.7605500221,1592.9711460963886
KRK,KGS,Krakow,Poland,Kos,Greece,50.077702,19.7848,36.79330062866211,27.09169960021973,1588.737400037979
KRK,LBA,Krakow,Poland,Leeds,United Kingdom,50.077702,19.7848,53.86589813232422,-1.6605700254440308,1521.5837556919673
KRK,LPL,Krakow,Poland,Liverpool,United Kingdom,50.077702,19.7848,53.33359909057617,-2.849720001220703,1593.856877048405
KRK,MAD,Krakow,Poland,Madrid,Spain,50.077702,19.7848,40.471926,-3.56264,2103.1591275469946
KRK,MAN,Krakow,Poland,Manchester,United Kingdom,50.077702,19.7848,53.35369873046875,-2.2749500274658203,1555.9751989645724
KRK,MLA,Krakow,Poland,Malta,Malta,50.077702,19.7848,35.857498,14.4775,1638.045785160259
KRK,NYO,Krakow,Poland,Stockholm,Sweden,50.077702,19.7848,58.78860092163086,16.912200927734375,986.0309274308286
KRK,PSA,Krakow,Poland,Pisa,Italy,50.077702,19.7848,43.683899,10.3927,1006.0193427459059
KRK,RYG,Krakow,Poland,Rygge,Norway,50.077702,19.7848,59.378817000000005,10.785439,1182.3542494444323
KRK,SNN,Krakow,Poland,Shannon,Ireland,50.077702,19.7848,52.702,-8.92482,1999.67934858406
KRK,STN,Krakow,Poland,London,United Kingdom,50.077702,19.7848,51.8849983215,0.234999999404,1378.974130311469
KRK,TPS,Krakow,Poland,Trapani,Italy,50.077702,19.7848,37.9114,12.488,1471.6533597101263
KTW,ALC,Katowice,Poland,Alicante,Spain,50.4743,19.08,38.28219985961914,-0.5581560134887695,2055.8385131413975
KTW,BHX,Katowice,Poland,Birmingham,United Kingdom,50.4743,19.08,52.4538993835,-1.7480299472799998,1454.3239845898195
KTW,CHQ,Katowice,Poland,Chania,Greece,50.4743,19.08,35.531700134277344,24.14970016479492,1710.8874162758084
KTW,DUB,Katowice,Poland,Dublin,Ireland,50.4743,19.08,53.421299,-6.27007,1758.2853216056014
KTW,STN,Katowice,Poland,London,United Kingdom,50.4743,19.08,51.8849983215,0.234999999404,1319.1743154330268
KUN,ALC,Kaunas,Lithuania,Alicante,Spain,54.96390151977539,24.084800720214844,38.28219985961914,-0.5581560134887695,2616.0969860894024
KUN,BHX,Kaunas,Lithuania,Birmingham,United Kingdom,54.96390151977539,24.084800720214844,52.4538993835,-1.7480299472799998,1712.7798807508657
KUN,BRS,Kaunas,Lithuania,Bristol,United Kingdom,54.96390151977539,24.084800720214844,51.382702,-2.71909,1818.2676801199577
KUN,CAG,Kaunas,Lithuania,Cagliari,Italy,54.96390151977539,24.084800720214844,39.251499,9.05428,2075.1006919232786
KUN,CIY,Kaunas,Lithuania,Comiso,Italy,54.96390151977539,24.084800720214844,36.994601,14.607182,2123.546616759168
KUN,DUB,Kaunas,Lithuania,Dublin,Ireland,54.96390151977539,24.084800720214844,53.421299,-6.27007,1966.5573035465154
KUN,EDI,Kaunas,Lithuania,Edinburgh,United Kingdom,54.96390151977539,24.084800720214844,55.95000076293945,-3.372499942779541,1723.2272776256418
KUN,HHN,Kaunas,Lithuania,Hahn,Germany,54.96390151977539,24.084800720214844,49.9487,7.263889999999999,1264.5681605973402
KUN,KGS,Kaunas,Lithuania,Kos,Greece,54.96390151977539,24.084800720214844,36.79330062866211,27.09169960021973,2033.3699836876349
KUN,LGW,Kaunas,Lithuania,London,United Kingdom,54.96390151977539,24.084800720214844,51.148102,-0.190278,1667.552146541908
KUN,LTN,Kaunas,Lithuania,London,United Kingdom,54.96390151977539,24.084800720214844,51.87469863891602,-0.3683330118656158,1647.4126842948776
KUN,MLA,Kaunas,Lithuania,Malta,Malta,54.96390151977539,24.084800720214844,35.857498,14.4775,2248.100942485742
KUN,NOC,Kaunas,Lithuania,Connaught,Ireland,54.96390151977539,24.084800720214844,53.9103012084961,-8.818490028381348,2111.409855341353
KUN,PMI,Kaunas,Lithuania,Palma de Mallorca,Spain,54.96390151977539,24.084800720214844,39.551700592,2.73881006241,2333.456549056241
KUN,RHO,Kaunas,Lithuania,Rhodos,Greece,54.96390151977539,24.084800720214844,36.40539932250977,28.086200714111328,2086.0397969129313
KUN,RYG,Kaunas,Lithuania,Rygge,Norway,54.96390151977539,24.084800720214844,59.378817000000005,10.785439,937.6006114918147
KUN,STN,Kaunas,Lithuania,London,United Kingdom,54.96390151977539,24.084800720214844,51.8849983215,0.234999999404,1608.5029747268854
KUN,TPS,Kaunas,Lithuania,Trapani,Italy,54.96390151977539,24.084800720214844,37.9114,12.488,2087.672443736287
LBA,AGP,Leeds,United Kingdom,Malaga,Spain,53.86589813232422,-1.6605700254440308,36.67490005493164,-4.499110221862793,1924.0206843442547
LBA,ALC,Leeds,United Kingdom,Alicante,Spain,53.86589813232422,-1.6605700254440308,38.28219985961914,-0.5581560134887695,1734.858892234044
LBA,BGY,Leeds,United Kingdom,Bergamo,Italy,53.86589813232422,-1.6605700254440308,45.673901,9.70417,1220.1321422055576
LBA,CFU,Leeds,United Kingdom,Kerkyra/corfu,Greece,53.86589813232422,-1.6605700254440308,39.601898193359375,19.911699295043945,2267.203152735228
LBA,CHQ,Leeds,United Kingdom,Chania,Greece,53.86589813232422,-1.6605700254440308,35.531700134277344,24.14970016479492,2853.463516053765
LBA,DUB,Leeds,United Kingdom,Dublin,Ireland,53.86589813232422,-1.6605700254440308,53.421299,-6.27007,307.7828170570362
LBA,FAO,Leeds,United Kingdom,Faro,Portugal,53.86589813232422,-1.6605700254440308,37.0144004822,-7.965909957889999,1935.41563109255
LBA,GDN,Leeds,United Kingdom,Gdansk,Poland,53.86589813232422,-1.6605700254440308,54.37760162353515,18.46619987487793,1308.37673317333
LBA,GRO,Leeds,United Kingdom,Gerona,Spain,53.86589813232422,-1.6605700254440308,41.901000976999995,2.7605500221,1369.991234337266
LBA,IBZ,Leeds,United Kingdom,Ibiza,Spain,53.86589813232422,-1.6605700254440308,38.8728981018,1.3731199502899998,1682.91686941473
LBA,KGS,Leeds,United Kingdom,Kos,Greece,53.86589813232422,-1.6605700254440308,36.79330062866211,27.09169960021973,2906.7376681618734
LBA,KRK,Leeds,United Kingdom,Krakow,Poland,53.86589813232422,-1.6605700254440308,50.077702,19.7848,1521.5837556919673
LBA,LIG,Leeds,United Kingdom,Limoges,France,53.86589813232422,-1.6605700254440308,45.86280059814453,1.1794400215148926,912.6931888077524
LBA,MJV,Leeds,United Kingdom,Murcia,Spain,53.86589813232422,-1.6605700254440308,37.775001525878906,-0.8123890161514282,1790.3996207825958
LBA,MLA,Leeds,United Kingdom,Malta,Malta,53.86589813232422,-1.6605700254440308,35.857498,14.4775,2359.8886355425875
LBA,MPL,Leeds,United Kingdom,Montpellier,France,53.86589813232422,-1.6605700254440308,43.57619857788086,3.96301007270813,1215.307854687552
LBA,PMI,Leeds,United Kingdom,Palma de Mallorca,Spain,53.86589813232422,-1.6605700254440308,39.551700592,2.73881006241,1625.828229470521
LBA,PSA,Leeds,United Kingdom,Pisa,Italy,53.86589813232422,-1.6605700254440308,43.683899,10.3927,1431.8772352395636
LBA,TSF,Leeds,United Kingdom,Treviso,Italy,53.86589813232422,-1.6605700254440308,45.648399,12.1944,1346.7996918732283
LBC,BGY,Luebeck,Germany,Bergamo,Italy,53.805400848400005,10.7192001343,45.673901,9.70417,907.0932768484676
LBC,PMI,Luebeck,Germany,Palma de Mallorca,Spain,53.805400848400005,10.7192001343,39.551700592,2.73881006241,1695.2834876543036
LBC,PSA,Luebeck,Germany,Pisa,Italy,53.805400848400005,10.7192001343,43.683899,10.3927,1125.7109978548453
LDE,BGY,Tarbes,France,Bergamo,Italy,43.1786994934082,-0.0064389999024569,45.673901,9.70417,818.8669796556763
LDE,STN,Tarbes,France,London,United Kingdom,43.1786994934082,-0.0064389999024569,51.8849983215,0.234999999404,968.2644442654087
LDY,BHX,Londonderry,United Kingdom,Birmingham,United Kingdom,55.04280090332031,-7.161109924316406,52.4538993835,-1.7480299472799998,457.54992987241076
LDY,FAO,Londonderry,United Kingdom,Faro,Portugal,55.04280090332031,-7.161109924316406,37.0144004822,-7.965909957889999,2005.5955293133297
LDY,LPL,Londonderry,United Kingdom,Liverpool,United Kingdom,55.04280090332031,-7.161109924316406,53.33359909057617,-2.849720001220703,338.7382163067204
LDY,PIK,Londonderry,United Kingdom,Prestwick,United Kingdom,55.04280090332031,-7.161109924316406,55.5093994140625,-4.586669921875,171.1060094243335
LDY,STN,Londonderry,United Kingdom,London,United Kingdom,55.04280090332031,-7.161109924316406,51.8849983215,0.234999999404,601.9958181946691
LEI,CRL,Almeria,Spain,Charleroi,Belgium,36.84389877319336,-2.3701000213623047,50.459202000000005,4.4538199999999994,1608.7247082584784
LEI,DUB,Almeria,Spain,Dublin,Ireland,36.84389877319336,-2.3701000213623047,53.421299,-6.27007,1867.8249799951836
LEI,EMA,Almeria,Spain,East Midlands,United Kingdom,36.84389877319336,-2.3701000213623047,52.8311004639,-1.32806003094,1779.5444094423867
LEI,NRN,Almeria,Spain,Weeze,Germany,36.84389877319336,-2.3701000213623047,51.6024017334,6.14216995239,1772.8461550568452
LEI,STN,Almeria,Spain,London,United Kingdom,36.84389877319336,-2.3701000213623047,51.8849983215,0.234999999404,1684.981059942418
LEJ,STN,Leipzig,Germany,London,United Kingdom,51.423889,12.236389,51.8849983215,0.234999999404,828.5663304987697
LGW,DUB,London,United Kingdom,Dublin,Ireland,51.148102,-0.190278,53.421299,-6.27007,484.44687668120963
LGW,KUN,London,United Kingdom,Kaunas,Lithuania,51.148102,-0.190278,54.96390151977539,24.084800720214844,1667.552146541908
LGW,ORK,London,United Kingdom,Cork,Ireland,51.148102,-0.190278,51.84130096435547,-8.491109848022461,579.4755673638654
LGW,SNN,London,United Kingdom,Shannon,Ireland,51.148102,-0.190278,52.702,-8.92482,622.9287733232189
LGW,SVQ,London,United Kingdom,Sevilla,Spain,51.148102,-0.190278,37.41799926757813,-5.8931097984313965,1591.5585378983576
LIG,BRS,Limoges,France,Bristol,United Kingdom,45.86280059814453,1.1794400215148926,51.382702,-2.71909,677.1369432525686
LIG,EMA,Limoges,France,East Midlands,United Kingdom,45.86280059814453,1.1794400215148926,52.8311004639,-1.32806003094,795.7148725489586
LIG,LBA,Limoges,France,Leeds,United Kingdom,45.86280059814453,1.1794400215148926,53.86589813232422,-1.6605700254440308,912.6931888077524
LIG,LPL,Limoges,France,Liverpool,United Kingdom,45.86280059814453,1.1794400215148926,53.33359909057617,-2.849720001220703,879.6444415816279
LIG,STN,Limoges,France,London,United Kingdom,45.86280059814453,1.1794400215148926,51.8849983215,0.234999999404,673.1745381300611
LIL,MRS,Lille,France,Marseille,France,50.563332,3.086886,43.439271922,5.22142410278,808.434129715049
LIL,OPO,Lille,France,Porto,Portugal,50.563332,3.086886,41.2481002808,-8.68138980865,1375.8028493098266
LIS,BRU,Lisbon,Portugal,Brussels,Belgium,38.7813,-9.13592,50.9014015198,4.48443984985,1717.4690852897968
LIS,BVA,Lisbon,Portugal,Beauvais,France,38.7813,-9.13592,49.45439910888672,2.1127800941467285,1484.7994848524634
LIS,DLE,Lisbon,Portugal,Dole,France,38.7813,-9.13592,47.042686,5.4350629999999995,1496.5646307280003
LIS,DUB,Lisbon,Portugal,Dublin,Ireland,38.7813,-9.13592,53.421299,-6.27007,1642.4750661494097
LIS,FAO,Lisbon,Portugal,Faro,Portugal,38.7813,-9.13592,37.0144004822,-7.965909957889999,221.67001964251497
LIS,HHN,Lisbon,Portugal,Hahn,Germany,38.7813,-9.13592,49.9487,7.263889999999999,1793.0362730795855
LIS,MAN,Lisbon,Portugal,Manchester,United Kingdom,38.7813,-9.13592,53.35369873046875,-2.2749500274658203,1702.7034671341228
LIS,MRS,Lisbon,Portugal,Marseille,France,38.7813,-9.13592,43.439271922,5.22142410278,1307.3670230496
LIS,OPO,Lisbon,Portugal,Porto,Portugal,38.7813,-9.13592,41.2481002808,-8.68138980865,277.0121916401672
LIS,PSA,Lisbon,Portugal,Pisa,Italy,38.7813,-9.13592,43.683899,10.3927,1716.7877440828327
LIS,STN,Lisbon,Portugal,London,United Kingdom,38.7813,-9.13592,51.8849983215,0.234999999404,1627.71271052387
LNZ,STN,Linz,Austria,London,United Kingdom,48.2332,14.1875,51.8849983215,0.234999999404,1073.4496755423663
LPL,AGP,Liverpool,United Kingdom,Malaga,Spain,53.33359909057617,-2.849720001220703,36.67490005493164,-4.499110221862793,1856.7678290653141
LPL,ALC,Liverpool,United Kingdom,Alicante,Spain,53.33359909057617,-2.849720001220703,38.28219985961914,-0.5581560134887695,1682.8113460082457
LPL,BCN,Liverpool,United Kingdom,Barcelona,Spain,53.33359909057617,-2.849720001220703,41.2971,2.07846,1388.1576341633372
LPL,BTS,Liverpool,United Kingdom,Bratislava,Slovakia,53.33359909057617,-2.849720001220703,48.17020034790039,17.212699890136722,1517.2610764236101
